SA2_MAINCODE_2016,M_Australia_E,M_Australia_OM_IE,M_Australia_OM_UIE,M_Australia_CFW,M_Australia_ES_NS,M_Australia_Tot,M_Canada_E,M_Canada_OM_IE,M_Canada_OM_UIE,M_Canada_CFW,M_Canada_ES_NS,M_Canada_Tot,M_China_E,M_China_OM_IE,M_China_OM_UIE,M_China_CFW,M_China_ES_NS,M_China_Tot,M_Croatia_E,M_Croatia_OM_IE,M_Croatia_OM_UIE,M_Croatia_CFW,M_Croatia_ES_NS,M_Croatia_Tot,M_Egypt_E,M_Egypt_OM_IE,M_Egypt_OM_UIE,M_Egypt_CFW,M_Egypt_ES_NS,M_Egypt_Tot,M_Fiji_E,M_Fiji_OM_IE,M_Fiji_OM_UIE,M_Fiji_CFW,M_Fiji_ES_NS,M_Fiji_Tot,M_FYROM_E,M_FYROM_OM_IE,M_FYROM_OM_UIE,M_FYROM_CFW,M_FYROM_ES_NS,M_FYROM_Tot,M_Germany_E,M_Germany_OM_IE,M_Germany_OM_UIE,M_Germany_CFW,M_Germany_ES_NS,M_Germany_Tot,M_Greece_E,M_Greece_OM_IE,M_Greece_OM_UIE,M_Greece_CFW,M_Greece_ES_NS,M_Greece_Tot,M_HongKong_E,M_HongKong_OM_IE,M_HongKong_OM_UIE,M_HongKong_CFW,M_HongKong_ES_NS,M_HongKong_Tot,M_India_E,M_India_OM_IE,M_India_OM_UIE,M_India_CFW,M_India_ES_NS,M_India_Tot,M_Indonesia_E,M_Indonesia_OM_IE,M_Indonesia_OM_UIE,M_Indonesia_CFW,M_Indonesia_ES_NS,M_Indonesia_Tot,M_Iran_E,M_Iran_OM_IE,M_Iran_OM_UIE,M_Iran_CFW,M_Iran_ES_NS,M_Iran_Tot,M_Iraq_E,M_Iraq_OM_IE,M_Iraq_OM_UIE,M_Iraq_CFW,M_Iraq_ES_NS,M_Iraq_Tot,M_Ireland_E,M_Ireland_OM_IE,M_Ireland_OM_UIE,M_Ireland_CFW,M_Ireland_ES_NS,M_Ireland_Tot,M_Italy_E,M_Italy_OM_IE,M_Italy_OM_UIE,M_Italy_CFW,M_Italy_ES_NS,M_Italy_Tot,M_Japan_E,M_Japan_OM_IE,M_Japan_OM_UIE,M_Japan_CFW,M_Japan_ES_NS,M_Japan_Tot,M_KoreaSouth_E,M_KoreaSouth_OM_IE,M_KoreaSouth_OM_UIE,M_KoreaSouth_CFW,M_KoreaSouth_ES_NS,M_KoreaSouth_Tot,M_Lebanon_E,M_Lebanon_OM_IE,M_Lebanon_OM_UIE,M_Lebanon_CFW,M_Lebanon_ES_NS,M_Lebanon_Tot,M_Malaysia_E,M_Malaysia_OM_IE,M_Malaysia_OM_UIE,M_Malaysia_CFW,M_Malaysia_ES_NS,M_Malaysia_Tot,M_Malta_E,M_Malta_OM_IE,M_Malta_OM_UIE,M_Malta_CFW,M_Malta_ES_NS,M_Malta_Tot,M_Netherlands_E,M_Netherlands_OM_IE,M_Netherlands_OM_UIE,M_Netherlands_CFW,M_Netherlands_ES_NS,M_Netherlands_Tot,M_NZ_E,M_NZ_OM_IE,M_NZ_OM_UIE,M_NZ_CFW,M_NZ_ES_NS,M_NZ_Tot,M_Pakistan_E,M_Pakistan_OM_IE,M_Pakistan_OM_UIE,M_Pakistan_CFW,M_Pakistan_ES_NS,M_Pakistan_Tot,M_Philippines_E,M_Philippines_OM_IE,M_Philippines_OM_UIE,M_Philippines_CFW,M_Philippines_ES_NS,M_Philippines_Tot,M_Poland_E,M_Poland_OM_IE,M_Poland_OM_UIE,M_Poland_CFW,M_Poland_ES_NS,M_Poland_Tot,M_Singapore_E,M_Singapore_OM_IE,M_Singapore_OM_UIE,M_Singapore_CFW,M_Singapore_ES_NS,M_Singapore_Tot,M_SthAfrica_E,M_SthAfrica_OM_IE,M_SthAfrica_OM_UIE,M_SthAfrica_CFW,M_SthAfrica_ES_NS,M_SthAfrica_Tot,M_SriLanka_E,M_SriLanka_OM_IE,M_SriLanka_OM_UIE,M_SriLanka_CFW,M_SriLanka_ES_NS,M_SriLanka_Tot,M_Thailand_E,M_Thailand_OM_IE,M_Thailand_OM_UIE,M_Thailand_CFW,M_Thailand_ES_NS,M_Thailand_Tot,M_Turkey_E,M_Turkey_OM_IE,M_Turkey_OM_UIE,M_Turkey_CFW,M_Turkey_ES_NS,M_Turkey_Tot,M_UK_E,M_UK_OM_IE,M_UK_OM_UIE,M_UK_CFW,M_UK_ES_NS,M_UK_Tot,M_USA_E,M_USA_OM_IE,M_USA_OM_UIE,M_USA_CFW,M_USA_ES_NS,M_USA_Tot,M_Vietnam_E,M_Vietnam_OM_IE
401031013,2293,382,312,32,24,3040,13,0,0,0,0,15,63,10,4,3,0,80,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,20,0,3,0,0,26,3,0,7,0,0,12,12,0,0,0,0,8,110,3,3,0,0,113,5,0,0,0,0,5,11,0,4,0,0,14,0,0,0,0,0,3,16,0,0,0,0,16,18,5,7,0,0,30,4,0,0,0,0,7,11,0,0,0,0,12,0,4,0,0,0,4,21,7,0,7,0,36,3,0,0,0,0,6,11,3,0,3,0,11,32,5,3,3,0,46,10,0,0,0,0,10,24,0,0,0,0,24,5,0,8,0,0,7,14,0,0,0,0,16,19,3,6,0,0,30,14,0,0,0,0,15,5,0,0,0,0,5,0,0,0,0,0,0,253,28,33,0,0,314,14,6,5,0,0,21,17,3
401041014,209,53,93,12,3,366,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,7,0,0,24,0,0,0,0,0,0,4,0
401041015,1233,160,161,14,7,1579,3,0,0,0,0,3,19,13,8,5,3,51,0,0,3,0,0,9,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,4,3,0,0,15,6,0,0,0,0,8,105,3,15,3,0,129,3,0,0,0,0,3,7,0,0,0,0,9,0,0,3,0,0,3,0,0,0,0,0,0,44,16,22,3,3,94,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,18,3,3,0,0,20,0,0,0,0,0,0,3,0,0,0,0,4,25,3,3,0,0,28,7,0,0,0,0,11,8,0,0,0,0,8,3,0,0,0,0,8,4,0,3,0,0,6,10,0,0,0,0,15,17,0,0,0,0,25,3,0,0,0,0,6,0,0,0,0,0,0,63,13,12,0,0,91,4,3,0,0,0,6,13,0
401041016,713,145,170,24,4,1050,0,0,0,0,0,3,25,6,6,5,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,12,3,0,0,0,0,7,0,0,3,0,0,0,43,5,5,0,0,62,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,11,26,3,0,71,0,0,0,0,0,0,5,4,9,0,0,13,3,0,9,0,0,8,13,3,0,0,0,18,0,0,0,0,0,0,6,0,3,0,0,10,10,8,3,0,0,16,0,0,0,0,0,0,8,0,3,0,0,6,0,0,0,0,0,5,3,0,0,0,0,5,10,0,3,0,0,9,3,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,51,12,16,0,0,84,3,0,0,0,0,3,4,3
401051017,3188,559,303,36,43,4125,14,0,0,0,0,16,109,12,10,11,0,137,0,3,0,0,0,6,11,3,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,21,0,3,0,0,32,9,3,0,0,0,19,22,3,0,0,0,30,124,12,3,0,3,147,10,0,0,0,0,13,11,0,0,0,0,11,6,0,0,0,0,8,11,3,0,0,0,15,39,14,11,3,0,71,4,0,0,0,0,4,25,0,4,0,0,30,7,0,0,0,0,12,35,6,9,0,0,52,0,0,0,0,0,0,0,0,3,0,0,3,46,6,3,0,0,53,18,0,0,0,0,20,31,0,0,0,0,33,20,0,4,0,0,26,11,3,0,0,0,19,27,4,0,0,0,33,18,3,0,0,0,21,3,0,0,0,0,8,0,0,0,0,0,0,259,56,28,8,3,358,12,0,0,0,0,19,24,3
401051018,1439,197,152,16,22,1826,0,0,0,0,0,0,26,6,4,0,0,44,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,3,0,0,0,0,10,4,0,0,0,0,4,119,0,11,0,0,131,0,0,0,0,0,0,5,4,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,48,14,28,7,0,89,0,0,0,0,0,0,16,0,8,4,0,26,3,0,4,0,0,9,13,0,4,0,0,26,0,0,0,0,0,0,6,0,0,0,0,7,16,0,0,0,0,15,10,0,0,0,0,15,33,0,0,0,0,33,11,0,0,0,0,11,0,0,0,0,0,0,10,0,0,0,0,12,15,0,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,113,12,9,0,3,129,6,0,8,0,0,18,14,0
401051019,1376,266,233,28,20,1931,3,0,0,0,0,8,19,10,12,8,0,43,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,13,7,0,0,0,0,7,3,4,0,0,0,7,68,0,4,4,0,76,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,6,0,4,0,0,7,22,11,14,0,0,48,3,0,0,0,0,7,15,0,3,0,0,14,3,0,3,0,0,5,7,3,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,3,22,3,5,0,0,32,0,0,0,0,0,4,7,0,0,0,0,12,11,0,0,0,0,8,5,0,0,0,0,7,13,0,0,0,0,17,10,0,0,0,0,12,4,0,0,0,0,4,3,0,0,0,0,3,134,23,28,0,0,182,3,0,4,0,0,8,18,0
401061020,415,66,62,7,3,549,0,0,0,0,0,0,4,4,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,14,7,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,6,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,6,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,4,0,4,55,5,0,0,0,0,5,6,0
401061021,1052,178,160,18,11,1417,3,0,0,0,0,6,21,4,3,5,0,33,3,0,7,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,12,6,3,4,0,0,19,3,0,0,0,0,3,67,15,13,3,0,103,0,0,0,0,0,0,7,0,3,0,0,10,3,0,0,0,0,3,4,3,0,0,0,7,14,7,7,0,0,27,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,12,0,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,0,0,15,6,0,3,0,0,4,12,0,0,0,0,12,5,3,0,0,0,13,0,0,0,0,0,0,3,3,0,0,0,11,7,0,0,0,0,7,5,3,0,0,0,10,3,0,0,0,0,3,64,20,19,3,0,107,3,0,0,0,0,3,19,3
401061022,441,99,91,8,5,647,0,0,0,0,0,0,10,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,3,22,3,3,0,0,25,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,6,0,4,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,13,0,3,0,0,18,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,7,3,0,0,0,7,3,3,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,39,5,15,0,0,61,3,0,0,0,0,3,3,3
401071023,2063,339,267,34,15,2713,7,0,0,0,0,14,54,9,7,3,0,74,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,12,12,3,5,0,0,18,7,0,0,0,0,7,98,6,3,0,0,117,9,0,0,0,0,12,5,0,3,0,0,14,0,0,0,0,0,0,13,0,3,0,0,16,18,3,0,0,0,20,4,0,0,0,0,8,16,3,0,0,0,18,0,0,0,0,0,4,19,8,3,0,0,34,0,0,0,0,0,3,3,0,0,0,0,8,42,4,3,0,0,49,14,0,0,0,0,17,18,0,0,0,0,18,0,4,0,0,0,9,9,0,0,3,0,8,18,0,0,0,0,24,8,0,3,0,0,9,3,0,0,0,0,9,0,0,0,0,0,3,209,30,34,0,0,270,15,3,0,0,0,15,16,4
401071024,2454,441,333,39,27,3290,6,0,0,0,0,8,74,5,5,8,0,92,3,3,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,8,7,4,0,0,21,13,5,6,3,0,23,14,4,3,0,0,22,170,7,0,3,4,184,4,0,0,0,0,8,14,3,0,0,0,22,0,0,0,0,0,0,4,0,0,0,0,5,18,10,10,0,0,34,0,0,0,0,0,0,16,4,4,0,0,25,3,0,3,0,0,11,23,3,3,0,0,35,3,0,0,0,0,4,14,4,0,0,0,12,26,4,5,0,0,34,18,0,0,0,0,15,32,0,0,0,0,32,12,0,3,0,0,12,17,3,4,3,0,22,26,3,0,3,0,38,11,3,0,0,0,18,9,0,0,0,0,10,0,0,0,0,0,3,237,34,29,3,0,303,12,3,3,0,0,21,20,3
402011025,1007,74,123,15,16,1232,3,0,0,0,0,3,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,14,0,0,0,0,13,0,0,0,0,0,0,16,0,0,0,0,17,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,12,22,3,0,133,0,0,0,0,0,3,3,0
402011026,1352,131,202,22,19,1730,0,0,0,0,0,0,7,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,33,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,5,3,0,0,0,0,7,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,3,0,3,0,0,9,12,3,4,3,0,19,0,0,0,0,0,3,9,0,0,0,0,10,4,0,0,0,0,4,5,0,0,0,0,5,10,0,0,0,0,9,4,0,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,123,19,40,3,8,182,6,3,0,0,0,6,9,0
402011027,254,41,72,21,9,395,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,24,0,0,0,0,27,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,17,0,0,0,0,17,7,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,4,8,0,0,37,0,0,0,0,0,0,4,0
402021028,292,22,82,11,4,412,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,10,0,0,0,0,0,0,3,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,34,3,22,3,0,67,0,0,3,0,0,3,0,0
402021029,1231,49,68,3,12,1365,3,0,0,0,0,3,10,3,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,59,0,0,0,0,59,5,0,0,0,0,5,5,0,0,0,0,5,4,0,0,0,0,4,3,0,0,0,0,3,9,0,4,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,6,15,3,0,0,0,18,0,0,0,0,0,3,12,0,0,0,0,12,4,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,176,8,13,0,0,201,4,0,0,0,0,4,12,4
402021030,2941,56,63,10,34,3110,3,0,0,0,0,3,13,4,0,0,0,29,9,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,14,0,0,0,0,14,3,3,0,0,0,3,8,0,0,0,0,13,116,9,3,0,0,131,3,0,0,0,0,3,10,0,0,0,0,10,3,0,0,0,0,5,11,0,0,0,0,11,15,3,4,0,0,23,0,0,0,0,0,0,5,0,3,0,0,11,4,0,4,0,0,6,38,6,3,0,0,44,0,0,0,0,0,0,19,0,0,0,0,19,36,3,3,0,0,46,17,3,0,0,0,19,37,0,0,0,3,34,17,0,5,0,0,16,9,0,0,0,0,9,15,0,0,0,0,18,15,0,0,0,0,18,15,0,0,0,0,15,3,0,0,0,0,3,397,5,18,0,5,429,11,0,0,0,0,15,46,3
402021031,222,17,41,6,9,289,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,35,0,10,0,0,46,0,0,0,0,0,5,4,0
402021032,460,42,97,12,3,616,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,17,3,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,6,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,8,0,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,8,12,0,0,48,0,0,0,0,0,0,3,3
402021033,84,38,29,9,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,6,0,0,26,0,0,0,0,0,0,0,0
402021034,706,32,69,8,11,817,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,18,3,0,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,9,4,0,0,0,0,3,6,0,0,0,0,11,0,0,0,0,0,4,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,7,17,0,0,81,0,0,0,0,0,0,3,0
402021035,703,86,94,31,10,919,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,6,0,6,0,0,13,3,0,3,0,0,9,80,3,0,3,0,89,4,0,0,0,0,7,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,3,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,16,12,0,0,0,0,13,4,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,7,3,0,3,0,0,5,0,0,0,0,0,3,50,0,4,0,0,54,3,0,0,0,0,4,57,37
402031036,5640,262,234,20,38,6199,4,0,0,0,0,4,69,6,10,7,0,95,19,0,0,0,0,19,0,0,0,0,0,0,15,0,0,0,0,19,0,0,0,0,0,0,42,0,0,0,0,41,20,3,3,0,0,25,6,7,3,0,0,8,425,42,44,4,7,517,9,0,0,0,0,9,31,4,5,0,0,45,4,0,0,0,0,6,20,0,0,0,0,21,41,10,7,0,3,64,3,0,0,0,0,3,10,4,0,0,0,16,7,0,5,0,0,12,33,0,4,0,0,40,4,0,0,0,0,4,20,0,0,0,0,23,87,3,0,0,0,94,37,0,11,0,0,44,75,0,3,0,0,79,35,0,3,0,0,42,11,3,0,0,0,10,42,6,0,0,0,44,31,3,0,0,0,36,17,0,0,0,0,17,9,0,0,0,0,11,551,21,29,0,4,608,27,0,0,0,0,27,123,6
402031037,1227,81,132,10,13,1463,4,0,0,0,0,4,15,5,3,0,0,25,0,0,0,0,0,6,3,0,0,0,0,5,4,0,0,0,0,5,0,0,0,0,0,0,16,0,0,0,0,16,3,0,3,0,0,5,3,0,0,0,0,5,104,12,17,3,3,140,3,0,0,0,0,5,7,0,3,0,0,9,3,0,0,0,0,3,10,0,0,0,0,8,14,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,8,3,0,0,0,0,3,11,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,4,24,0,0,0,0,27,11,3,0,0,0,15,30,0,0,0,0,26,6,0,0,0,0,15,3,0,0,0,0,3,4,0,0,0,0,11,8,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,3,187,8,16,0,0,217,5,0,0,0,0,8,10,0
402031038,1383,170,171,18,19,1757,0,0,0,0,0,0,23,10,6,3,0,35,4,0,3,0,0,9,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,4,8,0,3,0,0,11,3,0,0,0,0,7,123,26,16,0,0,169,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,5,22,13,3,0,0,38,0,0,0,0,0,0,12,4,0,0,0,13,3,0,4,0,0,5,19,0,7,0,0,24,0,0,0,0,0,3,0,0,0,4,0,3,16,3,0,0,0,16,3,0,0,0,0,0,29,0,0,0,0,29,7,0,0,0,0,12,5,0,0,0,0,5,8,0,0,0,0,8,5,0,4,0,0,9,6,0,0,0,0,6,0,0,0,0,0,0,117,15,5,3,0,142,8,0,0,0,0,8,11,7
402041039,342,9,17,0,3,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,3,10,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,31,0,0,0,0,0,0,0,0
402041040,444,31,94,8,4,578,0,0,0,0,0,0,5,4,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,3,0,0,0,0,3,25,6,6,0,0,40,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,8,3,0,0,0,0,4,3,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,4,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0,4,9,0,4,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,44,8,7,0,0,59,0,0,0,0,0,3,15,3
