SA3_NAME16	EmploymentStatus	IncomeTotPersonal.max	workers
Darling Downs - East	Owner managers of unincorporated enterprises	157500	86
Darling Downs - East	Owner managers of unincorporated enterprises	Inf	71
Darling Downs - East	Status in employment not stated	0	4
Darling Downs - East	Status in employment not stated	7875	7
Darling Downs - East	Status in employment not stated	15750	17
Darling Downs - East	Status in employment not stated	21000	16
Darling Downs - East	Status in employment not stated	26250	18
Darling Downs - East	Status in employment not stated	34125	33
Darling Downs - East	Status in employment not stated	42000	30
Darling Downs - East	Status in employment not stated	52500	30
Darling Downs - East	Status in employment not stated	65625	30
Darling Downs - East	Status in employment not stated	78750	13
Darling Downs - East	Status in employment not stated	91875	12
Darling Downs - East	Status in employment not stated	105000	6
Darling Downs - East	Status in employment not stated	157500	6
Darling Downs - East	Status in employment not stated	Inf	7
Granite Belt	Contributing family workers	0	145
Granite Belt	Contributing family workers	7875	64
Granite Belt	Contributing family workers	15750	109
Granite Belt	Contributing family workers	21000	101
Granite Belt	Contributing family workers	26250	64
Granite Belt	Contributing family workers	34125	72
Granite Belt	Contributing family workers	42000	57
Granite Belt	Contributing family workers	52500	42
Granite Belt	Contributing family workers	65625	53
Granite Belt	Contributing family workers	78750	20
Granite Belt	Contributing family workers	91875	12
Granite Belt	Contributing family workers	105000	6
Granite Belt	Contributing family workers	157500	13
Granite Belt	Contributing family workers	Inf	14
Granite Belt	Employee	0	45
Granite Belt	Employee	7875	540
Granite Belt	Employee	15750	466
Granite Belt	Employee	21000	553
Granite Belt	Employee	26250	730
Granite Belt	Employee	34125	1361
Granite Belt	Employee	42000	1792
Granite Belt	Employee	52500	1795
Granite Belt	Employee	65625	1411
Granite Belt	Employee	78750	797
Granite Belt	Employee	91875	605
Granite Belt	Employee	105000	299
Granite Belt	Employee	157500	282
Granite Belt	Employee	Inf	96
Granite Belt	Owner managers of incorporated enterprises	0	16
Granite Belt	Owner managers of incorporated enterprises	7875	12
Granite Belt	Owner managers of incorporated enterprises	15750	28
Granite Belt	Owner managers of incorporated enterprises	21000	50
Granite Belt	Owner managers of incorporated enterprises	26250	41
Granite Belt	Owner managers of incorporated enterprises	34125	115
Granite Belt	Owner managers of incorporated enterprises	42000	126
Granite Belt	Owner managers of incorporated enterprises	52500	113
Granite Belt	Owner managers of incorporated enterprises	65625	118
Granite Belt	Owner managers of incorporated enterprises	78750	89
Granite Belt	Owner managers of incorporated enterprises	91875	88
Granite Belt	Owner managers of incorporated enterprises	105000	51
Granite Belt	Owner managers of incorporated enterprises	157500	67
Granite Belt	Owner managers of incorporated enterprises	Inf	65
Granite Belt	Owner managers of unincorporated enterprises	0	38
Granite Belt	Owner managers of unincorporated enterprises	7875	61
Granite Belt	Owner managers of unincorporated enterprises	15750	111
Granite Belt	Owner managers of unincorporated enterprises	21000	172
Granite Belt	Owner managers of unincorporated enterprises	26250	182
Granite Belt	Owner managers of unincorporated enterprises	34125	255
Granite Belt	Owner managers of unincorporated enterprises	42000	220
Granite Belt	Owner managers of unincorporated enterprises	52500	205
Granite Belt	Owner managers of unincorporated enterprises	65625	158
Granite Belt	Owner managers of unincorporated enterprises	78750	121
Granite Belt	Owner managers of unincorporated enterprises	91875	59
Granite Belt	Owner managers of unincorporated enterprises	105000	51
Granite Belt	Owner managers of unincorporated enterprises	157500	48
Granite Belt	Owner managers of unincorporated enterprises	Inf	44
Granite Belt	Status in employment not stated	0	9
Granite Belt	Status in employment not stated	7875	14
Granite Belt	Status in employment not stated	15750	19
Granite Belt	Status in employment not stated	21000	23
Granite Belt	Status in employment not stated	26250	30
Granite Belt	Status in employment not stated	34125	20
Granite Belt	Status in employment not stated	42000	26
Granite Belt	Status in employment not stated	52500	32
Granite Belt	Status in employment not stated	65625	17
Granite Belt	Status in employment not stated	78750	6
Granite Belt	Status in employment not stated	91875	5
Granite Belt	Status in employment not stated	105000	3
Granite Belt	Status in employment not stated	157500	3
Granite Belt	Status in employment not stated	Inf	4
Central Highlands (Qld)	Contributing family workers	0	82
Central Highlands (Qld)	Contributing family workers	7875	26
Central Highlands (Qld)	Contributing family workers	15750	23
Central Highlands (Qld)	Contributing family workers	21000	36
Central Highlands (Qld)	Contributing family workers	26250	27
Central Highlands (Qld)	Contributing family workers	34125	32
Central Highlands (Qld)	Contributing family workers	42000	40
Central Highlands (Qld)	Contributing family workers	52500	32
Central Highlands (Qld)	Contributing family workers	65625	34
Central Highlands (Qld)	Contributing family workers	78750	22
Central Highlands (Qld)	Contributing family workers	91875	14
Central Highlands (Qld)	Contributing family workers	105000	7
Central Highlands (Qld)	Contributing family workers	157500	23
Central Highlands (Qld)	Contributing family workers	Inf	35
Central Highlands (Qld)	Employee	0	60
Central Highlands (Qld)	Employee	7875	425
Central Highlands (Qld)	Employee	15750	400
Central Highlands (Qld)	Employee	21000	435
Central Highlands (Qld)	Employee	26250	522
Central Highlands (Qld)	Employee	34125	760
Central Highlands (Qld)	Employee	42000	989
Central Highlands (Qld)	Employee	52500	1177
Central Highlands (Qld)	Employee	65625	1397
Central Highlands (Qld)	Employee	78750	1269
Central Highlands (Qld)	Employee	91875	1164
Central Highlands (Qld)	Employee	105000	1227
Central Highlands (Qld)	Employee	157500	2564
Central Highlands (Qld)	Employee	Inf	1242
Central Highlands (Qld)	Owner managers of incorporated enterprises	0	7
Central Highlands (Qld)	Owner managers of incorporated enterprises	7875	11
Central Highlands (Qld)	Owner managers of incorporated enterprises	15750	9
Central Highlands (Qld)	Owner managers of incorporated enterprises	21000	21
Central Highlands (Qld)	Owner managers of incorporated enterprises	26250	18
Central Highlands (Qld)	Owner managers of incorporated enterprises	34125	51
Central Highlands (Qld)	Owner managers of incorporated enterprises	42000	66
Central Highlands (Qld)	Owner managers of incorporated enterprises	52500	67
Central Highlands (Qld)	Owner managers of incorporated enterprises	65625	122
Central Highlands (Qld)	Owner managers of incorporated enterprises	78750	81
Central Highlands (Qld)	Owner managers of incorporated enterprises	91875	128
Central Highlands (Qld)	Owner managers of incorporated enterprises	105000	55
Central Highlands (Qld)	Owner managers of incorporated enterprises	157500	91
Central Highlands (Qld)	Owner managers of incorporated enterprises	Inf	95
Central Highlands (Qld)	Owner managers of unincorporated enterprises	0	35
Central Highlands (Qld)	Owner managers of unincorporated enterprises	7875	35
Central Highlands (Qld)	Owner managers of unincorporated enterprises	15750	51
Central Highlands (Qld)	Owner managers of unincorporated enterprises	21000	50
Central Highlands (Qld)	Owner managers of unincorporated enterprises	26250	55
Central Highlands (Qld)	Owner managers of unincorporated enterprises	34125	87
Central Highlands (Qld)	Owner managers of unincorporated enterprises	42000	99
Central Highlands (Qld)	Owner managers of unincorporated enterprises	52500	71
Central Highlands (Qld)	Owner managers of unincorporated enterprises	65625	108
Central Highlands (Qld)	Owner managers of unincorporated enterprises	78750	96
Central Highlands (Qld)	Owner managers of unincorporated enterprises	91875	64
Central Highlands (Qld)	Owner managers of unincorporated enterprises	105000	35
Central Highlands (Qld)	Owner managers of unincorporated enterprises	157500	67
Central Highlands (Qld)	Owner managers of unincorporated enterprises	Inf	70
Central Highlands (Qld)	Status in employment not stated	0	3
Central Highlands (Qld)	Status in employment not stated	15750	5
Central Highlands (Qld)	Status in employment not stated	21000	13
Central Highlands (Qld)	Status in employment not stated	26250	12
Central Highlands (Qld)	Status in employment not stated	34125	16
Central Highlands (Qld)	Status in employment not stated	42000	15
Central Highlands (Qld)	Status in employment not stated	52500	34
Central Highlands (Qld)	Status in employment not stated	65625	14
Central Highlands (Qld)	Status in employment not stated	78750	14
Central Highlands (Qld)	Status in employment not stated	91875	16
Central Highlands (Qld)	Status in employment not stated	105000	7
Central Highlands (Qld)	Status in employment not stated	157500	19
Central Highlands (Qld)	Status in employment not stated	Inf	12
Rockhampton	Contributing family workers	0	188
Rockhampton	Contributing family workers	7875	78
Rockhampton	Contributing family workers	15750	94
Rockhampton	Contributing family workers	21000	76
Rockhampton	Contributing family workers	26250	50
Rockhampton	Contributing family workers	34125	73
Rockhampton	Contributing family workers	42000	51
Rockhampton	Contributing family workers	52500	60
Rockhampton	Contributing family workers	65625	30
Rockhampton	Contributing family workers	78750	37
Rockhampton	Contributing family workers	91875	22
Rockhampton	Contributing family workers	105000	18
Rockhampton	Contributing family workers	157500	13
Rockhampton	Contributing family workers	Inf	38
Rockhampton	Employee	0	132
Rockhampton	Employee	7875	1644
Rockhampton	Employee	15750	1585
Rockhampton	Employee	21000	1627
Rockhampton	Employee	26250	2053
Rockhampton	Employee	34125	3563
Rockhampton	Employee	42000	4872
Rockhampton	Employee	52500	5520
Rockhampton	Employee	65625	5453
Rockhampton	Employee	78750	3844
Rockhampton	Employee	91875	3094
Rockhampton	Employee	105000	1997
Rockhampton	Employee	157500	2493
Rockhampton	Employee	Inf	672
Rockhampton	Owner managers of incorporated enterprises	0	20
Rockhampton	Owner managers of incorporated enterprises	7875	9
Rockhampton	Owner managers of incorporated enterprises	15750	34
Rockhampton	Owner managers of incorporated enterprises	21000	69
Rockhampton	Owner managers of incorporated enterprises	26250	71
Rockhampton	Owner managers of incorporated enterprises	34125	139
Rockhampton	Owner managers of incorporated enterprises	42000	166
Rockhampton	Owner managers of incorporated enterprises	52500	199
Rockhampton	Owner managers of incorporated enterprises	65625	277
Rockhampton	Owner managers of incorporated enterprises	78750	243
Rockhampton	Owner managers of incorporated enterprises	91875	224
Rockhampton	Owner managers of incorporated enterprises	105000	115
Rockhampton	Owner managers of incorporated enterprises	157500	235
Rockhampton	Owner managers of incorporated enterprises	Inf	261
Rockhampton	Owner managers of unincorporated enterprises	0	45
Rockhampton	Owner managers of unincorporated enterprises	7875	104
Rockhampton	Owner managers of unincorporated enterprises	15750	200
Rockhampton	Owner managers of unincorporated enterprises	21000	229
Rockhampton	Owner managers of unincorporated enterprises	26250	250
Rockhampton	Owner managers of unincorporated enterprises	34125	330
Rockhampton	Owner managers of unincorporated enterprises	42000	317
Rockhampton	Owner managers of unincorporated enterprises	52500	295
Rockhampton	Owner managers of unincorporated enterprises	65625	357
Rockhampton	Owner managers of unincorporated enterprises	78750	189
Rockhampton	Owner managers of unincorporated enterprises	91875	169
Rockhampton	Owner managers of unincorporated enterprises	105000	113
Rockhampton	Owner managers of unincorporated enterprises	157500	170
Rockhampton	Owner managers of unincorporated enterprises	Inf	174
Rockhampton	Status in employment not stated	0	10
Rockhampton	Status in employment not stated	7875	25
Rockhampton	Status in employment not stated	15750	26
Rockhampton	Status in employment not stated	21000	41
Rockhampton	Status in employment not stated	26250	34
Rockhampton	Status in employment not stated	34125	44
Rockhampton	Status in employment not stated	42000	40
Rockhampton	Status in employment not stated	52500	47
Rockhampton	Status in employment not stated	65625	52
Rockhampton	Status in employment not stated	78750	20
Rockhampton	Status in employment not stated	91875	15
Rockhampton	Status in employment not stated	105000	6
Rockhampton	Status in employment not stated	157500	11
Rockhampton	Status in employment not stated	Inf	14
Biloela	Contributing family workers	0	113
Biloela	Contributing family workers	7875	38
Biloela	Contributing family workers	15750	46
Biloela	Contributing family workers	21000	51
Biloela	Contributing family workers	26250	38
Biloela	Contributing family workers	34125	23
Biloela	Contributing family workers	42000	17
Biloela	Contributing family workers	52500	23
Biloela	Contributing family workers	65625	36
Biloela	Contributing family workers	78750	11
Biloela	Contributing family workers	91875	18
Biloela	Contributing family workers	105000	11
Biloela	Contributing family workers	157500	13
Biloela	Contributing family workers	Inf	21
Biloela	Employee	0	27
Biloela	Employee	7875	183
Biloela	Employee	15750	185
Biloela	Employee	21000	213
Biloela	Employee	26250	272
Biloela	Employee	34125	482
Biloela	Employee	42000	606
Biloela	Employee	52500	652
Biloela	Employee	65625	712
Biloela	Employee	78750	474
Biloela	Employee	91875	480
Biloela	Employee	105000	480
Biloela	Employee	157500	1138
Biloela	Employee	Inf	377
Biloela	Owner managers of incorporated enterprises	0	8
Biloela	Owner managers of incorporated enterprises	7875	7
Biloela	Owner managers of incorporated enterprises	15750	11
Biloela	Owner managers of incorporated enterprises	21000	9
Biloela	Owner managers of incorporated enterprises	26250	12
Biloela	Owner managers of incorporated enterprises	34125	29
Biloela	Owner managers of incorporated enterprises	42000	29
Biloela	Owner managers of incorporated enterprises	52500	29
Biloela	Owner managers of incorporated enterprises	65625	34
Biloela	Owner managers of incorporated enterprises	78750	48
Biloela	Owner managers of incorporated enterprises	91875	55
Biloela	Owner managers of incorporated enterprises	105000	20
Biloela	Owner managers of incorporated enterprises	157500	34
Biloela	Owner managers of incorporated enterprises	Inf	46
Biloela	Owner managers of unincorporated enterprises	0	34
Biloela	Owner managers of unincorporated enterprises	7875	18
Biloela	Owner managers of unincorporated enterprises	15750	33
Biloela	Owner managers of unincorporated enterprises	21000	45
Biloela	Owner managers of unincorporated enterprises	26250	57
Biloela	Owner managers of unincorporated enterprises	34125	86
Biloela	Owner managers of unincorporated enterprises	42000	86
Biloela	Owner managers of unincorporated enterprises	52500	85
Biloela	Owner managers of unincorporated enterprises	65625	94
Biloela	Owner managers of unincorporated enterprises	78750	62
Biloela	Owner managers of unincorporated enterprises	91875	52
Biloela	Owner managers of unincorporated enterprises	105000	28
Biloela	Owner managers of unincorporated enterprises	157500	26
Biloela	Owner managers of unincorporated enterprises	Inf	42
Biloela	Status in employment not stated	0	3
Biloela	Status in employment not stated	7875	10
Biloela	Status in employment not stated	15750	5
Biloela	Status in employment not stated	21000	9
Biloela	Status in employment not stated	26250	4
Biloela	Status in employment not stated	34125	4
Biloela	Status in employment not stated	42000	12
Biloela	Status in employment not stated	52500	7
Biloela	Status in employment not stated	65625	12
Biloela	Status in employment not stated	78750	9
Biloela	Status in employment not stated	91875	15
Biloela	Status in employment not stated	105000	6
Biloela	Status in employment not stated	157500	4
Gladstone	Contributing family workers	0	114
Gladstone	Contributing family workers	7875	50
Gladstone	Contributing family workers	15750	40
Gladstone	Contributing family workers	21000	61
Gladstone	Contributing family workers	26250	37
Gladstone	Contributing family workers	34125	39
Gladstone	Contributing family workers	42000	27
Gladstone	Contributing family workers	52500	25
Gladstone	Contributing family workers	65625	20
Gladstone	Contributing family workers	78750	16
Gladstone	Contributing family workers	91875	10
Gladstone	Contributing family workers	105000	6
Gladstone	Contributing family workers	157500	3
Gladstone	Contributing family workers	Inf	8
Gladstone	Employee	0	92
Gladstone	Employee	7875	915
Gladstone	Employee	15750	803
Gladstone	Employee	21000	853
Gladstone	Employee	26250	985
Gladstone	Employee	34125	1667
Gladstone	Employee	42000	1917
Gladstone	Employee	52500	2124
Gladstone	Employee	65625	2438
Gladstone	Employee	78750	2091
Gladstone	Employee	91875	1950
Gladstone	Employee	105000	1734
Gladstone	Employee	157500	3720
Gladstone	Employee	Inf	1973
Gladstone	Owner managers of incorporated enterprises	0	11
Gladstone	Owner managers of incorporated enterprises	7875	6
Gladstone	Owner managers of incorporated enterprises	15750	16
Gladstone	Owner managers of incorporated enterprises	21000	29
Gladstone	Owner managers of incorporated enterprises	26250	43
Gladstone	Owner managers of incorporated enterprises	34125	60
Gladstone	Owner managers of incorporated enterprises	42000	79
Gladstone	Owner managers of incorporated enterprises	52500	111
Gladstone	Owner managers of incorporated enterprises	65625	138
Gladstone	Owner managers of incorporated enterprises	78750	87
Gladstone	Owner managers of incorporated enterprises	91875	113
Gladstone	Owner managers of incorporated enterprises	105000	80
Gladstone	Owner managers of incorporated enterprises	157500	124
Gladstone	Owner managers of incorporated enterprises	Inf	118
Gladstone	Owner managers of unincorporated enterprises	0	20
Gladstone	Owner managers of unincorporated enterprises	7875	73
Gladstone	Owner managers of unincorporated enterprises	15750	110
Gladstone	Owner managers of unincorporated enterprises	21000	122
Gladstone	Owner managers of unincorporated enterprises	26250	114
Gladstone	Owner managers of unincorporated enterprises	34125	145
Gladstone	Owner managers of unincorporated enterprises	42000	137
Gladstone	Owner managers of unincorporated enterprises	52500	137
Gladstone	Owner managers of unincorporated enterprises	65625	110
Gladstone	Owner managers of unincorporated enterprises	78750	88
Gladstone	Owner managers of unincorporated enterprises	91875	70
Gladstone	Owner managers of unincorporated enterprises	105000	48
Gladstone	Owner managers of unincorporated enterprises	157500	58
Gladstone	Owner managers of unincorporated enterprises	Inf	48
Gladstone	Status in employment not stated	0	3
Gladstone	Status in employment not stated	7875	19
Gladstone	Status in employment not stated	15750	12
Gladstone	Status in employment not stated	21000	21
Gladstone	Status in employment not stated	26250	16
Gladstone	Status in employment not stated	34125	17
Gladstone	Status in employment not stated	42000	19
Gladstone	Status in employment not stated	52500	15
Gladstone	Status in employment not stated	65625	15
Gladstone	Status in employment not stated	78750	11
Gladstone	Status in employment not stated	91875	11
Gladstone	Status in employment not stated	105000	10
Gladstone	Status in employment not stated	157500	24
Gladstone	Status in employment not stated	Inf	14
Broadbeach - Burleigh	Contributing family workers	0	105
Broadbeach - Burleigh	Contributing family workers	7875	37
Broadbeach - Burleigh	Contributing family workers	15750	48
Broadbeach - Burleigh	Contributing family workers	21000	64
Broadbeach - Burleigh	Contributing family workers	26250	53
Broadbeach - Burleigh	Contributing family workers	34125	47
Broadbeach - Burleigh	Contributing family workers	42000	36
Broadbeach - Burleigh	Contributing family workers	52500	41
Broadbeach - Burleigh	Contributing family workers	65625	33
Broadbeach - Burleigh	Contributing family workers	78750	21
Broadbeach - Burleigh	Contributing family workers	91875	18
Broadbeach - Burleigh	Contributing family workers	105000	8
Broadbeach - Burleigh	Contributing family workers	157500	15
Broadbeach - Burleigh	Contributing family workers	Inf	17
Broadbeach - Burleigh	Employee	0	93
Broadbeach - Burleigh	Employee	7875	1329
Broadbeach - Burleigh	Employee	15750	1364
Broadbeach - Burleigh	Employee	21000	1487
Broadbeach - Burleigh	Employee	26250	1838
Broadbeach - Burleigh	Employee	34125	3009
Broadbeach - Burleigh	Employee	42000	3752
Broadbeach - Burleigh	Employee	52500	4110
Broadbeach - Burleigh	Employee	65625	3618
Broadbeach - Burleigh	Employee	78750	1839
Broadbeach - Burleigh	Employee	91875	1345
Broadbeach - Burleigh	Employee	105000	822
Broadbeach - Burleigh	Employee	157500	904
Broadbeach - Burleigh	Employee	Inf	381
Broadbeach - Burleigh	Owner managers of incorporated enterprises	0	22
Broadbeach - Burleigh	Owner managers of incorporated enterprises	7875	18
Broadbeach - Burleigh	Owner managers of incorporated enterprises	15750	57
Broadbeach - Burleigh	Owner managers of incorporated enterprises	21000	111
Broadbeach - Burleigh	Owner managers of incorporated enterprises	26250	117
Broadbeach - Burleigh	Owner managers of incorporated enterprises	34125	220
Broadbeach - Burleigh	Owner managers of incorporated enterprises	42000	279
Broadbeach - Burleigh	Owner managers of incorporated enterprises	52500	344
Broadbeach - Burleigh	Owner managers of incorporated enterprises	65625	452
Broadbeach - Burleigh	Owner managers of incorporated enterprises	78750	363
Broadbeach - Burleigh	Owner managers of incorporated enterprises	91875	352
Broadbeach - Burleigh	Owner managers of incorporated enterprises	105000	204
Broadbeach - Burleigh	Owner managers of incorporated enterprises	157500	398
Broadbeach - Burleigh	Owner managers of incorporated enterprises	Inf	419
Broadbeach - Burleigh	Owner managers of unincorporated enterprises	0	24
Broadbeach - Burleigh	Owner managers of unincorporated enterprises	7875	47
Broadbeach - Burleigh	Owner managers of unincorporated enterprises	15750	127
Broadbeach - Burleigh	Owner managers of unincorporated enterprises	21000	188
Broadbeach - Burleigh	Owner managers of unincorporated enterprises	26250	214
Broadbeach - Burleigh	Owner managers of unincorporated enterprises	34125	297
Broadbeach - Burleigh	Owner managers of unincorporated enterprises	42000	310
Broadbeach - Burleigh	Owner managers of unincorporated enterprises	52500	355
Broadbeach - Burleigh	Owner managers of unincorporated enterprises	65625	350
Broadbeach - Burleigh	Owner managers of unincorporated enterprises	78750	242
Broadbeach - Burleigh	Owner managers of unincorporated enterprises	91875	159
Broadbeach - Burleigh	Owner managers of unincorporated enterprises	105000	89
Broadbeach - Burleigh	Owner managers of unincorporated enterprises	157500	125
Broadbeach - Burleigh	Owner managers of unincorporated enterprises	Inf	101
Broadbeach - Burleigh	Status in employment not stated	0	7
Broadbeach - Burleigh	Status in employment not stated	7875	10
Broadbeach - Burleigh	Status in employment not stated	15750	22
Broadbeach - Burleigh	Status in employment not stated	21000	9
Broadbeach - Burleigh	Status in employment not stated	26250	30
Broadbeach - Burleigh	Status in employment not stated	34125	48
Broadbeach - Burleigh	Status in employment not stated	42000	43
Broadbeach - Burleigh	Status in employment not stated	52500	27
Broadbeach - Burleigh	Status in employment not stated	65625	28
Broadbeach - Burleigh	Status in employment not stated	78750	14
Broadbeach - Burleigh	Status in employment not stated	91875	6
Broadbeach - Burleigh	Status in employment not stated	105000	4
Broadbeach - Burleigh	Status in employment not stated	157500	4
Broadbeach - Burleigh	Status in employment not stated	Inf	7
Coolangatta	Contributing family workers	0	59
Coolangatta	Contributing family workers	7875	20
Coolangatta	Contributing family workers	15750	32
Coolangatta	Contributing family workers	21000	34
Coolangatta	Contributing family workers	26250	21
Coolangatta	Contributing family workers	34125	28
Coolangatta	Contributing family workers	42000	20
Coolangatta	Contributing family workers	52500	14
Coolangatta	Contributing family workers	65625	26
Coolangatta	Contributing family workers	78750	9
Coolangatta	Contributing family workers	91875	5
Coolangatta	Contributing family workers	105000	6
Coolangatta	Contributing family workers	157500	13
Coolangatta	Contributing family workers	Inf	11
Coolangatta	Employee	0	50
Coolangatta	Employee	7875	807
Coolangatta	Employee	15750	612
Coolangatta	Employee	21000	731
Coolangatta	Employee	26250	929
Coolangatta	Employee	34125	1555
Coolangatta	Employee	42000	1981
Coolangatta	Employee	52500	2146
Coolangatta	Employee	65625	1865
Coolangatta	Employee	78750	1079
Coolangatta	Employee	91875	903
Coolangatta	Employee	105000	527
Coolangatta	Employee	157500	530
Coolangatta	Employee	Inf	237
Coolangatta	Owner managers of incorporated enterprises	0	14
Coolangatta	Owner managers of incorporated enterprises	7875	9
Coolangatta	Owner managers of incorporated enterprises	15750	24
Coolangatta	Owner managers of incorporated enterprises	21000	56
Coolangatta	Owner managers of incorporated enterprises	26250	76
Coolangatta	Owner managers of incorporated enterprises	34125	113
Coolangatta	Owner managers of incorporated enterprises	42000	154
Coolangatta	Owner managers of incorporated enterprises	52500	182
Coolangatta	Owner managers of incorporated enterprises	65625	187
Coolangatta	Owner managers of incorporated enterprises	78750	140
Coolangatta	Owner managers of incorporated enterprises	91875	187
Coolangatta	Owner managers of incorporated enterprises	105000	86
Coolangatta	Owner managers of incorporated enterprises	157500	124
Coolangatta	Owner managers of incorporated enterprises	Inf	189
Coolangatta	Owner managers of unincorporated enterprises	0	19
Coolangatta	Owner managers of unincorporated enterprises	7875	63
Coolangatta	Owner managers of unincorporated enterprises	15750	102
Coolangatta	Owner managers of unincorporated enterprises	21000	126
Coolangatta	Owner managers of unincorporated enterprises	26250	165
Coolangatta	Owner managers of unincorporated enterprises	34125	229
Coolangatta	Owner managers of unincorporated enterprises	42000	206
Coolangatta	Owner managers of unincorporated enterprises	52500	219
Coolangatta	Owner managers of unincorporated enterprises	65625	225
Coolangatta	Owner managers of unincorporated enterprises	78750	143
Coolangatta	Owner managers of unincorporated enterprises	91875	102
Coolangatta	Owner managers of unincorporated enterprises	105000	49
Coolangatta	Owner managers of unincorporated enterprises	157500	54
Coolangatta	Owner managers of unincorporated enterprises	Inf	82
Coolangatta	Status in employment not stated	7875	8
Coolangatta	Status in employment not stated	15750	13
Coolangatta	Status in employment not stated	21000	8
Coolangatta	Status in employment not stated	26250	15
Coolangatta	Status in employment not stated	34125	21
Coolangatta	Status in employment not stated	42000	21
Coolangatta	Status in employment not stated	52500	32
Coolangatta	Status in employment not stated	65625	20
Coolangatta	Status in employment not stated	78750	15
Coolangatta	Status in employment not stated	91875	8
Coolangatta	Status in employment not stated	105000	4
Coolangatta	Status in employment not stated	157500	8
Coolangatta	Status in employment not stated	Inf	10
Gold Coast - North	Contributing family workers	0	94
Gold Coast - North	Contributing family workers	7875	24
Gold Coast - North	Contributing family workers	15750	35
Gold Coast - North	Contributing family workers	21000	38
Gold Coast - North	Contributing family workers	26250	31
Gold Coast - North	Contributing family workers	34125	33
Gold Coast - North	Contributing family workers	42000	19
Gold Coast - North	Contributing family workers	52500	35
Gold Coast - North	Contributing family workers	65625	26
Gold Coast - North	Contributing family workers	78750	17
Gold Coast - North	Contributing family workers	91875	21
Gold Coast - North	Contributing family workers	105000	8
Gold Coast - North	Contributing family workers	157500	13
Gold Coast - North	Contributing family workers	Inf	11
Gold Coast - North	Employee	0	57
Gold Coast - North	Employee	7875	646
Gold Coast - North	Employee	15750	703
Gold Coast - North	Employee	21000	802
Gold Coast - North	Employee	26250	974
Gold Coast - North	Employee	34125	1696
Gold Coast - North	Employee	42000	2220
Gold Coast - North	Employee	52500	2309
Gold Coast - North	Employee	65625	1767
Gold Coast - North	Employee	78750	1028
Gold Coast - North	Employee	91875	749
Gold Coast - North	Employee	105000	383
Gold Coast - North	Employee	157500	435
Gold Coast - North	Employee	Inf	148
Gold Coast - North	Owner managers of incorporated enterprises	0	18
Gold Coast - North	Owner managers of incorporated enterprises	7875	18
Gold Coast - North	Owner managers of incorporated enterprises	15750	32
Gold Coast - North	Owner managers of incorporated enterprises	21000	85
Gold Coast - North	Owner managers of incorporated enterprises	26250	70
Gold Coast - North	Owner managers of incorporated enterprises	34125	147
Gold Coast - North	Owner managers of incorporated enterprises	42000	159
Gold Coast - North	Owner managers of incorporated enterprises	52500	218
Gold Coast - North	Owner managers of incorporated enterprises	65625	241
Gold Coast - North	Owner managers of incorporated enterprises	78750	213
Gold Coast - North	Owner managers of incorporated enterprises	91875	216
Gold Coast - North	Owner managers of incorporated enterprises	105000	114
Gold Coast - North	Owner managers of incorporated enterprises	157500	210
Gold Coast - North	Owner managers of incorporated enterprises	Inf	234
Gold Coast - North	Owner managers of unincorporated enterprises	0	17
Gold Coast - North	Owner managers of unincorporated enterprises	7875	36
Gold Coast - North	Owner managers of unincorporated enterprises	15750	103
Gold Coast - North	Owner managers of unincorporated enterprises	21000	140
Gold Coast - North	Owner managers of unincorporated enterprises	26250	147
Gold Coast - North	Owner managers of unincorporated enterprises	34125	213
Gold Coast - North	Owner managers of unincorporated enterprises	42000	206
Gold Coast - North	Owner managers of unincorporated enterprises	52500	225
Gold Coast - North	Owner managers of unincorporated enterprises	65625	235
Gold Coast - North	Owner managers of unincorporated enterprises	78750	126
Gold Coast - North	Owner managers of unincorporated enterprises	91875	94
Gold Coast - North	Owner managers of unincorporated enterprises	105000	55
Gold Coast - North	Owner managers of unincorporated enterprises	157500	68
Gold Coast - North	Owner managers of unincorporated enterprises	Inf	49
Gold Coast - North	Status in employment not stated	0	6
Gold Coast - North	Status in employment not stated	7875	5
Gold Coast - North	Status in employment not stated	15750	8
Gold Coast - North	Status in employment not stated	21000	17
Gold Coast - North	Status in employment not stated	26250	16
Gold Coast - North	Status in employment not stated	34125	15
Gold Coast - North	Status in employment not stated	42000	27
Gold Coast - North	Status in employment not stated	52500	20
Gold Coast - North	Status in employment not stated	65625	19
Gold Coast - North	Status in employment not stated	78750	15
Gold Coast - North	Status in employment not stated	91875	7
Gold Coast - North	Status in employment not stated	105000	3
Gold Coast - North	Status in employment not stated	157500	3
Gold Coast - North	Status in employment not stated	Inf	3
Gold Coast Hinterland	Contributing family workers	0	34
Gold Coast Hinterland	Contributing family workers	7875	14
Gold Coast Hinterland	Contributing family workers	15750	24
Gold Coast Hinterland	Contributing family workers	21000	19
Gold Coast Hinterland	Contributing family workers	26250	22
Gold Coast Hinterland	Contributing family workers	34125	21
Gold Coast Hinterland	Contributing family workers	42000	18
Gold Coast Hinterland	Contributing family workers	52500	10
Gold Coast Hinterland	Contributing family workers	65625	6
Gold Coast Hinterland	Contributing family workers	78750	9
Gold Coast Hinterland	Contributing family workers	91875	3
Gold Coast Hinterland	Contributing family workers	157500	3
Gold Coast Hinterland	Contributing family workers	Inf	3
Gold Coast Hinterland	Employee	0	18
