SA3_NAME16	CountryOfBirth	EmploymentStatus	Sex	workers
Hobsons Bay	NZL	Owner managers of incorporated enterprises	M	42
Hobsons Bay	NZL	Owner managers of unincorporated enterprises	F	24
Hobsons Bay	NZL	Owner managers of unincorporated enterprises	M	26
Hobsons Bay	NZL	Status in employment not stated	F	8
Hobsons Bay	NZL	Status in employment not stated	M	8
Hobsons Bay	PAK	Employee	F	14
Hobsons Bay	PAK	Employee	M	105
Hobsons Bay	PAK	Owner managers of incorporated enterprises	F	3
Hobsons Bay	PAK	Owner managers of incorporated enterprises	M	3
Hobsons Bay	PAK	Owner managers of unincorporated enterprises	M	11
Hobsons Bay	PHL	Employee	F	355
Hobsons Bay	PHL	Employee	M	501
Hobsons Bay	PHL	Owner managers of incorporated enterprises	M	3
Hobsons Bay	PHL	Owner managers of unincorporated enterprises	F	8
Hobsons Bay	PHL	Status in employment not stated	M	5
Hobsons Bay	POL	Employee	F	38
Hobsons Bay	POL	Employee	M	58
Hobsons Bay	POL	Owner managers of incorporated enterprises	M	10
Hobsons Bay	POL	Owner managers of unincorporated enterprises	F	3
Hobsons Bay	POL	Owner managers of unincorporated enterprises	M	5
Hobsons Bay	SGP	Employee	F	29
Hobsons Bay	SGP	Employee	M	39
Hobsons Bay	SGP	Owner managers of incorporated enterprises	F	3
Hobsons Bay	SGP	Owner managers of incorporated enterprises	M	3
Hobsons Bay	SGP	Owner managers of unincorporated enterprises	F	5
Hobsons Bay	SGP	Owner managers of unincorporated enterprises	M	4
Hobsons Bay	ZAF	Contributing family workers	F	3
Hobsons Bay	ZAF	Employee	F	44
Hobsons Bay	ZAF	Employee	M	76
Hobsons Bay	ZAF	Owner managers of incorporated enterprises	F	6
Hobsons Bay	ZAF	Owner managers of incorporated enterprises	M	9
Hobsons Bay	ZAF	Owner managers of unincorporated enterprises	F	8
Hobsons Bay	ZAF	Owner managers of unincorporated enterprises	M	3
Hobsons Bay	KOR	Employee	F	9
Hobsons Bay	KOR	Employee	M	24
Hobsons Bay	KOR	Owner managers of unincorporated enterprises	M	3
Hobsons Bay	LKA	Employee	F	60
Hobsons Bay	LKA	Employee	M	248
Hobsons Bay	LKA	Owner managers of incorporated enterprises	M	3
Hobsons Bay	LKA	Owner managers of unincorporated enterprises	F	5
Hobsons Bay	LKA	Owner managers of unincorporated enterprises	M	3
Hobsons Bay	LKA	Status in employment not stated	M	3
Hobsons Bay	THA	Contributing family workers	F	3
Hobsons Bay	THA	Employee	F	40
Hobsons Bay	THA	Employee	M	32
Hobsons Bay	THA	Owner managers of incorporated enterprises	F	6
Hobsons Bay	THA	Owner managers of unincorporated enterprises	F	4
Hobsons Bay	THA	Owner managers of unincorporated enterprises	M	3
Hobsons Bay	TUR	Employee	F	7
Hobsons Bay	TUR	Employee	M	60
Hobsons Bay	TUR	Owner managers of incorporated enterprises	F	3
Hobsons Bay	TUR	Owner managers of incorporated enterprises	M	4
Hobsons Bay	TUR	Owner managers of unincorporated enterprises	M	3
Hobsons Bay	TUR	Status in employment not stated	M	3
Hobsons Bay	GBR	Contributing family workers	F	9
Hobsons Bay	GBR	Contributing family workers	M	3
Hobsons Bay	GBR	Employee	F	407
Hobsons Bay	GBR	Employee	M	648
Hobsons Bay	GBR	Owner managers of incorporated enterprises	F	25
Hobsons Bay	GBR	Owner managers of incorporated enterprises	M	74
Hobsons Bay	GBR	Owner managers of unincorporated enterprises	F	48
Hobsons Bay	GBR	Owner managers of unincorporated enterprises	M	57
Hobsons Bay	GBR	Status in employment not stated	F	3
Hobsons Bay	GBR	Status in employment not stated	M	9
Hobsons Bay	USA	Employee	F	31
Hobsons Bay	USA	Employee	M	44
Hobsons Bay	USA	Owner managers of incorporated enterprises	M	8
Hobsons Bay	USA	Owner managers of unincorporated enterprises	F	10
Hobsons Bay	USA	Owner managers of unincorporated enterprises	M	8
Hobsons Bay	VNM	Contributing family workers	F	5
Hobsons Bay	VNM	Contributing family workers	M	6
Hobsons Bay	VNM	Employee	F	331
Hobsons Bay	VNM	Employee	M	782
Hobsons Bay	VNM	Owner managers of incorporated enterprises	F	11
Hobsons Bay	VNM	Owner managers of incorporated enterprises	M	28
Hobsons Bay	VNM	Owner managers of unincorporated enterprises	F	27
Hobsons Bay	VNM	Owner managers of unincorporated enterprises	M	33
Hobsons Bay	VNM	Status in employment not stated	M	6
Hobsons Bay	ZWE	Contributing family workers	F	3
Hobsons Bay	ZWE	Employee	F	10
Hobsons Bay	ZWE	Employee	M	16
Maribyrnong		Contributing family workers	F	24
Maribyrnong		Contributing family workers	M	19
Maribyrnong		Employee	F	1478
Maribyrnong		Employee	M	1488
Maribyrnong		Owner managers of incorporated enterprises	F	60
Maribyrnong		Owner managers of incorporated enterprises	M	139
Maribyrnong		Owner managers of unincorporated enterprises	F	113
Maribyrnong		Owner managers of unincorporated enterprises	M	163
Maribyrnong		Status in employment not stated	F	38
Maribyrnong		Status in employment not stated	M	54
Maribyrnong	AUS	Contributing family workers	F	75
Maribyrnong	AUS	Contributing family workers	M	68
Maribyrnong	AUS	Employee	F	10542
Maribyrnong	AUS	Employee	M	8261
Maribyrnong	AUS	Owner managers of incorporated enterprises	F	257
Maribyrnong	AUS	Owner managers of incorporated enterprises	M	833
Maribyrnong	AUS	Owner managers of unincorporated enterprises	F	480
Maribyrnong	AUS	Owner managers of unincorporated enterprises	M	635
Maribyrnong	AUS	Status in employment not stated	F	81
Maribyrnong	AUS	Status in employment not stated	M	95
Maribyrnong	CAN	Employee	F	33
Maribyrnong	CAN	Employee	M	29
Maribyrnong	CAN	Owner managers of unincorporated enterprises	F	4
Maribyrnong	CAN	Owner managers of unincorporated enterprises	M	3
Maribyrnong	CHN	Contributing family workers	F	17
Maribyrnong	CHN	Contributing family workers	M	16
Maribyrnong	CHN	Employee	F	356
Maribyrnong	CHN	Employee	M	287
Maribyrnong	CHN	Owner managers of incorporated enterprises	F	50
Maribyrnong	CHN	Owner managers of incorporated enterprises	M	72
Maribyrnong	CHN	Owner managers of unincorporated enterprises	F	32
Maribyrnong	CHN	Owner managers of unincorporated enterprises	M	39
Maribyrnong	CHN	Status in employment not stated	F	3
Maribyrnong	HRV	Employee	F	62
Maribyrnong	HRV	Employee	M	49
Maribyrnong	HRV	Owner managers of incorporated enterprises	F	3
Maribyrnong	HRV	Owner managers of incorporated enterprises	M	11
Maribyrnong	HRV	Owner managers of unincorporated enterprises	F	3
Maribyrnong	HRV	Owner managers of unincorporated enterprises	M	8
Maribyrnong	EGY	Employee	F	48
Maribyrnong	EGY	Employee	M	28
Maribyrnong	EGY	Owner managers of incorporated enterprises	F	3
Maribyrnong	EGY	Owner managers of incorporated enterprises	M	9
Maribyrnong	EGY	Owner managers of unincorporated enterprises	M	3
Maribyrnong	FJI	Employee	F	61
Maribyrnong	FJI	Employee	M	52
Maribyrnong	FJI	Owner managers of incorporated enterprises	M	3
Maribyrnong	MKD	Contributing family workers	F	3
Maribyrnong	MKD	Employee	F	92
Maribyrnong	MKD	Employee	M	102
Maribyrnong	MKD	Owner managers of incorporated enterprises	F	3
Maribyrnong	MKD	Owner managers of incorporated enterprises	M	12
Maribyrnong	MKD	Owner managers of unincorporated enterprises	M	6
Maribyrnong	MKD	Status in employment not stated	F	3
Maribyrnong	MKD	Status in employment not stated	M	3
Maribyrnong	DEU	Employee	F	52
Maribyrnong	DEU	Employee	M	54
Maribyrnong	DEU	Owner managers of incorporated enterprises	F	3
Maribyrnong	DEU	Owner managers of incorporated enterprises	M	6
Maribyrnong	DEU	Owner managers of unincorporated enterprises	F	7
Maribyrnong	DEU	Owner managers of unincorporated enterprises	M	6
Maribyrnong	GRC	Contributing family workers	M	4
Maribyrnong	GRC	Employee	F	54
Maribyrnong	GRC	Employee	M	80
Maribyrnong	GRC	Owner managers of incorporated enterprises	M	16
Maribyrnong	GRC	Owner managers of unincorporated enterprises	M	6
Maribyrnong	GRC	Status in employment not stated	M	3
Maribyrnong	HKG	Employee	F	70
Maribyrnong	HKG	Employee	M	65
Maribyrnong	HKG	Owner managers of incorporated enterprises	F	4
Maribyrnong	HKG	Owner managers of incorporated enterprises	M	11
Maribyrnong	HKG	Owner managers of unincorporated enterprises	F	12
Maribyrnong	HKG	Owner managers of unincorporated enterprises	M	7
Maribyrnong	IND	Contributing family workers	F	8
Maribyrnong	IND	Contributing family workers	M	9
Maribyrnong	IND	Employee	F	583
Maribyrnong	IND	Employee	M	974
Maribyrnong	IND	Owner managers of incorporated enterprises	F	14
Maribyrnong	IND	Owner managers of incorporated enterprises	M	74
Maribyrnong	IND	Owner managers of unincorporated enterprises	F	8
Maribyrnong	IND	Owner managers of unincorporated enterprises	M	56
Maribyrnong	IND	Status in employment not stated	F	7
Maribyrnong	IND	Status in employment not stated	M	23
Maribyrnong	IDN	Employee	F	61
Maribyrnong	IDN	Employee	M	41
Maribyrnong	IDN	Owner managers of incorporated enterprises	F	5
Maribyrnong	IDN	Owner managers of unincorporated enterprises	F	3
Maribyrnong	IRN	Employee	F	36
Maribyrnong	IRN	Employee	M	46
Maribyrnong	IRN	Owner managers of incorporated enterprises	M	8
Maribyrnong	IRN	Owner managers of unincorporated enterprises	M	8
Maribyrnong	IRQ	Employee	F	18
Maribyrnong	IRQ	Employee	M	38
Maribyrnong	IRQ	Owner managers of incorporated enterprises	M	6
Maribyrnong	IRQ	Owner managers of unincorporated enterprises	F	7
Maribyrnong	IRQ	Owner managers of unincorporated enterprises	M	3
Maribyrnong	IRL	Employee	F	59
Maribyrnong	IRL	Employee	M	47
Maribyrnong	IRL	Owner managers of incorporated enterprises	F	5
Maribyrnong	IRL	Owner managers of incorporated enterprises	M	12
Maribyrnong	IRL	Owner managers of unincorporated enterprises	M	3
Maribyrnong	ITA	Contributing family workers	F	3
Maribyrnong	ITA	Contributing family workers	M	4
Maribyrnong	ITA	Employee	F	122
Maribyrnong	ITA	Employee	M	150
Maribyrnong	ITA	Owner managers of incorporated enterprises	M	30
Maribyrnong	ITA	Owner managers of unincorporated enterprises	F	11
Maribyrnong	ITA	Owner managers of unincorporated enterprises	M	17
Maribyrnong	ITA	Status in employment not stated	F	3
Maribyrnong	ITA	Status in employment not stated	M	7
Maribyrnong	JPN	Employee	F	39
Maribyrnong	JPN	Employee	M	35
Maribyrnong	JPN	Owner managers of incorporated enterprises	F	3
Maribyrnong	JPN	Owner managers of unincorporated enterprises	M	3
Maribyrnong	LBN	Employee	F	18
Maribyrnong	LBN	Employee	M	48
Maribyrnong	LBN	Owner managers of incorporated enterprises	F	4
Maribyrnong	LBN	Owner managers of incorporated enterprises	M	16
Maribyrnong	LBN	Owner managers of unincorporated enterprises	M	13
Maribyrnong	LBN	Status in employment not stated	M	3
Maribyrnong	MYS	Employee	F	150
Maribyrnong	MYS	Employee	M	162
Maribyrnong	MYS	Owner managers of incorporated enterprises	F	7
Maribyrnong	MYS	Owner managers of incorporated enterprises	M	22
Maribyrnong	MYS	Owner managers of unincorporated enterprises	F	11
Maribyrnong	MYS	Owner managers of unincorporated enterprises	M	18
Maribyrnong	MLT	Employee	F	66
Maribyrnong	MLT	Employee	M	66
Maribyrnong	MLT	Owner managers of incorporated enterprises	M	11
Maribyrnong	MLT	Owner managers of unincorporated enterprises	M	7
Maribyrnong	NLD	Employee	F	28
Maribyrnong	NLD	Employee	M	17
Maribyrnong	NLD	Owner managers of incorporated enterprises	M	4
Maribyrnong	NLD	Owner managers of unincorporated enterprises	M	4
Maribyrnong	NZL	Contributing family workers	F	3
Maribyrnong	NZL	Contributing family workers	M	3
Maribyrnong	NZL	Employee	F	376
Maribyrnong	NZL	Employee	M	370
Maribyrnong	NZL	Owner managers of incorporated enterprises	F	13
Maribyrnong	NZL	Owner managers of incorporated enterprises	M	21
Maribyrnong	NZL	Owner managers of unincorporated enterprises	F	22
Maribyrnong	NZL	Owner managers of unincorporated enterprises	M	23
Maribyrnong	NZL	Status in employment not stated	M	3
Maribyrnong	PAK	Employee	F	24
Maribyrnong	PAK	Employee	M	180
Maribyrnong	PAK	Owner managers of incorporated enterprises	F	3
Maribyrnong	PAK	Owner managers of incorporated enterprises	M	14
Maribyrnong	PAK	Owner managers of unincorporated enterprises	M	22
Maribyrnong	PAK	Status in employment not stated	M	5
Maribyrnong	PHL	Contributing family workers	M	4
Maribyrnong	PHL	Employee	F	510
Maribyrnong	PHL	Employee	M	316
Maribyrnong	PHL	Owner managers of incorporated enterprises	F	3
Maribyrnong	PHL	Owner managers of incorporated enterprises	M	3
Maribyrnong	PHL	Owner managers of unincorporated enterprises	F	11
Maribyrnong	PHL	Owner managers of unincorporated enterprises	M	13
Maribyrnong	PHL	Status in employment not stated	F	4
Maribyrnong	POL	Contributing family workers	M	3
Maribyrnong	POL	Employee	F	85
Maribyrnong	POL	Employee	M	46
Maribyrnong	POL	Owner managers of incorporated enterprises	F	4
Maribyrnong	POL	Owner managers of incorporated enterprises	M	9
Maribyrnong	POL	Owner managers of unincorporated enterprises	F	5
Maribyrnong	POL	Owner managers of unincorporated enterprises	M	7
Maribyrnong	SGP	Employee	F	44
Maribyrnong	SGP	Employee	M	39
Maribyrnong	SGP	Owner managers of incorporated enterprises	F	8
Maribyrnong	SGP	Owner managers of incorporated enterprises	M	7
Maribyrnong	SGP	Owner managers of unincorporated enterprises	F	4
Maribyrnong	SGP	Owner managers of unincorporated enterprises	M	4
Maribyrnong	ZAF	Employee	F	52
Maribyrnong	ZAF	Employee	M	62
Maribyrnong	ZAF	Owner managers of incorporated enterprises	M	6
Maribyrnong	ZAF	Owner managers of unincorporated enterprises	M	3
Maribyrnong	KOR	Employee	F	34
Maribyrnong	KOR	Employee	M	48
Maribyrnong	KOR	Owner managers of incorporated enterprises	M	4
Maribyrnong	KOR	Owner managers of unincorporated enterprises	M	4
Maribyrnong	LKA	Employee	F	119
Maribyrnong	LKA	Employee	M	191
Maribyrnong	LKA	Owner managers of incorporated enterprises	M	14
Maribyrnong	LKA	Owner managers of unincorporated enterprises	F	3
Maribyrnong	LKA	Owner managers of unincorporated enterprises	M	3
Maribyrnong	LKA	Status in employment not stated	M	4
Maribyrnong	THA	Contributing family workers	F	3
Maribyrnong	THA	Employee	F	77
Maribyrnong	THA	Employee	M	36
Maribyrnong	THA	Owner managers of incorporated enterprises	F	8
Maribyrnong	THA	Owner managers of unincorporated enterprises	F	10
Maribyrnong	THA	Owner managers of unincorporated enterprises	M	3
Maribyrnong	TUR	Employee	F	22
Maribyrnong	TUR	Employee	M	50
Maribyrnong	TUR	Owner managers of incorporated enterprises	F	6
Maribyrnong	TUR	Owner managers of incorporated enterprises	M	16
Maribyrnong	TUR	Owner managers of unincorporated enterprises	M	9
Maribyrnong	TUR	Status in employment not stated	M	3
Maribyrnong	GBR	Contributing family workers	F	3
Maribyrnong	GBR	Contributing family workers	M	5
Maribyrnong	GBR	Employee	F	481
Maribyrnong	GBR	Employee	M	489
Maribyrnong	GBR	Owner managers of incorporated enterprises	F	12
Maribyrnong	GBR	Owner managers of incorporated enterprises	M	50
Maribyrnong	GBR	Owner managers of unincorporated enterprises	F	23
Maribyrnong	GBR	Owner managers of unincorporated enterprises	M	42
Maribyrnong	USA	Employee	F	67
Maribyrnong	USA	Employee	M	58
Maribyrnong	USA	Owner managers of incorporated enterprises	F	3
Maribyrnong	USA	Owner managers of unincorporated enterprises	F	8
Maribyrnong	USA	Owner managers of unincorporated enterprises	M	10
Maribyrnong	VNM	Contributing family workers	F	42
Maribyrnong	VNM	Contributing family workers	M	40
Maribyrnong	VNM	Employee	F	1184
Maribyrnong	VNM	Employee	M	873
Maribyrnong	VNM	Owner managers of incorporated enterprises	F	119
Maribyrnong	VNM	Owner managers of incorporated enterprises	M	204
Maribyrnong	VNM	Owner managers of unincorporated enterprises	F	134
Maribyrnong	VNM	Owner managers of unincorporated enterprises	M	177
Maribyrnong	VNM	Status in employment not stated	F	18
Maribyrnong	VNM	Status in employment not stated	M	16
Maribyrnong	ZWE	Employee	F	24
Maribyrnong	ZWE	Employee	M	23
Melton - Bacchus Marsh		Contributing family workers	F	37
Melton - Bacchus Marsh		Contributing family workers	M	17
Melton - Bacchus Marsh		Employee	F	798
Melton - Bacchus Marsh		Employee	M	718
Melton - Bacchus Marsh		Owner managers of incorporated enterprises	F	65
Melton - Bacchus Marsh		Owner managers of incorporated enterprises	M	156
Melton - Bacchus Marsh		Owner managers of unincorporated enterprises	F	126
Melton - Bacchus Marsh		Owner managers of unincorporated enterprises	M	136
Melton - Bacchus Marsh		Status in employment not stated	F	21
Melton - Bacchus Marsh		Status in employment not stated	M	32
Melton - Bacchus Marsh	AUS	Contributing family workers	F	200
Melton - Bacchus Marsh	AUS	Contributing family workers	M	134
Melton - Bacchus Marsh	AUS	Employee	F	9853
Melton - Bacchus Marsh	AUS	Employee	M	7369
Melton - Bacchus Marsh	AUS	Owner managers of incorporated enterprises	F	413
Melton - Bacchus Marsh	AUS	Owner managers of incorporated enterprises	M	1135
Melton - Bacchus Marsh	AUS	Owner managers of unincorporated enterprises	F	532
Melton - Bacchus Marsh	AUS	Owner managers of unincorporated enterprises	M	857
Melton - Bacchus Marsh	AUS	Status in employment not stated	F	89
Melton - Bacchus Marsh	AUS	Status in employment not stated	M	133
Melton - Bacchus Marsh	CAN	Employee	F	27
Melton - Bacchus Marsh	CAN	Employee	M	14
Melton - Bacchus Marsh	CAN	Owner managers of incorporated enterprises	F	3
Melton - Bacchus Marsh	CAN	Owner managers of unincorporated enterprises	M	3
Melton - Bacchus Marsh	CHN	Contributing family workers	F	4
Melton - Bacchus Marsh	CHN	Contributing family workers	M	3
Melton - Bacchus Marsh	CHN	Employee	F	82
Melton - Bacchus Marsh	CHN	Employee	M	84
Melton - Bacchus Marsh	CHN	Owner managers of incorporated enterprises	F	16
Melton - Bacchus Marsh	CHN	Owner managers of incorporated enterprises	M	34
Melton - Bacchus Marsh	CHN	Owner managers of unincorporated enterprises	F	13
Melton - Bacchus Marsh	CHN	Owner managers of unincorporated enterprises	M	15
Melton - Bacchus Marsh	CHN	Status in employment not stated	F	4
Melton - Bacchus Marsh	HRV	Contributing family workers	F	4
Melton - Bacchus Marsh	HRV	Employee	F	35
Melton - Bacchus Marsh	HRV	Employee	M	21
Melton - Bacchus Marsh	HRV	Owner managers of incorporated enterprises	F	3
Melton - Bacchus Marsh	HRV	Owner managers of incorporated enterprises	M	12
Melton - Bacchus Marsh	HRV	Owner managers of unincorporated enterprises	F	4
Melton - Bacchus Marsh	HRV	Owner managers of unincorporated enterprises	M	11
Melton - Bacchus Marsh	EGY	Contributing family workers	F	3
Melton - Bacchus Marsh	EGY	Employee	F	31
Melton - Bacchus Marsh	EGY	Employee	M	28
Melton - Bacchus Marsh	EGY	Owner managers of incorporated enterprises	M	14
Melton - Bacchus Marsh	EGY	Owner managers of unincorporated enterprises	F	7
Melton - Bacchus Marsh	EGY	Owner managers of unincorporated enterprises	M	6
Melton - Bacchus Marsh	FJI	Contributing family workers	F	3
Melton - Bacchus Marsh	FJI	Employee	F	32
Melton - Bacchus Marsh	FJI	Employee	M	36
Melton - Bacchus Marsh	FJI	Owner managers of incorporated enterprises	M	3
Melton - Bacchus Marsh	FJI	Owner managers of unincorporated enterprises	M	3
Melton - Bacchus Marsh	MKD	Contributing family workers	F	3
Melton - Bacchus Marsh	MKD	Contributing family workers	M	3
Melton - Bacchus Marsh	MKD	Employee	F	68
Melton - Bacchus Marsh	MKD	Employee	M	46
Melton - Bacchus Marsh	MKD	Owner managers of incorporated enterprises	F	3
Melton - Bacchus Marsh	MKD	Owner managers of incorporated enterprises	M	20
Melton - Bacchus Marsh	MKD	Owner managers of unincorporated enterprises	M	14
Melton - Bacchus Marsh	MKD	Status in employment not stated	F	3
Melton - Bacchus Marsh	DEU	Employee	F	23
Melton - Bacchus Marsh	DEU	Employee	M	24
Melton - Bacchus Marsh	DEU	Owner managers of incorporated enterprises	F	3
Melton - Bacchus Marsh	DEU	Owner managers of incorporated enterprises	M	6
Melton - Bacchus Marsh	DEU	Owner managers of unincorporated enterprises	F	9
Melton - Bacchus Marsh	DEU	Status in employment not stated	F	3
Melton - Bacchus Marsh	GRC	Employee	F	19
Melton - Bacchus Marsh	GRC	Employee	M	32
Melton - Bacchus Marsh	GRC	Owner managers of incorporated enterprises	M	11
Melton - Bacchus Marsh	GRC	Owner managers of unincorporated enterprises	M	5
Melton - Bacchus Marsh	HKG	Employee	F	14
Melton - Bacchus Marsh	HKG	Employee	M	15
Melton - Bacchus Marsh	HKG	Owner managers of incorporated enterprises	F	4
Melton - Bacchus Marsh	HKG	Owner managers of unincorporated enterprises	M	3
Melton - Bacchus Marsh	IND	Contributing family workers	F	11
Melton - Bacchus Marsh	IND	Contributing family workers	M	15
Melton - Bacchus Marsh	IND	Employee	F	454
Melton - Bacchus Marsh	IND	Employee	M	631
Melton - Bacchus Marsh	IND	Owner managers of incorporated enterprises	F	34
Melton - Bacchus Marsh	IND	Owner managers of incorporated enterprises	M	136
Melton - Bacchus Marsh	IND	Owner managers of unincorporated enterprises	F	28
Melton - Bacchus Marsh	IND	Owner managers of unincorporated enterprises	M	81
Melton - Bacchus Marsh	IND	Status in employment not stated	F	4
Melton - Bacchus Marsh	IND	Status in employment not stated	M	10
Melton - Bacchus Marsh	IDN	Employee	F	16
Melton - Bacchus Marsh	IDN	Employee	M	18
Melton - Bacchus Marsh	IDN	Owner managers of unincorporated enterprises	F	3
Melton - Bacchus Marsh	IDN	Owner managers of unincorporated enterprises	M	3
Melton - Bacchus Marsh	IRN	Employee	F	12
Melton - Bacchus Marsh	IRN	Employee	M	16
Melton - Bacchus Marsh	IRN	Owner managers of incorporated enterprises	M	3
Melton - Bacchus Marsh	IRN	Owner managers of unincorporated enterprises	F	3
Melton - Bacchus Marsh	IRN	Owner managers of unincorporated enterprises	M	10
Melton - Bacchus Marsh	IRN	Status in employment not stated	M	3
Melton - Bacchus Marsh	IRQ	Employee	F	11
Melton - Bacchus Marsh	IRQ	Employee	M	22
Melton - Bacchus Marsh	IRQ	Owner managers of incorporated enterprises	M	7
Melton - Bacchus Marsh	IRQ	Owner managers of unincorporated enterprises	F	6
Melton - Bacchus Marsh	IRQ	Owner managers of unincorporated enterprises	M	9
Melton - Bacchus Marsh	IRL	Employee	F	34
Melton - Bacchus Marsh	IRL	Employee	M	35
Melton - Bacchus Marsh	IRL	Owner managers of unincorporated enterprises	F	7
Melton - Bacchus Marsh	IRL	Owner managers of unincorporated enterprises	M	4
Melton - Bacchus Marsh	ITA	Contributing family workers	F	5
Melton - Bacchus Marsh	ITA	Contributing family workers	M	5
Melton - Bacchus Marsh	ITA	Employee	F	45
Melton - Bacchus Marsh	ITA	Employee	M	64
Melton - Bacchus Marsh	ITA	Owner managers of incorporated enterprises	F	12
Melton - Bacchus Marsh	ITA	Owner managers of incorporated enterprises	M	13
Melton - Bacchus Marsh	ITA	Owner managers of unincorporated enterprises	F	5
Melton - Bacchus Marsh	ITA	Owner managers of unincorporated enterprises	M	12
Melton - Bacchus Marsh	ITA	Status in employment not stated	M	3
Melton - Bacchus Marsh	JPN	Employee	F	9
Melton - Bacchus Marsh	JPN	Employee	M	8
Melton - Bacchus Marsh	LBN	Contributing family workers	F	4
Melton - Bacchus Marsh	LBN	Employee	F	18
Melton - Bacchus Marsh	LBN	Employee	M	25
Melton - Bacchus Marsh	LBN	Owner managers of incorporated enterprises	F	3
Melton - Bacchus Marsh	LBN	Owner managers of incorporated enterprises	M	18
Melton - Bacchus Marsh	LBN	Owner managers of unincorporated enterprises	F	5
Melton - Bacchus Marsh	LBN	Owner managers of unincorporated enterprises	M	18
Melton - Bacchus Marsh	MYS	Contributing family workers	M	3
Melton - Bacchus Marsh	MYS	Employee	F	56
Melton - Bacchus Marsh	MYS	Employee	M	49
Melton - Bacchus Marsh	MYS	Owner managers of incorporated enterprises	M	7
Melton - Bacchus Marsh	MYS	Owner managers of unincorporated enterprises	F	8
Melton - Bacchus Marsh	MYS	Owner managers of unincorporated enterprises	M	6
Melton - Bacchus Marsh	MLT	Contributing family workers	F	5
Melton - Bacchus Marsh	MLT	Contributing family workers	M	3
Melton - Bacchus Marsh	MLT	Employee	F	90
Melton - Bacchus Marsh	MLT	Employee	M	67
Melton - Bacchus Marsh	MLT	Owner managers of incorporated enterprises	F	5
Melton - Bacchus Marsh	MLT	Owner managers of incorporated enterprises	M	29
Melton - Bacchus Marsh	MLT	Owner managers of unincorporated enterprises	F	9
Melton - Bacchus Marsh	MLT	Owner managers of unincorporated enterprises	M	28
Melton - Bacchus Marsh	MLT	Status in employment not stated	F	3
Melton - Bacchus Marsh	MLT	Status in employment not stated	M	3
Melton - Bacchus Marsh	NLD	Employee	F	25
Melton - Bacchus Marsh	NLD	Employee	M	24
Melton - Bacchus Marsh	NLD	Owner managers of incorporated enterprises	M	3
Melton - Bacchus Marsh	NLD	Owner managers of unincorporated enterprises	F	4
Melton - Bacchus Marsh	NZL	Contributing family workers	F	4
Melton - Bacchus Marsh	NZL	Contributing family workers	M	5
Melton - Bacchus Marsh	NZL	Employee	F	317
Melton - Bacchus Marsh	NZL	Employee	M	267
Melton - Bacchus Marsh	NZL	Owner managers of incorporated enterprises	F	14
Melton - Bacchus Marsh	NZL	Owner managers of incorporated enterprises	M	30
Melton - Bacchus Marsh	NZL	Owner managers of unincorporated enterprises	F	24
Melton - Bacchus Marsh	NZL	Owner managers of unincorporated enterprises	M	25
Melton - Bacchus Marsh	NZL	Status in employment not stated	F	6
Melton - Bacchus Marsh	NZL	Status in employment not stated	M	5
Melton - Bacchus Marsh	PAK	Employee	F	24
Melton - Bacchus Marsh	PAK	Employee	M	85
Melton - Bacchus Marsh	PAK	Owner managers of incorporated enterprises	F	4
Melton - Bacchus Marsh	PAK	Owner managers of incorporated enterprises	M	15
Melton - Bacchus Marsh	PAK	Owner managers of unincorporated enterprises	F	11
Melton - Bacchus Marsh	PAK	Owner managers of unincorporated enterprises	M	25
Melton - Bacchus Marsh	PAK	Status in employment not stated	M	7
Melton - Bacchus Marsh	PHL	Contributing family workers	F	3
Melton - Bacchus Marsh	PHL	Contributing family workers	M	5
Melton - Bacchus Marsh	PHL	Employee	F	301
Melton - Bacchus Marsh	PHL	Employee	M	182
Melton - Bacchus Marsh	PHL	Owner managers of incorporated enterprises	F	12
Melton - Bacchus Marsh	PHL	Owner managers of incorporated enterprises	M	13
Melton - Bacchus Marsh	PHL	Owner managers of unincorporated enterprises	F	13
Melton - Bacchus Marsh	PHL	Owner managers of unincorporated enterprises	M	10
Melton - Bacchus Marsh	POL	Employee	F	22
Melton - Bacchus Marsh	POL	Employee	M	19
Melton - Bacchus Marsh	POL	Owner managers of incorporated enterprises	F	4
Melton - Bacchus Marsh	POL	Owner managers of incorporated enterprises	M	12
Melton - Bacchus Marsh	POL	Owner managers of unincorporated enterprises	F	5
Melton - Bacchus Marsh	POL	Owner managers of unincorporated enterprises	M	7
Melton - Bacchus Marsh	SGP	Employee	F	23
Melton - Bacchus Marsh	SGP	Employee	M	25
Melton - Bacchus Marsh	SGP	Owner managers of incorporated enterprises	F	8
Melton - Bacchus Marsh	SGP	Owner managers of incorporated enterprises	M	7
Melton - Bacchus Marsh	SGP	Owner managers of unincorporated enterprises	F	3
Melton - Bacchus Marsh	ZAF	Employee	F	51
Melton - Bacchus Marsh	ZAF	Employee	M	37
Melton - Bacchus Marsh	ZAF	Owner managers of incorporated enterprises	M	8
Melton - Bacchus Marsh	ZAF	Owner managers of unincorporated enterprises	F	3
Melton - Bacchus Marsh	ZAF	Owner managers of unincorporated enterprises	M	8
Melton - Bacchus Marsh	KOR	Employee	F	10
Melton - Bacchus Marsh	KOR	Employee	M	8
Melton - Bacchus Marsh	LKA	Employee	F	75
Melton - Bacchus Marsh	LKA	Employee	M	122
