SA3_NAME16	Age	LabourForceStatus	NeedsAssistance	workers
Bald Hills - Everton Park	55-59	Employed (full-time)		9
Bald Hills - Everton Park	55-59	Employed (full-time)	0	414
Bald Hills - Everton Park	55-59	Employed (full-time)	1	3
Bald Hills - Everton Park	55-59	Employed (part-time)		3
Bald Hills - Everton Park	55-59	Employed (part-time)	0	280
Bald Hills - Everton Park	55-59	Employed (part-time)	1	3
Bald Hills - Everton Park	60-64		0	3
Bald Hills - Everton Park	60-64	Employed (away from work)	0	18
Bald Hills - Everton Park	60-64	Employed (away from work)	1	4
Bald Hills - Everton Park	60-64	Employed (full-time)		5
Bald Hills - Everton Park	60-64	Employed (full-time)	0	228
Bald Hills - Everton Park	60-64	Employed (part-time)	0	238
Bald Hills - Everton Park	65-69		0	4
Bald Hills - Everton Park	65-69	Employed (away from work)	0	7
Bald Hills - Everton Park	65-69	Employed (full-time)		3
Bald Hills - Everton Park	65-69	Employed (full-time)	0	80
Bald Hills - Everton Park	65-69	Employed (full-time)	1	3
Bald Hills - Everton Park	65-69	Employed (part-time)		4
Bald Hills - Everton Park	65-69	Employed (part-time)	0	125
Bald Hills - Everton Park	65-69	Employed (part-time)	1	4
Bald Hills - Everton Park	70-74	Employed (full-time)	0	25
Bald Hills - Everton Park	70-74	Employed (part-time)	0	51
Bald Hills - Everton Park	75+		0	7
Bald Hills - Everton Park	75+	Employed (full-time)	0	7
Bald Hills - Everton Park	75+	Employed (part-time)	0	23
Bald Hills - Everton Park	75+	Employed (part-time)	1	3
Chermside	15-19			3
Chermside	15-19		0	42
Chermside	15-19	Employed (away from work)	0	59
Chermside	15-19	Employed (full-time)		3
Chermside	15-19	Employed (full-time)	0	343
Chermside	15-19	Employed (part-time)		24
Chermside	15-19	Employed (part-time)	0	1955
Chermside	15-19	Employed (part-time)	1	10
Chermside	20-24		0	62
Chermside	20-24	Employed (away from work)	0	98
Chermside	20-24	Employed (away from work)	1	3
Chermside	20-24	Employed (full-time)		15
Chermside	20-24	Employed (full-time)	0	1964
Chermside	20-24	Employed (full-time)	1	10
Chermside	20-24	Employed (part-time)		11
Chermside	20-24	Employed (part-time)	0	1950
Chermside	20-24	Employed (part-time)	1	21
Chermside	25-29			5
Chermside	25-29		0	58
Chermside	25-29	Employed (away from work)	0	142
Chermside	25-29	Employed (away from work)	1	3
Chermside	25-29	Employed (full-time)		19
Chermside	25-29	Employed (full-time)	0	2623
Chermside	25-29	Employed (full-time)	1	6
Chermside	25-29	Employed (part-time)		3
Chermside	25-29	Employed (part-time)	0	1136
Chermside	25-29	Employed (part-time)	1	22
Chermside	30-34			3
Chermside	30-34		0	63
Chermside	30-34	Employed (away from work)		3
Chermside	30-34	Employed (away from work)	0	186
Chermside	30-34	Employed (full-time)		19
Chermside	30-34	Employed (full-time)	0	2548
Chermside	30-34	Employed (full-time)	1	18
Chermside	30-34	Employed (part-time)		13
Chermside	30-34	Employed (part-time)	0	1047
Chermside	30-34	Employed (part-time)	1	14
Chermside	35-39			3
Chermside	35-39		0	58
Chermside	35-39	Employed (away from work)	0	115
Chermside	35-39	Employed (away from work)	1	5
Chermside	35-39	Employed (full-time)		17
Chermside	35-39	Employed (full-time)	0	2424
Chermside	35-39	Employed (full-time)	1	12
Chermside	35-39	Employed (part-time)		17
Chermside	35-39	Employed (part-time)	0	1015
Chermside	35-39	Employed (part-time)	1	16
Chermside	40-44			3
Chermside	40-44		0	43
Chermside	40-44	Employed (away from work)	0	83
Chermside	40-44	Employed (away from work)	1	5
Chermside	40-44	Employed (full-time)		28
Chermside	40-44	Employed (full-time)	0	2635
Chermside	40-44	Employed (full-time)	1	17
Chermside	40-44	Employed (part-time)		14
Chermside	40-44	Employed (part-time)	0	1182
Chermside	40-44	Employed (part-time)	1	10
Chermside	45-49		0	57
Chermside	45-49	Employed (away from work)		3
Chermside	45-49	Employed (away from work)	0	76
Chermside	45-49	Employed (away from work)	1	3
Chermside	45-49	Employed (full-time)		24
Chermside	45-49	Employed (full-time)	0	2627
Chermside	45-49	Employed (full-time)	1	14
Chermside	45-49	Employed (part-time)		17
Chermside	45-49	Employed (part-time)	0	1154
Chermside	45-49	Employed (part-time)	1	29
Chermside	50-54		0	38
Chermside	50-54		1	3
Chermside	50-54	Employed (away from work)	0	84
Chermside	50-54	Employed (away from work)	1	3
Chermside	50-54	Employed (full-time)		39
Chermside	50-54	Employed (full-time)	0	2458
Chermside	50-54	Employed (full-time)	1	24
Chermside	50-54	Employed (part-time)		16
Chermside	50-54	Employed (part-time)	0	975
Chermside	50-54	Employed (part-time)	1	15
Chermside	55-59		0	33
Chermside	55-59	Employed (away from work)	0	119
Chermside	55-59	Employed (full-time)		24
Chermside	55-59	Employed (full-time)	0	1921
Chermside	55-59	Employed (full-time)	1	14
Chermside	55-59	Employed (part-time)		15
Chermside	55-59	Employed (part-time)	0	955
Chermside	55-59	Employed (part-time)	1	17
Chermside	60-64		0	20
Chermside	60-64	Employed (away from work)		3
Chermside	60-64	Employed (away from work)	0	78
Chermside	60-64	Employed (away from work)	1	4
Chermside	60-64	Employed (full-time)		25
Chermside	60-64	Employed (full-time)	0	1171
Chermside	60-64	Employed (full-time)	1	8
Chermside	60-64	Employed (part-time)		13
Chermside	60-64	Employed (part-time)	0	715
Chermside	60-64	Employed (part-time)	1	14
Chermside	65-69		0	8
Chermside	65-69	Employed (away from work)	0	37
Chermside	65-69	Employed (full-time)		6
Chermside	65-69	Employed (full-time)	0	352
Chermside	65-69	Employed (full-time)	1	3
Chermside	65-69	Employed (part-time)		6
Chermside	65-69	Employed (part-time)	0	355
Chermside	65-69	Employed (part-time)	1	7
Chermside	70-74		0	5
Chermside	70-74	Employed (away from work)	0	7
Chermside	70-74	Employed (full-time)	0	71
Chermside	70-74	Employed (part-time)	0	153
Chermside	70-74	Employed (part-time)	1	3
Chermside	75+		0	7
Chermside	75+	Employed (away from work)	0	7
Chermside	75+	Employed (full-time)	0	41
Chermside	75+	Employed (full-time)	1	3
Chermside	75+	Employed (part-time)	0	66
Chermside	75+	Employed (part-time)	1	4
Nundah	15-19		0	51
Nundah	15-19	Employed (away from work)	0	59
Nundah	15-19	Employed (away from work)	1	4
Nundah	15-19	Employed (full-time)		9
Nundah	15-19	Employed (full-time)	0	492
Nundah	15-19	Employed (full-time)	1	5
Nundah	15-19	Employed (part-time)		10
Nundah	15-19	Employed (part-time)	0	1363
Nundah	15-19	Employed (part-time)	1	26
Nundah	20-24		0	98
Nundah	20-24	Employed (away from work)	0	110
Nundah	20-24	Employed (away from work)	1	5
Nundah	20-24	Employed (full-time)		24
Nundah	20-24	Employed (full-time)	0	2945
Nundah	20-24	Employed (full-time)	1	12
Nundah	20-24	Employed (part-time)		9
Nundah	20-24	Employed (part-time)	0	1850
Nundah	20-24	Employed (part-time)	1	26
Nundah	25-29			3
Nundah	25-29		0	117
Nundah	25-29	Employed (away from work)	0	209
Nundah	25-29	Employed (full-time)		31
Nundah	25-29	Employed (full-time)	0	4609
Nundah	25-29	Employed (full-time)	1	8
Nundah	25-29	Employed (part-time)		12
Nundah	25-29	Employed (part-time)	0	1339
Nundah	25-29	Employed (part-time)	1	15
Nundah	30-34		0	114
Nundah	30-34	Employed (away from work)	0	253
Nundah	30-34	Employed (away from work)	1	3
Nundah	30-34	Employed (full-time)		38
Nundah	30-34	Employed (full-time)	0	5304
Nundah	30-34	Employed (full-time)	1	14
Nundah	30-34	Employed (part-time)		11
Nundah	30-34	Employed (part-time)	0	1237
Nundah	30-34	Employed (part-time)	1	25
Nundah	35-39			4
Nundah	35-39		0	102
Nundah	35-39	Employed (away from work)		4
Nundah	35-39	Employed (away from work)	0	213
Nundah	35-39	Employed (away from work)	1	6
Nundah	35-39	Employed (full-time)		42
Nundah	35-39	Employed (full-time)	0	5095
Nundah	35-39	Employed (full-time)	1	20
Nundah	35-39	Employed (part-time)		9
Nundah	35-39	Employed (part-time)	0	1166
Nundah	35-39	Employed (part-time)	1	13
Nundah	40-44			5
Nundah	40-44		0	103
Nundah	40-44		1	3
Nundah	40-44	Employed (away from work)	0	157
Nundah	40-44	Employed (away from work)	1	11
Nundah	40-44	Employed (full-time)		63
Nundah	40-44	Employed (full-time)	0	5344
Nundah	40-44	Employed (full-time)	1	25
Nundah	40-44	Employed (part-time)		16
Nundah	40-44	Employed (part-time)	0	1167
Nundah	40-44	Employed (part-time)	1	18
Nundah	45-49			10
Nundah	45-49		0	93
Nundah	45-49	Employed (away from work)		3
Nundah	45-49	Employed (away from work)	0	179
Nundah	45-49	Employed (away from work)	1	3
Nundah	45-49	Employed (full-time)		50
Nundah	45-49	Employed (full-time)	0	5218
Nundah	45-49	Employed (full-time)	1	24
Nundah	45-49	Employed (part-time)		13
Nundah	45-49	Employed (part-time)	0	1122
Nundah	45-49	Employed (part-time)	1	19
Nundah	50-54		0	75
Nundah	50-54	Employed (away from work)		3
Nundah	50-54	Employed (away from work)	0	188
Nundah	50-54	Employed (away from work)	1	3
Nundah	50-54	Employed (full-time)		44
Nundah	50-54	Employed (full-time)	0	5119
Nundah	50-54	Employed (full-time)	1	31
Nundah	50-54	Employed (part-time)		19
Nundah	50-54	Employed (part-time)	0	1009
Nundah	50-54	Employed (part-time)	1	21
Nundah	55-59			10
Nundah	55-59		0	59
Nundah	55-59		1	5
Nundah	55-59	Employed (away from work)	0	173
Nundah	55-59	Employed (away from work)	1	5
Nundah	55-59	Employed (full-time)		46
Nundah	55-59	Employed (full-time)	0	3913
Nundah	55-59	Employed (full-time)	1	29
Nundah	55-59	Employed (part-time)		15
Nundah	55-59	Employed (part-time)	0	864
Nundah	55-59	Employed (part-time)	1	13
Nundah	60-64			3
Nundah	60-64		0	42
Nundah	60-64	Employed (away from work)	0	152
Nundah	60-64	Employed (full-time)		29
Nundah	60-64	Employed (full-time)	0	2291
Nundah	60-64	Employed (full-time)	1	23
Nundah	60-64	Employed (part-time)		8
Nundah	60-64	Employed (part-time)	0	676
Nundah	60-64	Employed (part-time)	1	13
Nundah	65-69		0	14
Nundah	65-69		1	3
Nundah	65-69	Employed (away from work)	0	66
Nundah	65-69	Employed (away from work)	1	3
Nundah	65-69	Employed (full-time)		17
Nundah	65-69	Employed (full-time)	0	732
Nundah	65-69	Employed (full-time)	1	11
Nundah	65-69	Employed (part-time)		3
Nundah	65-69	Employed (part-time)	0	408
Nundah	65-69	Employed (part-time)	1	5
Nundah	70-74		0	8
Nundah	70-74	Employed (away from work)	0	16
Nundah	70-74	Employed (full-time)		3
Nundah	70-74	Employed (full-time)	0	159
Nundah	70-74	Employed (full-time)	1	3
Nundah	70-74	Employed (part-time)		5
Nundah	70-74	Employed (part-time)	0	134
Nundah	70-74	Employed (part-time)	1	3
Nundah	75+		0	9
Nundah	75+	Employed (away from work)	0	13
Nundah	75+	Employed (full-time)	0	48
Nundah	75+	Employed (part-time)		5
Nundah	75+	Employed (part-time)	0	56
Nundah	75+	Employed (part-time)	1	3
Sandgate	15-19		0	11
Sandgate	15-19	Employed (away from work)	0	34
Sandgate	15-19	Employed (full-time)	0	104
Sandgate	15-19	Employed (full-time)	1	3
Sandgate	15-19	Employed (part-time)		8
Sandgate	15-19	Employed (part-time)	0	731
Sandgate	15-19	Employed (part-time)	1	10
Sandgate	20-24			3
Sandgate	20-24		0	25
Sandgate	20-24	Employed (away from work)	0	29
Sandgate	20-24	Employed (full-time)		4
Sandgate	20-24	Employed (full-time)	0	463
Sandgate	20-24	Employed (part-time)		5
Sandgate	20-24	Employed (part-time)	0	502
Sandgate	20-24	Employed (part-time)	1	8
Sandgate	25-29		0	23
Sandgate	25-29	Employed (away from work)	0	42
Sandgate	25-29	Employed (full-time)		5
Sandgate	25-29	Employed (full-time)	0	585
Sandgate	25-29	Employed (full-time)	1	3
Sandgate	25-29	Employed (part-time)		4
Sandgate	25-29	Employed (part-time)	0	378
Sandgate	25-29	Employed (part-time)	1	3
Sandgate	30-34		0	15
Sandgate	30-34	Employed (away from work)	0	57
Sandgate	30-34	Employed (full-time)		6
Sandgate	30-34	Employed (full-time)	0	607
Sandgate	30-34	Employed (full-time)	1	6
Sandgate	30-34	Employed (part-time)		5
Sandgate	30-34	Employed (part-time)	0	418
Sandgate	30-34	Employed (part-time)	1	4
Sandgate	35-39			3
Sandgate	35-39		0	25
Sandgate	35-39	Employed (away from work)	0	41
Sandgate	35-39	Employed (away from work)	1	3
Sandgate	35-39	Employed (full-time)		7
Sandgate	35-39	Employed (full-time)	0	647
Sandgate	35-39	Employed (part-time)		10
Sandgate	35-39	Employed (part-time)	0	389
Sandgate	35-39	Employed (part-time)	1	4
Sandgate	40-44		0	20
Sandgate	40-44	Employed (away from work)	0	13
Sandgate	40-44	Employed (full-time)		10
Sandgate	40-44	Employed (full-time)	0	723
Sandgate	40-44	Employed (full-time)	1	5
Sandgate	40-44	Employed (part-time)		9
Sandgate	40-44	Employed (part-time)	0	485
Sandgate	40-44	Employed (part-time)	1	3
Sandgate	45-49		0	15
Sandgate	45-49		1	3
Sandgate	45-49	Employed (away from work)		3
Sandgate	45-49	Employed (away from work)	0	28
Sandgate	45-49	Employed (full-time)		11
Sandgate	45-49	Employed (full-time)	0	809
Sandgate	45-49	Employed (full-time)	1	9
Sandgate	45-49	Employed (part-time)		7
Sandgate	45-49	Employed (part-time)	0	441
Sandgate	45-49	Employed (part-time)	1	12
Sandgate	50-54		0	13
Sandgate	50-54	Employed (away from work)	0	43
Sandgate	50-54	Employed (full-time)		7
Sandgate	50-54	Employed (full-time)	0	745
Sandgate	50-54	Employed (full-time)	1	4
Sandgate	50-54	Employed (part-time)		3
Sandgate	50-54	Employed (part-time)	0	399
Sandgate	50-54	Employed (part-time)	1	10
Sandgate	55-59		0	12
Sandgate	55-59	Employed (away from work)	0	50
Sandgate	55-59	Employed (full-time)		7
Sandgate	55-59	Employed (full-time)	0	608
Sandgate	55-59	Employed (full-time)	1	3
Sandgate	55-59	Employed (part-time)		4
Sandgate	55-59	Employed (part-time)	0	387
Sandgate	55-59	Employed (part-time)	1	9
Sandgate	60-64		0	6
Sandgate	60-64	Employed (away from work)	0	40
Sandgate	60-64	Employed (full-time)		6
Sandgate	60-64	Employed (full-time)	0	336
Sandgate	60-64	Employed (full-time)	1	4
Sandgate	60-64	Employed (part-time)		5
Sandgate	60-64	Employed (part-time)	0	308
Sandgate	60-64	Employed (part-time)	1	3
Sandgate	65-69	Employed (away from work)	0	23
Sandgate	65-69	Employed (full-time)		5
Sandgate	65-69	Employed (full-time)	0	109
Sandgate	65-69	Employed (full-time)	1	3
Sandgate	65-69	Employed (part-time)		4
Sandgate	65-69	Employed (part-time)	0	176
Sandgate	65-69	Employed (part-time)	1	5
Sandgate	70-74		0	3
Sandgate	70-74	Employed (away from work)	0	4
Sandgate	70-74	Employed (full-time)	0	28
Sandgate	70-74	Employed (part-time)	0	72
Sandgate	70-74	Employed (part-time)	1	3
Sandgate	75+		0	3
Sandgate	75+	Employed (full-time)	0	12
Sandgate	75+	Employed (part-time)	0	29
Sandgate	75+	Employed (part-time)	1	8
Carindale	15-19		0	23
Carindale	15-19	Employed (away from work)	0	46
Carindale	15-19	Employed (full-time)	0	185
Carindale	15-19	Employed (part-time)		8
Carindale	15-19	Employed (part-time)	0	1422
Carindale	15-19	Employed (part-time)	1	8
Carindale	20-24		0	34
Carindale	20-24	Employed (away from work)	0	49
Carindale	20-24	Employed (full-time)		6
Carindale	20-24	Employed (full-time)	0	780
Carindale	20-24	Employed (part-time)		12
Carindale	20-24	Employed (part-time)	0	1444
Carindale	20-24	Employed (part-time)	1	16
Carindale	25-29		0	35
Carindale	25-29	Employed (away from work)	0	57
Carindale	25-29	Employed (full-time)		8
Carindale	25-29	Employed (full-time)	0	1023
Carindale	25-29	Employed (full-time)	1	5
Carindale	25-29	Employed (part-time)		4
Carindale	25-29	Employed (part-time)	0	565
Carindale	25-29	Employed (part-time)	1	15
Carindale	30-34		0	22
Carindale	30-34	Employed (away from work)	0	63
Carindale	30-34	Employed (full-time)		15
Carindale	30-34	Employed (full-time)	0	967
Carindale	30-34	Employed (full-time)	1	3
Carindale	30-34	Employed (part-time)		4
Carindale	30-34	Employed (part-time)	0	454
Carindale	30-34	Employed (part-time)	1	4
Carindale	35-39		0	30
Carindale	35-39	Employed (away from work)	0	55
Carindale	35-39	Employed (full-time)		9
Carindale	35-39	Employed (full-time)	0	903
Carindale	35-39	Employed (full-time)	1	8
Carindale	35-39	Employed (part-time)		8
Carindale	35-39	Employed (part-time)	0	444
Carindale	35-39	Employed (part-time)	1	3
Carindale	40-44		0	28
Carindale	40-44	Employed (away from work)	0	35
Carindale	40-44	Employed (full-time)		4
Carindale	40-44	Employed (full-time)	0	913
Carindale	40-44	Employed (full-time)	1	5
Carindale	40-44	Employed (part-time)	0	511
Carindale	40-44	Employed (part-time)	1	6
Carindale	45-49		0	13
Carindale	45-49	Employed (away from work)	0	22
Carindale	45-49	Employed (full-time)		3
Carindale	45-49	Employed (full-time)	0	976
Carindale	45-49	Employed (full-time)	1	3
Carindale	45-49	Employed (part-time)		11
Carindale	45-49	Employed (part-time)	0	478
Carindale	45-49	Employed (part-time)	1	5
Carindale	50-54		0	16
Carindale	50-54	Employed (away from work)	0	32
Carindale	50-54	Employed (full-time)		6
Carindale	50-54	Employed (full-time)	0	857
Carindale	50-54	Employed (full-time)	1	4
Carindale	50-54	Employed (part-time)		3
Carindale	50-54	Employed (part-time)	0	444
Carindale	50-54	Employed (part-time)	1	10
Carindale	55-59		0	13
Carindale	55-59	Employed (away from work)	0	33
Carindale	55-59	Employed (full-time)		7
Carindale	55-59	Employed (full-time)	0	697
Carindale	55-59	Employed (full-time)	1	7
Carindale	55-59	Employed (part-time)		3
Carindale	55-59	Employed (part-time)	0	395
Carindale	55-59	Employed (part-time)	1	3
Carindale	60-64		0	12
Carindale	60-64	Employed (away from work)	0	31
Carindale	60-64	Employed (full-time)		3
Carindale	60-64	Employed (full-time)	0	466
Carindale	60-64	Employed (part-time)	0	374
Carindale	60-64	Employed (part-time)	1	6
Carindale	65-69		0	3
Carindale	65-69	Employed (away from work)	0	16
Carindale	65-69	Employed (full-time)		3
Carindale	65-69	Employed (full-time)	0	154
Carindale	65-69	Employed (part-time)	0	196
Carindale	65-69	Employed (part-time)	1	3
Carindale	70-74		0	3
Carindale	70-74	Employed (away from work)	0	4
Carindale	70-74	Employed (full-time)	0	36
Carindale	70-74	Employed (part-time)	0	78
Carindale	70-74	Employed (part-time)	1	5
Carindale	75+		0	4
Carindale	75+	Employed (full-time)	0	5
Carindale	75+	Employed (part-time)	0	34
Carindale	75+	Employed (part-time)	1	3
Holland Park - Yeronga	15-19		0	38
Holland Park - Yeronga	15-19	Employed (away from work)	0	61
Holland Park - Yeronga	15-19	Employed (full-time)	0	235
Holland Park - Yeronga	15-19	Employed (part-time)		6
Holland Park - Yeronga	15-19	Employed (part-time)	0	1189
Holland Park - Yeronga	15-19	Employed (part-time)	1	15
Holland Park - Yeronga	20-24			3
Holland Park - Yeronga	20-24		0	68
Holland Park - Yeronga	20-24	Employed (away from work)	0	114
Holland Park - Yeronga	20-24	Employed (full-time)		16
Holland Park - Yeronga	20-24	Employed (full-time)	0	1846
Holland Park - Yeronga	20-24	Employed (full-time)	1	7
Holland Park - Yeronga	20-24	Employed (part-time)		12
Holland Park - Yeronga	20-24	Employed (part-time)	0	1958
Holland Park - Yeronga	20-24	Employed (part-time)	1	14
Holland Park - Yeronga	25-29			3
Holland Park - Yeronga	25-29		0	86
Holland Park - Yeronga	25-29	Employed (away from work)	0	195
Holland Park - Yeronga	25-29	Employed (full-time)		24
Holland Park - Yeronga	25-29	Employed (full-time)	0	3212
Holland Park - Yeronga	25-29	Employed (full-time)	1	7
Holland Park - Yeronga	25-29	Employed (part-time)		13
Holland Park - Yeronga	25-29	Employed (part-time)	0	1381
Holland Park - Yeronga	25-29	Employed (part-time)	1	7
Holland Park - Yeronga	30-34			7
Holland Park - Yeronga	30-34		0	73
Holland Park - Yeronga	30-34	Employed (away from work)	0	325
Holland Park - Yeronga	30-34	Employed (away from work)	1	3
Holland Park - Yeronga	30-34	Employed (full-time)		24
Holland Park - Yeronga	30-34	Employed (full-time)	0	3252
Holland Park - Yeronga	30-34	Employed (full-time)	1	8
Holland Park - Yeronga	30-34	Employed (part-time)		7
Holland Park - Yeronga	30-34	Employed (part-time)	0	1312
Holland Park - Yeronga	30-34	Employed (part-time)	1	9
Holland Park - Yeronga	35-39		0	46
Holland Park - Yeronga	35-39	Employed (away from work)	0	177
Holland Park - Yeronga	35-39	Employed (full-time)		28
Holland Park - Yeronga	35-39	Employed (full-time)	0	2769
Holland Park - Yeronga	35-39	Employed (full-time)	1	11
Holland Park - Yeronga	35-39	Employed (part-time)		14
Holland Park - Yeronga	35-39	Employed (part-time)	0	1314
Holland Park - Yeronga	35-39	Employed (part-time)	1	16
Holland Park - Yeronga	40-44		0	61
Holland Park - Yeronga	40-44	Employed (away from work)		3
Holland Park - Yeronga	40-44	Employed (away from work)	0	102
Holland Park - Yeronga	40-44	Employed (away from work)	1	3
Holland Park - Yeronga	40-44	Employed (full-time)		28
Holland Park - Yeronga	40-44	Employed (full-time)	0	2887
Holland Park - Yeronga	40-44	Employed (full-time)	1	11
Holland Park - Yeronga	40-44	Employed (part-time)		20
Holland Park - Yeronga	40-44	Employed (part-time)	0	1418
Holland Park - Yeronga	40-44	Employed (part-time)	1	14
Holland Park - Yeronga	45-49			3
Holland Park - Yeronga	45-49		0	45
Holland Park - Yeronga	45-49	Employed (away from work)	0	113
Holland Park - Yeronga	45-49	Employed (away from work)	1	3
Holland Park - Yeronga	45-49	Employed (full-time)		31
Holland Park - Yeronga	45-49	Employed (full-time)	0	2951
Holland Park - Yeronga	45-49	Employed (full-time)	1	10
Holland Park - Yeronga	45-49	Employed (part-time)		11
Holland Park - Yeronga	45-49	Employed (part-time)	0	1237
Holland Park - Yeronga	45-49	Employed (part-time)	1	21
Holland Park - Yeronga	50-54			4
Holland Park - Yeronga	50-54		0	54
Holland Park - Yeronga	50-54	Employed (away from work)	0	104
Holland Park - Yeronga	50-54	Employed (away from work)	1	3
Holland Park - Yeronga	50-54	Employed (full-time)		23
Holland Park - Yeronga	50-54	Employed (full-time)	0	2606
Holland Park - Yeronga	50-54	Employed (full-time)	1	18
Holland Park - Yeronga	50-54	Employed (part-time)		11
Holland Park - Yeronga	50-54	Employed (part-time)	0	1013
Holland Park - Yeronga	50-54	Employed (part-time)	1	13
Holland Park - Yeronga	55-59		0	29
Holland Park - Yeronga	55-59		1	3
Holland Park - Yeronga	55-59	Employed (away from work)	0	123
Holland Park - Yeronga	55-59	Employed (away from work)	1	8
Holland Park - Yeronga	55-59	Employed (full-time)		27
Holland Park - Yeronga	55-59	Employed (full-time)	0	2187
Holland Park - Yeronga	55-59	Employed (full-time)	1	4
Holland Park - Yeronga	55-59	Employed (part-time)		10
Holland Park - Yeronga	55-59	Employed (part-time)	0	875
Holland Park - Yeronga	55-59	Employed (part-time)	1	21
Holland Park - Yeronga	60-64		0	13
Holland Park - Yeronga	60-64	Employed (away from work)	0	102
Holland Park - Yeronga	60-64	Employed (away from work)	1	7
Holland Park - Yeronga	60-64	Employed (full-time)		15
Holland Park - Yeronga	60-64	Employed (full-time)	0	1259
Holland Park - Yeronga	60-64	Employed (full-time)	1	5
Holland Park - Yeronga	60-64	Employed (part-time)		7
Holland Park - Yeronga	60-64	Employed (part-time)	0	689
Holland Park - Yeronga	60-64	Employed (part-time)	1	9
Holland Park - Yeronga	65-69			3
Holland Park - Yeronga	65-69		0	8
Holland Park - Yeronga	65-69	Employed (away from work)	0	47
Holland Park - Yeronga	65-69	Employed (full-time)		7
Holland Park - Yeronga	65-69	Employed (full-time)	0	418
Holland Park - Yeronga	65-69	Employed (part-time)		5
Holland Park - Yeronga	65-69	Employed (part-time)	0	412
Holland Park - Yeronga	65-69	Employed (part-time)	1	9
Holland Park - Yeronga	70-74		0	3
Holland Park - Yeronga	70-74	Employed (away from work)	0	17
Holland Park - Yeronga	70-74	Employed (full-time)	0	108
Holland Park - Yeronga	70-74	Employed (full-time)	1	3
Holland Park - Yeronga	70-74	Employed (part-time)	0	146
Holland Park - Yeronga	70-74	Employed (part-time)	1	3
Holland Park - Yeronga	75+		0	15
Holland Park - Yeronga	75+	Employed (away from work)	0	3
Holland Park - Yeronga	75+	Employed (full-time)	0	23
Holland Park - Yeronga	75+	Employed (part-time)	0	77
Holland Park - Yeronga	75+	Employed (part-time)	1	3
Mt Gravatt	15-19		0	40
Mt Gravatt	15-19	Employed (away from work)	0	57
Mt Gravatt	15-19	Employed (full-time)	0	284
Mt Gravatt	15-19	Employed (part-time)		5
Mt Gravatt	15-19	Employed (part-time)	0	1697
Mt Gravatt	15-19	Employed (part-time)	1	14
Mt Gravatt	20-24		0	73
Mt Gravatt	20-24	Employed (away from work)	0	107
Mt Gravatt	20-24	Employed (full-time)		7
Mt Gravatt	20-24	Employed (full-time)	0	1689
Mt Gravatt	20-24	Employed (full-time)	1	9
Mt Gravatt	20-24	Employed (part-time)		14
Mt Gravatt	20-24	Employed (part-time)	0	1916
Mt Gravatt	20-24	Employed (part-time)	1	30
Mt Gravatt	25-29			3
Mt Gravatt	25-29		0	60
Mt Gravatt	25-29	Employed (away from work)	0	125
Mt Gravatt	25-29	Employed (away from work)	1	3
Mt Gravatt	25-29	Employed (full-time)		18
Mt Gravatt	25-29	Employed (full-time)	0	2572
Mt Gravatt	25-29	Employed (full-time)	1	5
Mt Gravatt	25-29	Employed (part-time)		9
Mt Gravatt	25-29	Employed (part-time)	0	1181
Mt Gravatt	25-29	Employed (part-time)	1	14
Mt Gravatt	30-34			5
Mt Gravatt	30-34		0	60
Mt Gravatt	30-34	Employed (away from work)		3
Mt Gravatt	30-34	Employed (away from work)	0	163
Mt Gravatt	30-34	Employed (away from work)	1	3
Mt Gravatt	30-34	Employed (full-time)		16
Mt Gravatt	30-34	Employed (full-time)	0	2644
Mt Gravatt	30-34	Employed (full-time)	1	12
Mt Gravatt	30-34	Employed (part-time)		10
Mt Gravatt	30-34	Employed (part-time)	0	1030
Mt Gravatt	30-34	Employed (part-time)	1	6
Mt Gravatt	35-39			5
Mt Gravatt	35-39		0	57
Mt Gravatt	35-39	Employed (away from work)	0	131
Mt Gravatt	35-39	Employed (full-time)		28
Mt Gravatt	35-39	Employed (full-time)	0	2328
Mt Gravatt	35-39	Employed (full-time)	1	9
Mt Gravatt	35-39	Employed (part-time)		18
Mt Gravatt	35-39	Employed (part-time)	0	1021
Mt Gravatt	35-39	Employed (part-time)	1	18
Mt Gravatt	40-44		0	48
Mt Gravatt	40-44	Employed (away from work)	0	63
Mt Gravatt	40-44	Employed (away from work)	1	3
Mt Gravatt	40-44	Employed (full-time)		26
Mt Gravatt	40-44	Employed (full-time)	0	2496
Mt Gravatt	40-44	Employed (full-time)	1	10
Mt Gravatt	40-44	Employed (part-time)		3
Mt Gravatt	40-44	Employed (part-time)	0	1004
Mt Gravatt	40-44	Employed (part-time)	1	16
Mt Gravatt	45-49		0	48
Mt Gravatt	45-49	Employed (away from work)		3
Mt Gravatt	45-49	Employed (away from work)	0	58
Mt Gravatt	45-49	Employed (away from work)	1	7
Mt Gravatt	45-49	Employed (full-time)		22
Mt Gravatt	45-49	Employed (full-time)	0	2552
Mt Gravatt	45-49	Employed (full-time)	1	9
Mt Gravatt	45-49	Employed (part-time)		11
Mt Gravatt	45-49	Employed (part-time)	0	948
Mt Gravatt	45-49	Employed (part-time)	1	16
Mt Gravatt	50-54			3
Mt Gravatt	50-54		0	27
Mt Gravatt	50-54	Employed (away from work)	0	87
Mt Gravatt	50-54	Employed (full-time)		20
Mt Gravatt	50-54	Employed (full-time)	0	2211
