SA3_NAME16	Age	LabourForceStatus	workers
Casey - North	45-49		88
Casey - North	45-49	Employed (away from work)	92
Casey - North	45-49	Employed (full-time)	2742
Casey - North	45-49	Employed (part-time)	1587
Casey - North	50-54		68
Casey - North	50-54	Employed (away from work)	105
Casey - North	50-54	Employed (full-time)	2479
Casey - North	50-54	Employed (part-time)	1287
Casey - North	55-59		56
Casey - North	55-59	Employed (away from work)	107
Casey - North	55-59	Employed (full-time)	1902
Casey - North	55-59	Employed (part-time)	1088
Casey - North	60-64		43
Casey - North	60-64	Employed (away from work)	85
Casey - North	60-64	Employed (full-time)	1105
Casey - North	60-64	Employed (part-time)	878
Casey - North	65-69		9
Casey - North	65-69	Employed (away from work)	39
Casey - North	65-69	Employed (full-time)	355
Casey - North	65-69	Employed (part-time)	438
Casey - North	70-74		14
Casey - North	70-74	Employed (away from work)	18
Casey - North	70-74	Employed (full-time)	98
Casey - North	70-74	Employed (part-time)	147
Casey - North	75+		14
Casey - North	75+	Employed (full-time)	32
Casey - North	75+	Employed (part-time)	86
Casey - South	15-19		36
Casey - South	15-19	Employed (away from work)	54
Casey - South	15-19	Employed (full-time)	250
Casey - South	15-19	Employed (part-time)	1750
Casey - South	20-24		80
Casey - South	20-24	Employed (away from work)	66
Casey - South	20-24	Employed (full-time)	1112
Casey - South	20-24	Employed (part-time)	1313
Casey - South	25-29		76
Casey - South	25-29	Employed (away from work)	92
Casey - South	25-29	Employed (full-time)	1830
Casey - South	25-29	Employed (part-time)	799
Casey - South	30-34		60
Casey - South	30-34	Employed (away from work)	126
Casey - South	30-34	Employed (full-time)	1721
Casey - South	30-34	Employed (part-time)	1023
Casey - South	35-39		51
Casey - South	35-39	Employed (away from work)	74
Casey - South	35-39	Employed (full-time)	1575
Casey - South	35-39	Employed (part-time)	1025
Casey - South	40-44		55
Casey - South	40-44	Employed (away from work)	58
Casey - South	40-44	Employed (full-time)	1537
Casey - South	40-44	Employed (part-time)	1037
Casey - South	45-49		51
Casey - South	45-49	Employed (away from work)	53
Casey - South	45-49	Employed (full-time)	1660
Casey - South	45-49	Employed (part-time)	1023
Casey - South	50-54		43
Casey - South	50-54	Employed (away from work)	71
Casey - South	50-54	Employed (full-time)	1438
Casey - South	50-54	Employed (part-time)	780
Casey - South	55-59		27
Casey - South	55-59	Employed (away from work)	59
Casey - South	55-59	Employed (full-time)	1112
Casey - South	55-59	Employed (part-time)	748
Casey - South	60-64		22
Casey - South	60-64	Employed (away from work)	62
Casey - South	60-64	Employed (full-time)	645
Casey - South	60-64	Employed (part-time)	544
Casey - South	65-69		10
Casey - South	65-69	Employed (away from work)	28
Casey - South	65-69	Employed (full-time)	229
Casey - South	65-69	Employed (part-time)	274
Casey - South	70-74		11
Casey - South	70-74	Employed (away from work)	11
Casey - South	70-74	Employed (full-time)	58
Casey - South	70-74	Employed (part-time)	109
Casey - South	75+		5
Casey - South	75+	Employed (full-time)	19
Casey - South	75+	Employed (part-time)	55
Dandenong	15-19		123
Dandenong	15-19	Employed (away from work)	89
Dandenong	15-19	Employed (full-time)	624
Dandenong	15-19	Employed (part-time)	2175
Dandenong	20-24		301
Dandenong	20-24	Employed (away from work)	185
Dandenong	20-24	Employed (full-time)	4578
Dandenong	20-24	Employed (part-time)	3416
Dandenong	25-29		303
Dandenong	25-29	Employed (away from work)	302
Dandenong	25-29	Employed (full-time)	8417
Dandenong	25-29	Employed (part-time)	2428
Dandenong	30-34		282
Dandenong	30-34	Employed (away from work)	484
Dandenong	30-34	Employed (full-time)	9201
Dandenong	30-34	Employed (part-time)	2619
Dandenong	35-39		241
Dandenong	35-39	Employed (away from work)	313
Dandenong	35-39	Employed (full-time)	8736
Dandenong	35-39	Employed (part-time)	2698
Dandenong	40-44		203
Dandenong	40-44	Employed (away from work)	239
Dandenong	40-44	Employed (full-time)	9579
Dandenong	40-44	Employed (part-time)	2925
Dandenong	45-49		198
Dandenong	45-49	Employed (away from work)	202
Dandenong	45-49	Employed (full-time)	9983
Dandenong	45-49	Employed (part-time)	2878
Dandenong	50-54		219
Dandenong	50-54	Employed (away from work)	238
Dandenong	50-54	Employed (full-time)	9678
Dandenong	50-54	Employed (part-time)	2453
Dandenong	55-59		147
Dandenong	55-59	Employed (away from work)	251
Dandenong	55-59	Employed (full-time)	7717
Dandenong	55-59	Employed (part-time)	2268
Dandenong	60-64		116
Dandenong	60-64	Employed (away from work)	217
Dandenong	60-64	Employed (full-time)	4522
Dandenong	60-64	Employed (part-time)	1922
Dandenong	65-69		43
Dandenong	65-69	Employed (away from work)	112
Dandenong	65-69	Employed (full-time)	1549
Dandenong	65-69	Employed (part-time)	1077
Dandenong	70-74		23
Dandenong	70-74	Employed (away from work)	35
Dandenong	70-74	Employed (full-time)	336
Dandenong	70-74	Employed (part-time)	422
Dandenong	75+		40
Dandenong	75+	Employed (away from work)	13
Dandenong	75+	Employed (full-time)	116
Dandenong	75+	Employed (part-time)	176
Monash	15-19		94
Monash	15-19	Employed (away from work)	97
Monash	15-19	Employed (full-time)	367
Monash	15-19	Employed (part-time)	2564
Monash	20-24		245
Monash	20-24	Employed (away from work)	212
Monash	20-24	Employed (full-time)	3830
Monash	20-24	Employed (part-time)	4498
Monash	25-29		262
Monash	25-29	Employed (away from work)	293
Monash	25-29	Employed (full-time)	8447
Monash	25-29	Employed (part-time)	3060
Monash	30-34		203
Monash	30-34	Employed (away from work)	607
Monash	30-34	Employed (full-time)	9432
Monash	30-34	Employed (part-time)	2930
Monash	35-39		181
Monash	35-39	Employed (away from work)	425
Monash	35-39	Employed (full-time)	8614
Monash	35-39	Employed (part-time)	3050
Monash	40-44		188
Monash	40-44	Employed (away from work)	263
Monash	40-44	Employed (full-time)	8575
Monash	40-44	Employed (part-time)	3298
Monash	45-49		194
Monash	45-49	Employed (away from work)	235
Monash	45-49	Employed (full-time)	8828
Monash	45-49	Employed (part-time)	3152
Monash	50-54		162
Monash	50-54	Employed (away from work)	245
Monash	50-54	Employed (full-time)	7894
Monash	50-54	Employed (part-time)	2711
Monash	55-59		120
Monash	55-59	Employed (away from work)	247
Monash	55-59	Employed (full-time)	6242
Monash	55-59	Employed (part-time)	2478
Monash	60-64		89
Monash	60-64	Employed (away from work)	229
Monash	60-64	Employed (full-time)	3676
Monash	60-64	Employed (part-time)	2159
Monash	65-69		56
Monash	65-69	Employed (away from work)	102
Monash	65-69	Employed (full-time)	1211
Monash	65-69	Employed (part-time)	1311
Monash	70-74		30
Monash	70-74	Employed (away from work)	35
Monash	70-74	Employed (full-time)	270
Monash	70-74	Employed (part-time)	525
Monash	75+		47
Monash	75+	Employed (away from work)	17
Monash	75+	Employed (full-time)	97
Monash	75+	Employed (part-time)	268
Brimbank	15-19		69
Brimbank	15-19	Employed (away from work)	79
Brimbank	15-19	Employed (full-time)	323
Brimbank	15-19	Employed (part-time)	2060
Brimbank	20-24		187
Brimbank	20-24	Employed (away from work)	116
Brimbank	20-24	Employed (full-time)	2180
Brimbank	20-24	Employed (part-time)	2542
Brimbank	25-29		189
Brimbank	25-29	Employed (away from work)	174
Brimbank	25-29	Employed (full-time)	4300
Brimbank	25-29	Employed (part-time)	1690
Brimbank	30-34		189
Brimbank	30-34	Employed (away from work)	240
Brimbank	30-34	Employed (full-time)	4530
Brimbank	30-34	Employed (part-time)	1758
Brimbank	35-39		138
Brimbank	35-39	Employed (away from work)	201
Brimbank	35-39	Employed (full-time)	4152
Brimbank	35-39	Employed (part-time)	1745
Brimbank	40-44		154
Brimbank	40-44	Employed (away from work)	151
Brimbank	40-44	Employed (full-time)	4179
Brimbank	40-44	Employed (part-time)	1859
Brimbank	45-49		144
Brimbank	45-49	Employed (away from work)	106
Brimbank	45-49	Employed (full-time)	4275
Brimbank	45-49	Employed (part-time)	1779
Brimbank	50-54		120
Brimbank	50-54	Employed (away from work)	131
Brimbank	50-54	Employed (full-time)	3866
Brimbank	50-54	Employed (part-time)	1614
Brimbank	55-59		111
Brimbank	55-59	Employed (away from work)	142
Brimbank	55-59	Employed (full-time)	3170
Brimbank	55-59	Employed (part-time)	1484
Brimbank	60-64		47
Brimbank	60-64	Employed (away from work)	121
Brimbank	60-64	Employed (full-time)	1734
Brimbank	60-64	Employed (part-time)	1051
Brimbank	65-69		19
Brimbank	65-69	Employed (away from work)	42
Brimbank	65-69	Employed (full-time)	520
Brimbank	65-69	Employed (part-time)	541
Brimbank	70-74		14
Brimbank	70-74	Employed (away from work)	13
Brimbank	70-74	Employed (full-time)	107
Brimbank	70-74	Employed (part-time)	162
Brimbank	75+		9
Brimbank	75+	Employed (away from work)	8
Brimbank	75+	Employed (full-time)	37
Brimbank	75+	Employed (part-time)	67
Hobsons Bay	15-19		33
Hobsons Bay	15-19	Employed (away from work)	43
Hobsons Bay	15-19	Employed (full-time)	178
Hobsons Bay	15-19	Employed (part-time)	1017
Hobsons Bay	20-24		81
Hobsons Bay	20-24	Employed (away from work)	51
Hobsons Bay	20-24	Employed (full-time)	1261
Hobsons Bay	20-24	Employed (part-time)	1154
Hobsons Bay	25-29		94
Hobsons Bay	25-29	Employed (away from work)	94
Hobsons Bay	25-29	Employed (full-time)	2444
Hobsons Bay	25-29	Employed (part-time)	810
Hobsons Bay	30-34		76
Hobsons Bay	30-34	Employed (away from work)	142
Hobsons Bay	30-34	Employed (full-time)	2753
Hobsons Bay	30-34	Employed (part-time)	864
Hobsons Bay	35-39		65
Hobsons Bay	35-39	Employed (away from work)	117
Hobsons Bay	35-39	Employed (full-time)	2718
Hobsons Bay	35-39	Employed (part-time)	791
Hobsons Bay	40-44		84
Hobsons Bay	40-44	Employed (away from work)	98
Hobsons Bay	40-44	Employed (full-time)	2787
Hobsons Bay	40-44	Employed (part-time)	972
Hobsons Bay	45-49		61
Hobsons Bay	45-49	Employed (away from work)	58
Hobsons Bay	45-49	Employed (full-time)	3051
Hobsons Bay	45-49	Employed (part-time)	982
Hobsons Bay	50-54		69
Hobsons Bay	50-54	Employed (away from work)	84
Hobsons Bay	50-54	Employed (full-time)	2817
Hobsons Bay	50-54	Employed (part-time)	897
Hobsons Bay	55-59		52
Hobsons Bay	55-59	Employed (away from work)	87
Hobsons Bay	55-59	Employed (full-time)	2314
Hobsons Bay	55-59	Employed (part-time)	793
Hobsons Bay	60-64		33
Hobsons Bay	60-64	Employed (away from work)	84
Hobsons Bay	60-64	Employed (full-time)	1406
Hobsons Bay	60-64	Employed (part-time)	609
Hobsons Bay	65-69		15
Hobsons Bay	65-69	Employed (away from work)	41
Hobsons Bay	65-69	Employed (full-time)	405
Hobsons Bay	65-69	Employed (part-time)	297
Hobsons Bay	70-74		3
Hobsons Bay	70-74	Employed (away from work)	12
Hobsons Bay	70-74	Employed (full-time)	81
Hobsons Bay	70-74	Employed (part-time)	155
Hobsons Bay	75+		10
Hobsons Bay	75+	Employed (away from work)	3
Hobsons Bay	75+	Employed (full-time)	27
Hobsons Bay	75+	Employed (part-time)	58
Maribyrnong	15-19		48
Maribyrnong	15-19	Employed (away from work)	53
Maribyrnong	15-19	Employed (full-time)	171
Maribyrnong	15-19	Employed (part-time)	1470
Maribyrnong	20-24		113
Maribyrnong	20-24	Employed (away from work)	113
Maribyrnong	20-24	Employed (full-time)	1453
Maribyrnong	20-24	Employed (part-time)	2526
Maribyrnong	25-29		117
Maribyrnong	25-29	Employed (away from work)	146
Maribyrnong	25-29	Employed (full-time)	2891
Maribyrnong	25-29	Employed (part-time)	1479
Maribyrnong	30-34		104
Maribyrnong	30-34	Employed (away from work)	188
Maribyrnong	30-34	Employed (full-time)	2951
Maribyrnong	30-34	Employed (part-time)	1275
Maribyrnong	35-39		76
Maribyrnong	35-39	Employed (away from work)	170
Maribyrnong	35-39	Employed (full-time)	2570
Maribyrnong	35-39	Employed (part-time)	1313
Maribyrnong	40-44		73
Maribyrnong	40-44	Employed (away from work)	87
Maribyrnong	40-44	Employed (full-time)	2631
Maribyrnong	40-44	Employed (part-time)	1326
Maribyrnong	45-49		74
Maribyrnong	45-49	Employed (away from work)	65
Maribyrnong	45-49	Employed (full-time)	2600
Maribyrnong	45-49	Employed (part-time)	1254
Maribyrnong	50-54		68
Maribyrnong	50-54	Employed (away from work)	89
Maribyrnong	50-54	Employed (full-time)	2427
Maribyrnong	50-54	Employed (part-time)	1043
Maribyrnong	55-59		50
Maribyrnong	55-59	Employed (away from work)	89
Maribyrnong	55-59	Employed (full-time)	1983
Maribyrnong	55-59	Employed (part-time)	1004
Maribyrnong	60-64		38
Maribyrnong	60-64	Employed (away from work)	83
Maribyrnong	60-64	Employed (full-time)	1177
Maribyrnong	60-64	Employed (part-time)	726
Maribyrnong	65-69		16
Maribyrnong	65-69	Employed (away from work)	34
Maribyrnong	65-69	Employed (full-time)	411
Maribyrnong	65-69	Employed (part-time)	341
Maribyrnong	70-74		5
Maribyrnong	70-74	Employed (away from work)	16
Maribyrnong	70-74	Employed (full-time)	115
Maribyrnong	70-74	Employed (part-time)	110
Maribyrnong	75+		12
Maribyrnong	75+	Employed (away from work)	10
Maribyrnong	75+	Employed (full-time)	22
Maribyrnong	75+	Employed (part-time)	51
Melton - Bacchus Marsh	15-19		53
Melton - Bacchus Marsh	15-19	Employed (away from work)	66
Melton - Bacchus Marsh	15-19	Employed (full-time)	319
Melton - Bacchus Marsh	15-19	Employed (part-time)	1899
Melton - Bacchus Marsh	20-24		106
Melton - Bacchus Marsh	20-24	Employed (away from work)	81
Melton - Bacchus Marsh	20-24	Employed (full-time)	1461
Melton - Bacchus Marsh	20-24	Employed (part-time)	1441
Melton - Bacchus Marsh	25-29		74
Melton - Bacchus Marsh	25-29	Employed (away from work)	104
Melton - Bacchus Marsh	25-29	Employed (full-time)	2245
Melton - Bacchus Marsh	25-29	Employed (part-time)	862
Melton - Bacchus Marsh	30-34		78
Melton - Bacchus Marsh	30-34	Employed (away from work)	148
Melton - Bacchus Marsh	30-34	Employed (full-time)	2185
Melton - Bacchus Marsh	30-34	Employed (part-time)	1092
Melton - Bacchus Marsh	35-39		69
Melton - Bacchus Marsh	35-39	Employed (away from work)	100
Melton - Bacchus Marsh	35-39	Employed (full-time)	2103
Melton - Bacchus Marsh	35-39	Employed (part-time)	1209
Melton - Bacchus Marsh	40-44		72
Melton - Bacchus Marsh	40-44	Employed (away from work)	86
Melton - Bacchus Marsh	40-44	Employed (full-time)	2068
Melton - Bacchus Marsh	40-44	Employed (part-time)	1202
Melton - Bacchus Marsh	45-49		57
Melton - Bacchus Marsh	45-49	Employed (away from work)	62
Melton - Bacchus Marsh	45-49	Employed (full-time)	2029
Melton - Bacchus Marsh	45-49	Employed (part-time)	1100
Melton - Bacchus Marsh	50-54		59
Melton - Bacchus Marsh	50-54	Employed (away from work)	82
Melton - Bacchus Marsh	50-54	Employed (full-time)	1704
Melton - Bacchus Marsh	50-54	Employed (part-time)	935
Melton - Bacchus Marsh	55-59		37
Melton - Bacchus Marsh	55-59	Employed (away from work)	77
Melton - Bacchus Marsh	55-59	Employed (full-time)	1288
Melton - Bacchus Marsh	55-59	Employed (part-time)	753
Melton - Bacchus Marsh	60-64		16
Melton - Bacchus Marsh	60-64	Employed (away from work)	85
Melton - Bacchus Marsh	60-64	Employed (full-time)	790
Melton - Bacchus Marsh	60-64	Employed (part-time)	655
Melton - Bacchus Marsh	65-69		19
Melton - Bacchus Marsh	65-69	Employed (away from work)	23
Melton - Bacchus Marsh	65-69	Employed (full-time)	230
Melton - Bacchus Marsh	65-69	Employed (part-time)	323
Melton - Bacchus Marsh	70-74		6
Melton - Bacchus Marsh	70-74	Employed (away from work)	10
Melton - Bacchus Marsh	70-74	Employed (full-time)	53
Melton - Bacchus Marsh	70-74	Employed (part-time)	104
Melton - Bacchus Marsh	75+		7
Melton - Bacchus Marsh	75+	Employed (away from work)	3
Melton - Bacchus Marsh	75+	Employed (full-time)	18
Melton - Bacchus Marsh	75+	Employed (part-time)	31
Wyndham	15-19		94
Wyndham	15-19	Employed (away from work)	81
Wyndham	15-19	Employed (full-time)	433
Wyndham	15-19	Employed (part-time)	2725
Wyndham	20-24		163
Wyndham	20-24	Employed (away from work)	146
Wyndham	20-24	Employed (full-time)	2791
Wyndham	20-24	Employed (part-time)	2882
Wyndham	25-29		199
Wyndham	25-29	Employed (away from work)	215
Wyndham	25-29	Employed (full-time)	4975
Wyndham	25-29	Employed (part-time)	1952
Wyndham	30-34		198
Wyndham	30-34	Employed (away from work)	321
Wyndham	30-34	Employed (full-time)	5782
Wyndham	30-34	Employed (part-time)	2278
Wyndham	35-39		169
Wyndham	35-39	Employed (away from work)	217
Wyndham	35-39	Employed (full-time)	5171
Wyndham	35-39	Employed (part-time)	2253
Wyndham	40-44		157
Wyndham	40-44	Employed (away from work)	153
Wyndham	40-44	Employed (full-time)	5264
Wyndham	40-44	Employed (part-time)	2056
Wyndham	45-49		149
Wyndham	45-49	Employed (away from work)	172
Wyndham	45-49	Employed (full-time)	4948
Wyndham	45-49	Employed (part-time)	1883
Wyndham	50-54		116
Wyndham	50-54	Employed (away from work)	134
Wyndham	50-54	Employed (full-time)	4495
Wyndham	50-54	Employed (part-time)	1538
Wyndham	55-59		78
Wyndham	55-59	Employed (away from work)	147
Wyndham	55-59	Employed (full-time)	3382
Wyndham	55-59	Employed (part-time)	1350
Wyndham	60-64		51
Wyndham	60-64	Employed (away from work)	109
Wyndham	60-64	Employed (full-time)	1963
Wyndham	60-64	Employed (part-time)	955
Wyndham	65-69		31
Wyndham	65-69	Employed (away from work)	48
Wyndham	65-69	Employed (full-time)	518
Wyndham	65-69	Employed (part-time)	486
Wyndham	70-74		18
Wyndham	70-74	Employed (away from work)	10
Wyndham	70-74	Employed (full-time)	107
Wyndham	70-74	Employed (part-time)	150
Wyndham	75+		6
Wyndham	75+	Employed (away from work)	12
Wyndham	75+	Employed (full-time)	37
Wyndham	75+	Employed (part-time)	56
Frankston	15-19		83
Frankston	15-19	Employed (away from work)	79
Frankston	15-19	Employed (full-time)	423
Frankston	15-19	Employed (part-time)	2307
Frankston	20-24		100
Frankston	20-24	Employed (away from work)	94
Frankston	20-24	Employed (full-time)	2004
Frankston	20-24	Employed (part-time)	1938
Frankston	25-29		80
Frankston	25-29	Employed (away from work)	173
Frankston	25-29	Employed (full-time)	2933
Frankston	25-29	Employed (part-time)	1180
Frankston	30-34		82
Frankston	30-34	Employed (away from work)	219
Frankston	30-34	Employed (full-time)	2671
Frankston	30-34	Employed (part-time)	1416
Frankston	35-39		78
Frankston	35-39	Employed (away from work)	171
Frankston	35-39	Employed (full-time)	2493
Frankston	35-39	Employed (part-time)	1534
Frankston	40-44		72
Frankston	40-44	Employed (away from work)	90
Frankston	40-44	Employed (full-time)	2687
Frankston	40-44	Employed (part-time)	1691
Frankston	45-49		74
Frankston	45-49	Employed (away from work)	96
Frankston	45-49	Employed (full-time)	3043
Frankston	45-49	Employed (part-time)	1714
Frankston	50-54		79
Frankston	50-54	Employed (away from work)	129
Frankston	50-54	Employed (full-time)	2796
Frankston	50-54	Employed (part-time)	1638
Frankston	55-59		66
Frankston	55-59	Employed (away from work)	153
Frankston	55-59	Employed (full-time)	2356
Frankston	55-59	Employed (part-time)	1524
Frankston	60-64		53
Frankston	60-64	Employed (away from work)	138
Frankston	60-64	Employed (full-time)	1384
Frankston	60-64	Employed (part-time)	1225
Frankston	65-69		24
Frankston	65-69	Employed (away from work)	72
Frankston	65-69	Employed (full-time)	478
Frankston	65-69	Employed (part-time)	686
Frankston	70-74		8
Frankston	70-74	Employed (away from work)	36
Frankston	70-74	Employed (full-time)	103
Frankston	70-74	Employed (part-time)	239
Frankston	75+		18
Frankston	75+	Employed (away from work)	11
Frankston	75+	Employed (full-time)	60
Frankston	75+	Employed (part-time)	110
Mornington Peninsula	15-19		96
Mornington Peninsula	15-19	Employed (away from work)	131
Mornington Peninsula	15-19	Employed (full-time)	689
Mornington Peninsula	15-19	Employed (part-time)	2990
Mornington Peninsula	20-24		114
Mornington Peninsula	20-24	Employed (away from work)	115
Mornington Peninsula	20-24	Employed (full-time)	2459
Mornington Peninsula	20-24	Employed (part-time)	2304
Mornington Peninsula	25-29		98
Mornington Peninsula	25-29	Employed (away from work)	160
Mornington Peninsula	25-29	Employed (full-time)	2793
Mornington Peninsula	25-29	Employed (part-time)	1199
Mornington Peninsula	30-34		72
Mornington Peninsula	30-34	Employed (away from work)	174
Mornington Peninsula	30-34	Employed (full-time)	2495
Mornington Peninsula	30-34	Employed (part-time)	1407
Mornington Peninsula	35-39		87
Mornington Peninsula	35-39	Employed (away from work)	142
Mornington Peninsula	35-39	Employed (full-time)	2338
Mornington Peninsula	35-39	Employed (part-time)	1698
Mornington Peninsula	40-44		99
Mornington Peninsula	40-44	Employed (away from work)	149
Mornington Peninsula	40-44	Employed (full-time)	2965
Mornington Peninsula	40-44	Employed (part-time)	2146
Mornington Peninsula	45-49		107
Mornington Peninsula	45-49	Employed (away from work)	155
Mornington Peninsula	45-49	Employed (full-time)	3352
Mornington Peninsula	45-49	Employed (part-time)	2220
Mornington Peninsula	50-54		74
Mornington Peninsula	50-54	Employed (away from work)	145
Mornington Peninsula	50-54	Employed (full-time)	3196
Mornington Peninsula	50-54	Employed (part-time)	1943
Mornington Peninsula	55-59		77
Mornington Peninsula	55-59	Employed (away from work)	193
Mornington Peninsula	55-59	Employed (full-time)	2615
Mornington Peninsula	55-59	Employed (part-time)	1948
Mornington Peninsula	60-64		63
Mornington Peninsula	60-64	Employed (away from work)	186
Mornington Peninsula	60-64	Employed (full-time)	1544
Mornington Peninsula	60-64	Employed (part-time)	1682
Mornington Peninsula	65-69		38
Mornington Peninsula	65-69	Employed (away from work)	112
Mornington Peninsula	65-69	Employed (full-time)	616
Mornington Peninsula	65-69	Employed (part-time)	1140
Mornington Peninsula	70-74		25
Mornington Peninsula	70-74	Employed (away from work)	42
Mornington Peninsula	70-74	Employed (full-time)	208
Mornington Peninsula	70-74	Employed (part-time)	494
Mornington Peninsula	75+		26
Mornington Peninsula	75+	Employed (away from work)	26
Mornington Peninsula	75+	Employed (full-time)	83
Mornington Peninsula	75+	Employed (part-time)	242
Grampians	15-19		49
Grampians	15-19	Employed (away from work)	54
Grampians	15-19	Employed (full-time)	366
Grampians	15-19	Employed (part-time)	976
Grampians	20-24		52
Grampians	20-24	Employed (away from work)	71
Grampians	20-24	Employed (full-time)	1160
Grampians	20-24	Employed (part-time)	666
Grampians	25-29		50
Grampians	25-29	Employed (away from work)	107
Grampians	25-29	Employed (full-time)	1510
Grampians	25-29	Employed (part-time)	527
Grampians	30-34		38
Grampians	30-34	Employed (away from work)	108
Grampians	30-34	Employed (full-time)	1218
Grampians	30-34	Employed (part-time)	631
Grampians	35-39		35
Grampians	35-39	Employed (away from work)	75
Grampians	35-39	Employed (full-time)	1247
Grampians	35-39	Employed (part-time)	652
Grampians	40-44		29
Grampians	40-44	Employed (away from work)	60
Grampians	40-44	Employed (full-time)	1457
Grampians	40-44	Employed (part-time)	807
Grampians	45-49		39
Grampians	45-49	Employed (away from work)	64
Grampians	45-49	Employed (full-time)	1722
Grampians	45-49	Employed (part-time)	901
Grampians	50-54		42
Grampians	50-54	Employed (away from work)	117
Grampians	50-54	Employed (full-time)	1912
Grampians	50-54	Employed (part-time)	889
Grampians	55-59		66
Grampians	55-59	Employed (away from work)	152
Grampians	55-59	Employed (full-time)	1805
Grampians	55-59	Employed (part-time)	997
Grampians	60-64		43
Grampians	60-64	Employed (away from work)	146
Grampians	60-64	Employed (full-time)	1204
Grampians	60-64	Employed (part-time)	797
Grampians	65-69		22
Grampians	65-69	Employed (away from work)	77
Grampians	65-69	Employed (full-time)	515
Grampians	65-69	Employed (part-time)	474
Grampians	70-74		24
Grampians	70-74	Employed (away from work)	34
Grampians	70-74	Employed (full-time)	205
Grampians	70-74	Employed (part-time)	236
Grampians	75+		46
Grampians	75+	Employed (away from work)	31
Grampians	75+	Employed (full-time)	177
Grampians	75+	Employed (part-time)	178
Mildura	15-19		43
Mildura	15-19	Employed (away from work)	62
Mildura	15-19	Employed (full-time)	287
Mildura	15-19	Employed (part-time)	1055
Mildura	20-24		41
Mildura	20-24	Employed (away from work)	63
Mildura	20-24	Employed (full-time)	1129
Mildura	20-24	Employed (part-time)	660
Mildura	25-29		66
Mildura	25-29	Employed (away from work)	96
Mildura	25-29	Employed (full-time)	1444
Mildura	25-29	Employed (part-time)	563
Mildura	30-34		34
Mildura	30-34	Employed (away from work)	105
Mildura	30-34	Employed (full-time)	1194
Mildura	30-34	Employed (part-time)	625
Mildura	35-39		49
Mildura	35-39	Employed (away from work)	55
Mildura	35-39	Employed (full-time)	1183
Mildura	35-39	Employed (part-time)	643
Mildura	40-44		45
Mildura	40-44	Employed (away from work)	51
Mildura	40-44	Employed (full-time)	1427
Mildura	40-44	Employed (part-time)	702
Mildura	45-49		34
Mildura	45-49	Employed (away from work)	58
Mildura	45-49	Employed (full-time)	1643
Mildura	45-49	Employed (part-time)	722
Mildura	50-54		51
Mildura	50-54	Employed (away from work)	60
Mildura	50-54	Employed (full-time)	1552
Mildura	50-54	Employed (part-time)	650
Mildura	55-59		45
Mildura	55-59	Employed (away from work)	98
Mildura	55-59	Employed (full-time)	1436
Mildura	55-59	Employed (part-time)	674
Mildura	60-64		33
Mildura	60-64	Employed (away from work)	85
Mildura	60-64	Employed (full-time)	949
Mildura	60-64	Employed (part-time)	544
Mildura	65-69		16
Mildura	65-69	Employed (away from work)	44
Mildura	65-69	Employed (full-time)	317
Mildura	65-69	Employed (part-time)	317
Mildura	70-74		18
Mildura	70-74	Employed (away from work)	15
Mildura	70-74	Employed (full-time)	97
Mildura	70-74	Employed (part-time)	124
Mildura	75+		21
Mildura	75+	Employed (away from work)	12
Mildura	75+	Employed (full-time)	53
Mildura	75+	Employed (part-time)	69
Murray River - Swan Hill	15-19		30
Murray River - Swan Hill	15-19	Employed (away from work)	31
Murray River - Swan Hill	15-19	Employed (full-time)	197
Murray River - Swan Hill	15-19	Employed (part-time)	590
Murray River - Swan Hill	20-24		36
Murray River - Swan Hill	20-24	Employed (away from work)	42
Murray River - Swan Hill	20-24	Employed (full-time)	792
Murray River - Swan Hill	20-24	Employed (part-time)	331
Murray River - Swan Hill	25-29		30
Murray River - Swan Hill	25-29	Employed (away from work)	50
Murray River - Swan Hill	25-29	Employed (full-time)	884
Murray River - Swan Hill	25-29	Employed (part-time)	286
Murray River - Swan Hill	30-34		21
Murray River - Swan Hill	30-34	Employed (away from work)	53
Murray River - Swan Hill	30-34	Employed (full-time)	810
Murray River - Swan Hill	30-34	Employed (part-time)	384
Murray River - Swan Hill	35-39		34
Murray River - Swan Hill	35-39	Employed (away from work)	46
Murray River - Swan Hill	35-39	Employed (full-time)	814
Murray River - Swan Hill	35-39	Employed (part-time)	398
Murray River - Swan Hill	40-44		34
Murray River - Swan Hill	40-44	Employed (away from work)	40
Murray River - Swan Hill	40-44	Employed (full-time)	894
Murray River - Swan Hill	40-44	Employed (part-time)	438
Murray River - Swan Hill	45-49		39
Murray River - Swan Hill	45-49	Employed (away from work)	41
Murray River - Swan Hill	45-49	Employed (full-time)	1125
Murray River - Swan Hill	45-49	Employed (part-time)	475
Murray River - Swan Hill	50-54		38
Murray River - Swan Hill	50-54	Employed (away from work)	73
Murray River - Swan Hill	50-54	Employed (full-time)	1183
Murray River - Swan Hill	50-54	Employed (part-time)	539
Murray River - Swan Hill	55-59		45
Murray River - Swan Hill	55-59	Employed (away from work)	99
Murray River - Swan Hill	55-59	Employed (full-time)	1133
Murray River - Swan Hill	55-59	Employed (part-time)	526
Murray River - Swan Hill	60-64		37
Murray River - Swan Hill	60-64	Employed (away from work)	87
Murray River - Swan Hill	60-64	Employed (full-time)	780
Murray River - Swan Hill	60-64	Employed (part-time)	499
Murray River - Swan Hill	65-69		20
