SA4_NAME16	Age	LabourForceStatus	Sex	workers
Mornington Peninsula	15-19		M	77
Mornington Peninsula	15-19	Employed (away from work)	F	128
Mornington Peninsula	15-19	Employed (away from work)	M	85
Mornington Peninsula	15-19	Employed (full-time)	F	304
Mornington Peninsula	15-19	Employed (full-time)	M	814
Mornington Peninsula	15-19	Employed (part-time)	F	3036
Mornington Peninsula	15-19	Employed (part-time)	M	2264
Mornington Peninsula	20-24		F	101
Mornington Peninsula	20-24		M	105
Mornington Peninsula	20-24	Employed (away from work)	F	136
Mornington Peninsula	20-24	Employed (away from work)	M	71
Mornington Peninsula	20-24	Employed (full-time)	F	1777
Mornington Peninsula	20-24	Employed (full-time)	M	2686
Mornington Peninsula	20-24	Employed (part-time)	F	2554
Mornington Peninsula	20-24	Employed (part-time)	M	1685
Mornington Peninsula	25-29		F	84
Mornington Peninsula	25-29		M	89
Mornington Peninsula	25-29	Employed (away from work)	F	248
Mornington Peninsula	25-29	Employed (away from work)	M	90
Mornington Peninsula	25-29	Employed (full-time)	F	2391
Mornington Peninsula	25-29	Employed (full-time)	M	3329
Mornington Peninsula	25-29	Employed (part-time)	F	1681
Mornington Peninsula	25-29	Employed (part-time)	M	692
Mornington Peninsula	30-34		F	58
Mornington Peninsula	30-34		M	97
Mornington Peninsula	30-34	Employed (away from work)	F	309
Mornington Peninsula	30-34	Employed (away from work)	M	88
Mornington Peninsula	30-34	Employed (full-time)	F	1823
Mornington Peninsula	30-34	Employed (full-time)	M	3347
Mornington Peninsula	30-34	Employed (part-time)	F	2271
Mornington Peninsula	30-34	Employed (part-time)	M	550
Mornington Peninsula	35-39		F	67
Mornington Peninsula	35-39		M	95
Mornington Peninsula	35-39	Employed (away from work)	F	236
Mornington Peninsula	35-39	Employed (away from work)	M	76
Mornington Peninsula	35-39	Employed (full-time)	F	1579
Mornington Peninsula	35-39	Employed (full-time)	M	3254
Mornington Peninsula	35-39	Employed (part-time)	F	2699
Mornington Peninsula	35-39	Employed (part-time)	M	532
Mornington Peninsula	40-44		F	86
Mornington Peninsula	40-44		M	89
Mornington Peninsula	40-44	Employed (away from work)	F	162
Mornington Peninsula	40-44	Employed (away from work)	M	83
Mornington Peninsula	40-44	Employed (full-time)	F	2124
Mornington Peninsula	40-44	Employed (full-time)	M	3536
Mornington Peninsula	40-44	Employed (part-time)	F	3241
Mornington Peninsula	40-44	Employed (part-time)	M	598
Mornington Peninsula	45-49		F	92
Mornington Peninsula	45-49		M	95
Mornington Peninsula	45-49	Employed (away from work)	F	160
Mornington Peninsula	45-49	Employed (away from work)	M	85
Mornington Peninsula	45-49	Employed (full-time)	F	2627
Mornington Peninsula	45-49	Employed (full-time)	M	3763
Mornington Peninsula	45-49	Employed (part-time)	F	3260
Mornington Peninsula	45-49	Employed (part-time)	M	681
Mornington Peninsula	50-54		F	72
Mornington Peninsula	50-54		M	79
Mornington Peninsula	50-54	Employed (away from work)	F	169
Mornington Peninsula	50-54	Employed (away from work)	M	109
Mornington Peninsula	50-54	Employed (full-time)	F	2587
Mornington Peninsula	50-54	Employed (full-time)	M	3412
Mornington Peninsula	50-54	Employed (part-time)	F	2856
Mornington Peninsula	50-54	Employed (part-time)	M	727
Mornington Peninsula	55-59		F	73
Mornington Peninsula	55-59		M	64
Mornington Peninsula	55-59	Employed (away from work)	F	206
Mornington Peninsula	55-59	Employed (away from work)	M	142
Mornington Peninsula	55-59	Employed (full-time)	F	1998
Mornington Peninsula	55-59	Employed (full-time)	M	2971
Mornington Peninsula	55-59	Employed (part-time)	F	2676
Mornington Peninsula	55-59	Employed (part-time)	M	794
Mornington Peninsula	60-64		F	45
Mornington Peninsula	60-64		M	63
Mornington Peninsula	60-64	Employed (away from work)	F	187
Mornington Peninsula	60-64	Employed (away from work)	M	141
Mornington Peninsula	60-64	Employed (full-time)	F	1091
Mornington Peninsula	60-64	Employed (full-time)	M	1838
Mornington Peninsula	60-64	Employed (part-time)	F	1966
Mornington Peninsula	60-64	Employed (part-time)	M	935
Mornington Peninsula	65-69		F	32
Mornington Peninsula	65-69		M	28
Mornington Peninsula	65-69	Employed (away from work)	F	89
Mornington Peninsula	65-69	Employed (away from work)	M	91
Mornington Peninsula	65-69	Employed (full-time)	F	315
Mornington Peninsula	65-69	Employed (full-time)	M	783
Mornington Peninsula	65-69	Employed (part-time)	F	1010
Mornington Peninsula	65-69	Employed (part-time)	M	816
Mornington Peninsula	70-74		F	17
Mornington Peninsula	70-74		M	26
Mornington Peninsula	70-74	Employed (away from work)	F	27
Mornington Peninsula	70-74	Employed (away from work)	M	43
Mornington Peninsula	70-74	Employed (full-time)	F	79
Mornington Peninsula	70-74	Employed (full-time)	M	233
Mornington Peninsula	70-74	Employed (part-time)	F	351
Mornington Peninsula	70-74	Employed (part-time)	M	380
Mornington Peninsula	75+		F	26
Mornington Peninsula	75+		M	10
Mornington Peninsula	75+	Employed (away from work)	F	14
Mornington Peninsula	75+	Employed (away from work)	M	21
Mornington Peninsula	75+	Employed (full-time)	F	33
Mornington Peninsula	75+	Employed (full-time)	M	111
Mornington Peninsula	75+	Employed (part-time)	F	123
Mornington Peninsula	75+	Employed (part-time)	M	230
North West	15-19		F	58
North West	15-19		M	62
North West	15-19	Employed (away from work)	F	84
North West	15-19	Employed (away from work)	M	75
North West	15-19	Employed (full-time)	F	243
North West	15-19	Employed (full-time)	M	607
North West	15-19	Employed (part-time)	F	1543
North West	15-19	Employed (part-time)	M	1071
North West	20-24		F	50
North West	20-24		M	85
North West	20-24	Employed (away from work)	F	104
North West	20-24	Employed (away from work)	M	71
North West	20-24	Employed (full-time)	F	1207
North West	20-24	Employed (full-time)	M	1884
North West	20-24	Employed (part-time)	F	1075
North West	20-24	Employed (part-time)	M	587
North West	25-29		F	58
North West	25-29		M	87
North West	25-29	Employed (away from work)	F	181
North West	25-29	Employed (away from work)	M	69
North West	25-29	Employed (full-time)	F	1466
North West	25-29	Employed (full-time)	M	2382
North West	25-29	Employed (part-time)	F	964
North West	25-29	Employed (part-time)	M	413
North West	30-34		F	48
North West	30-34		M	51
North West	30-34	Employed (away from work)	F	206
North West	30-34	Employed (away from work)	M	62
North West	30-34	Employed (full-time)	F	944
North West	30-34	Employed (full-time)	M	2280
North West	30-34	Employed (part-time)	F	1286
North West	30-34	Employed (part-time)	M	354
North West	35-39		F	52
North West	35-39		M	70
North West	35-39	Employed (away from work)	F	113
North West	35-39	Employed (away from work)	M	63
North West	35-39	Employed (full-time)	F	983
North West	35-39	Employed (full-time)	M	2258
North West	35-39	Employed (part-time)	F	1410
North West	35-39	Employed (part-time)	M	277
North West	40-44		F	42
North West	40-44		M	71
North West	40-44	Employed (away from work)	F	89
North West	40-44	Employed (away from work)	M	66
North West	40-44	Employed (full-time)	F	1336
North West	40-44	Employed (full-time)	M	2450
North West	40-44	Employed (part-time)	F	1597
North West	40-44	Employed (part-time)	M	345
North West	45-49		F	50
North West	45-49		M	71
North West	45-49	Employed (away from work)	F	87
North West	45-49	Employed (away from work)	M	76
North West	45-49	Employed (full-time)	F	1704
North West	45-49	Employed (full-time)	M	2789
North West	45-49	Employed (part-time)	F	1708
North West	45-49	Employed (part-time)	M	383
North West	50-54		F	52
North West	50-54		M	79
North West	50-54	Employed (away from work)	F	142
North West	50-54	Employed (away from work)	M	109
North West	50-54	Employed (full-time)	F	1800
North West	50-54	Employed (full-time)	M	2849
North West	50-54	Employed (part-time)	F	1632
North West	50-54	Employed (part-time)	M	446
North West	55-59		F	76
North West	55-59		M	79
North West	55-59	Employed (away from work)	F	185
North West	55-59	Employed (away from work)	M	165
North West	55-59	Employed (full-time)	F	1537
North West	55-59	Employed (full-time)	M	2840
North West	55-59	Employed (part-time)	F	1634
North West	55-59	Employed (part-time)	M	563
North West	60-64		F	46
North West	60-64		M	71
North West	60-64	Employed (away from work)	F	175
North West	60-64	Employed (away from work)	M	139
North West	60-64	Employed (full-time)	F	934
North West	60-64	Employed (full-time)	M	1988
North West	60-64	Employed (part-time)	F	1219
North West	60-64	Employed (part-time)	M	623
North West	65-69		F	27
North West	65-69		M	27
North West	65-69	Employed (away from work)	F	87
North West	65-69	Employed (away from work)	M	91
North West	65-69	Employed (full-time)	F	327
North West	65-69	Employed (full-time)	M	818
North West	65-69	Employed (part-time)	F	588
North West	65-69	Employed (part-time)	M	516
North West	70-74		F	26
North West	70-74		M	29
North West	70-74	Employed (away from work)	F	26
North West	70-74	Employed (away from work)	M	41
North West	70-74	Employed (full-time)	F	96
North West	70-74	Employed (full-time)	M	310
North West	70-74	Employed (part-time)	F	231
North West	70-74	Employed (part-time)	M	266
North West	75+		F	37
North West	75+		M	58
North West	75+	Employed (away from work)	F	17
North West	75+	Employed (away from work)	M	33
North West	75+	Employed (full-time)	F	64
North West	75+	Employed (full-time)	M	250
North West	75+	Employed (part-time)	F	113
North West	75+	Employed (part-time)	M	232
Shepparton	15-19		F	75
Shepparton	15-19		M	83
Shepparton	15-19	Employed (away from work)	F	79
Shepparton	15-19	Employed (away from work)	M	74
Shepparton	15-19	Employed (full-time)	F	239
Shepparton	15-19	Employed (full-time)	M	598
Shepparton	15-19	Employed (part-time)	F	1426
Shepparton	15-19	Employed (part-time)	M	1016
Shepparton	20-24		F	63
Shepparton	20-24		M	88
Shepparton	20-24	Employed (away from work)	F	106
Shepparton	20-24	Employed (away from work)	M	76
Shepparton	20-24	Employed (full-time)	F	1041
Shepparton	20-24	Employed (full-time)	M	1670
Shepparton	20-24	Employed (part-time)	F	915
Shepparton	20-24	Employed (part-time)	M	470
Shepparton	25-29		F	39
Shepparton	25-29		M	52
Shepparton	25-29	Employed (away from work)	F	157
Shepparton	25-29	Employed (away from work)	M	54
Shepparton	25-29	Employed (full-time)	F	1352
Shepparton	25-29	Employed (full-time)	M	1981
Shepparton	25-29	Employed (part-time)	F	883
Shepparton	25-29	Employed (part-time)	M	313
Shepparton	30-34		F	36
Shepparton	30-34		M	54
Shepparton	30-34	Employed (away from work)	F	189
Shepparton	30-34	Employed (away from work)	M	74
Shepparton	30-34	Employed (full-time)	F	988
Shepparton	30-34	Employed (full-time)	M	2082
Shepparton	30-34	Employed (part-time)	F	1111
Shepparton	30-34	Employed (part-time)	M	290
Shepparton	35-39		F	29
Shepparton	35-39		M	48
Shepparton	35-39	Employed (away from work)	F	136
Shepparton	35-39	Employed (away from work)	M	74
Shepparton	35-39	Employed (full-time)	F	963
Shepparton	35-39	Employed (full-time)	M	1962
Shepparton	35-39	Employed (part-time)	F	1237
Shepparton	35-39	Employed (part-time)	M	282
Shepparton	40-44		F	46
Shepparton	40-44		M	73
Shepparton	40-44	Employed (away from work)	F	99
Shepparton	40-44	Employed (away from work)	M	82
Shepparton	40-44	Employed (full-time)	F	1246
Shepparton	40-44	Employed (full-time)	M	2377
Shepparton	40-44	Employed (part-time)	F	1462
Shepparton	40-44	Employed (part-time)	M	306
Shepparton	45-49		F	48
Shepparton	45-49		M	65
Shepparton	45-49	Employed (away from work)	F	112
Shepparton	45-49	Employed (away from work)	M	76
Shepparton	45-49	Employed (full-time)	F	1576
Shepparton	45-49	Employed (full-time)	M	2562
Shepparton	45-49	Employed (part-time)	F	1419
Shepparton	45-49	Employed (part-time)	M	299
Shepparton	50-54		F	41
Shepparton	50-54		M	55
Shepparton	50-54	Employed (away from work)	F	122
Shepparton	50-54	Employed (away from work)	M	110
Shepparton	50-54	Employed (full-time)	F	1623
Shepparton	50-54	Employed (full-time)	M	2472
Shepparton	50-54	Employed (part-time)	F	1482
Shepparton	50-54	Employed (part-time)	M	373
Shepparton	55-59		F	45
Shepparton	55-59		M	47
Shepparton	55-59	Employed (away from work)	F	166
Shepparton	55-59	Employed (away from work)	M	131
Shepparton	55-59	Employed (full-time)	F	1305
Shepparton	55-59	Employed (full-time)	M	2398
Shepparton	55-59	Employed (part-time)	F	1351
Shepparton	55-59	Employed (part-time)	M	431
Shepparton	60-64		F	32
Shepparton	60-64		M	53
Shepparton	60-64	Employed (away from work)	F	129
Shepparton	60-64	Employed (away from work)	M	140
Shepparton	60-64	Employed (full-time)	F	743
Shepparton	60-64	Employed (full-time)	M	1555
Shepparton	60-64	Employed (part-time)	F	1053
Shepparton	60-64	Employed (part-time)	M	528
Shepparton	65-69		F	24
Shepparton	65-69		M	20
Shepparton	65-69	Employed (away from work)	F	60
Shepparton	65-69	Employed (away from work)	M	71
Shepparton	65-69	Employed (full-time)	F	216
Shepparton	65-69	Employed (full-time)	M	650
Shepparton	65-69	Employed (part-time)	F	481
Shepparton	65-69	Employed (part-time)	M	406
Shepparton	70-74		F	24
Shepparton	70-74		M	18
Shepparton	70-74	Employed (away from work)	F	17
Shepparton	70-74	Employed (away from work)	M	29
Shepparton	70-74	Employed (full-time)	F	62
Shepparton	70-74	Employed (full-time)	M	208
Shepparton	70-74	Employed (part-time)	F	146
Shepparton	70-74	Employed (part-time)	M	195
Shepparton	75+		F	23
Shepparton	75+		M	43
Shepparton	75+	Employed (away from work)	F	15
Shepparton	75+	Employed (away from work)	M	17
Shepparton	75+	Employed (full-time)	F	43
Shepparton	75+	Employed (full-time)	M	149
Shepparton	75+	Employed (part-time)	F	96
Shepparton	75+	Employed (part-time)	M	155
Warrnambool and South West	15-19		F	68
Warrnambool and South West	15-19		M	71
Warrnambool and South West	15-19	Employed (away from work)	F	80
Warrnambool and South West	15-19	Employed (away from work)	M	53
Warrnambool and South West	15-19	Employed (full-time)	F	242
Warrnambool and South West	15-19	Employed (full-time)	M	522
Warrnambool and South West	15-19	Employed (part-time)	F	1402
Warrnambool and South West	15-19	Employed (part-time)	M	1088
Warrnambool and South West	20-24		F	50
Warrnambool and South West	20-24		M	77
Warrnambool and South West	20-24	Employed (away from work)	F	103
Warrnambool and South West	20-24	Employed (away from work)	M	68
Warrnambool and South West	20-24	Employed (full-time)	F	847
Warrnambool and South West	20-24	Employed (full-time)	M	1579
Warrnambool and South West	20-24	Employed (part-time)	F	1014
Warrnambool and South West	20-24	Employed (part-time)	M	597
Warrnambool and South West	25-29		F	41
Warrnambool and South West	25-29		M	55
Warrnambool and South West	25-29	Employed (away from work)	F	152
Warrnambool and South West	25-29	Employed (away from work)	M	68
Warrnambool and South West	25-29	Employed (full-time)	F	1072
Warrnambool and South West	25-29	Employed (full-time)	M	1910
Warrnambool and South West	25-29	Employed (part-time)	F	810
Warrnambool and South West	25-29	Employed (part-time)	M	376
Warrnambool and South West	30-34		F	21
Warrnambool and South West	30-34		M	49
Warrnambool and South West	30-34	Employed (away from work)	F	222
Warrnambool and South West	30-34	Employed (away from work)	M	50
Warrnambool and South West	30-34	Employed (full-time)	F	766
Warrnambool and South West	30-34	Employed (full-time)	M	1830
Warrnambool and South West	30-34	Employed (part-time)	F	1097
Warrnambool and South West	30-34	Employed (part-time)	M	295
Warrnambool and South West	35-39		F	35
Warrnambool and South West	35-39		M	39
Warrnambool and South West	35-39	Employed (away from work)	F	108
Warrnambool and South West	35-39	Employed (away from work)	M	70
Warrnambool and South West	35-39	Employed (full-time)	F	789
Warrnambool and South West	35-39	Employed (full-time)	M	1954
Warrnambool and South West	35-39	Employed (part-time)	F	1340
Warrnambool and South West	35-39	Employed (part-time)	M	281
Warrnambool and South West	40-44		F	49
Warrnambool and South West	40-44		M	60
Warrnambool and South West	40-44	Employed (away from work)	F	82
Warrnambool and South West	40-44	Employed (away from work)	M	71
Warrnambool and South West	40-44	Employed (full-time)	F	1031
Warrnambool and South West	40-44	Employed (full-time)	M	2218
Warrnambool and South West	40-44	Employed (part-time)	F	1520
Warrnambool and South West	40-44	Employed (part-time)	M	351
Warrnambool and South West	45-49		F	40
Warrnambool and South West	45-49		M	56
Warrnambool and South West	45-49	Employed (away from work)	F	104
Warrnambool and South West	45-49	Employed (away from work)	M	81
Warrnambool and South West	45-49	Employed (full-time)	F	1429
Warrnambool and South West	45-49	Employed (full-time)	M	2368
Warrnambool and South West	45-49	Employed (part-time)	F	1604
Warrnambool and South West	45-49	Employed (part-time)	M	373
Warrnambool and South West	50-54		F	39
Warrnambool and South West	50-54		M	52
Warrnambool and South West	50-54	Employed (away from work)	F	152
Warrnambool and South West	50-54	Employed (away from work)	M	133
Warrnambool and South West	50-54	Employed (full-time)	F	1486
Warrnambool and South West	50-54	Employed (full-time)	M	2598
Warrnambool and South West	50-54	Employed (part-time)	F	1584
Warrnambool and South West	50-54	Employed (part-time)	M	398
Warrnambool and South West	55-59		F	47
Warrnambool and South West	55-59		M	50
Warrnambool and South West	55-59	Employed (away from work)	F	142
Warrnambool and South West	55-59	Employed (away from work)	M	133
Warrnambool and South West	55-59	Employed (full-time)	F	1308
Warrnambool and South West	55-59	Employed (full-time)	M	2235
Warrnambool and South West	55-59	Employed (part-time)	F	1509
Warrnambool and South West	55-59	Employed (part-time)	M	534
Warrnambool and South West	60-64		F	43
Warrnambool and South West	60-64		M	54
Warrnambool and South West	60-64	Employed (away from work)	F	125
Warrnambool and South West	60-64	Employed (away from work)	M	147
Warrnambool and South West	60-64	Employed (full-time)	F	703
Warrnambool and South West	60-64	Employed (full-time)	M	1651
Warrnambool and South West	60-64	Employed (part-time)	F	1136
Warrnambool and South West	60-64	Employed (part-time)	M	620
Warrnambool and South West	65-69		F	30
Warrnambool and South West	65-69		M	21
Warrnambool and South West	65-69	Employed (away from work)	F	75
Warrnambool and South West	65-69	Employed (away from work)	M	69
Warrnambool and South West	65-69	Employed (full-time)	F	276
Warrnambool and South West	65-69	Employed (full-time)	M	688
Warrnambool and South West	65-69	Employed (part-time)	F	508
Warrnambool and South West	65-69	Employed (part-time)	M	453
Warrnambool and South West	70-74		F	20
Warrnambool and South West	70-74		M	18
Warrnambool and South West	70-74	Employed (away from work)	F	21
Warrnambool and South West	70-74	Employed (away from work)	M	35
Warrnambool and South West	70-74	Employed (full-time)	F	94
Warrnambool and South West	70-74	Employed (full-time)	M	290
Warrnambool and South West	70-74	Employed (part-time)	F	191
Warrnambool and South West	70-74	Employed (part-time)	M	230
Warrnambool and South West	75+		F	33
Warrnambool and South West	75+		M	38
Warrnambool and South West	75+	Employed (away from work)	F	19
Warrnambool and South West	75+	Employed (away from work)	M	29
Warrnambool and South West	75+	Employed (full-time)	F	68
Warrnambool and South West	75+	Employed (full-time)	M	209
Warrnambool and South West	75+	Employed (part-time)	F	110
Warrnambool and South West	75+	Employed (part-time)	M	204
Migratory - Offshore - Shipping (Vic.)	20-24	Employed (full-time)	M	5
Migratory - Offshore - Shipping (Vic.)	25-29	Employed (full-time)	M	3
Migratory - Offshore - Shipping (Vic.)	30-34	Employed (full-time)	M	10
Migratory - Offshore - Shipping (Vic.)	35-39	Employed (away from work)	M	3
Migratory - Offshore - Shipping (Vic.)	35-39	Employed (full-time)	M	11
Migratory - Offshore - Shipping (Vic.)	40-44	Employed (full-time)	M	23
Migratory - Offshore - Shipping (Vic.)	40-44	Employed (part-time)	M	3
Migratory - Offshore - Shipping (Vic.)	45-49	Employed (away from work)	M	3
Migratory - Offshore - Shipping (Vic.)	45-49	Employed (full-time)	M	18
Migratory - Offshore - Shipping (Vic.)	50-54	Employed (away from work)	M	6
Migratory - Offshore - Shipping (Vic.)	50-54	Employed (full-time)	F	3
Migratory - Offshore - Shipping (Vic.)	50-54	Employed (full-time)	M	16
Migratory - Offshore - Shipping (Vic.)	50-54	Employed (part-time)	M	6
Migratory - Offshore - Shipping (Vic.)	55-59	Employed (away from work)	M	9
Migratory - Offshore - Shipping (Vic.)	55-59	Employed (full-time)	M	16
Migratory - Offshore - Shipping (Vic.)	60-64	Employed (full-time)	M	8
No usual address (Vic.)	15-19		F	53
No usual address (Vic.)	15-19		M	124
No usual address (Vic.)	15-19	Employed (away from work)	F	63
No usual address (Vic.)	15-19	Employed (away from work)	M	129
No usual address (Vic.)	15-19	Employed (full-time)	F	70
No usual address (Vic.)	15-19	Employed (full-time)	M	2020
No usual address (Vic.)	15-19	Employed (part-time)	F	665
No usual address (Vic.)	15-19	Employed (part-time)	M	1290
No usual address (Vic.)	20-24		F	113
No usual address (Vic.)	20-24		M	282
No usual address (Vic.)	20-24	Employed (away from work)	F	162
No usual address (Vic.)	20-24	Employed (away from work)	M	296
No usual address (Vic.)	20-24	Employed (full-time)	F	587
No usual address (Vic.)	20-24	Employed (full-time)	M	6613
No usual address (Vic.)	20-24	Employed (part-time)	F	1614
No usual address (Vic.)	20-24	Employed (part-time)	M	2488
No usual address (Vic.)	25-29		F	113
No usual address (Vic.)	25-29		M	272
No usual address (Vic.)	25-29	Employed (away from work)	F	202
No usual address (Vic.)	25-29	Employed (away from work)	M	340
No usual address (Vic.)	25-29	Employed (full-time)	F	985
No usual address (Vic.)	25-29	Employed (full-time)	M	8175
No usual address (Vic.)	25-29	Employed (part-time)	F	1447
No usual address (Vic.)	25-29	Employed (part-time)	M	2298
No usual address (Vic.)	30-34		F	93
No usual address (Vic.)	30-34		M	262
No usual address (Vic.)	30-34	Employed (away from work)	F	262
No usual address (Vic.)	30-34	Employed (away from work)	M	350
No usual address (Vic.)	30-34	Employed (full-time)	F	892
No usual address (Vic.)	30-34	Employed (full-time)	M	7903
No usual address (Vic.)	30-34	Employed (part-time)	F	1514
No usual address (Vic.)	30-34	Employed (part-time)	M	2120
No usual address (Vic.)	35-39		F	90
No usual address (Vic.)	35-39		M	225
No usual address (Vic.)	35-39	Employed (away from work)	F	197
No usual address (Vic.)	35-39	Employed (away from work)	M	292
No usual address (Vic.)	35-39	Employed (full-time)	F	715
No usual address (Vic.)	35-39	Employed (full-time)	M	6989
No usual address (Vic.)	35-39	Employed (part-time)	F	1719
No usual address (Vic.)	35-39	Employed (part-time)	M	1893
No usual address (Vic.)	40-44		F	90
No usual address (Vic.)	40-44		M	216
No usual address (Vic.)	40-44	Employed (away from work)	F	154
No usual address (Vic.)	40-44	Employed (away from work)	M	297
No usual address (Vic.)	40-44	Employed (full-time)	F	917
No usual address (Vic.)	40-44	Employed (full-time)	M	7176
No usual address (Vic.)	40-44	Employed (part-time)	F	2080
No usual address (Vic.)	40-44	Employed (part-time)	M	2163
No usual address (Vic.)	45-49		F	99
No usual address (Vic.)	45-49		M	221
No usual address (Vic.)	45-49	Employed (away from work)	F	167
No usual address (Vic.)	45-49	Employed (away from work)	M	306
No usual address (Vic.)	45-49	Employed (full-time)	F	963
No usual address (Vic.)	45-49	Employed (full-time)	M	7102
No usual address (Vic.)	45-49	Employed (part-time)	F	2433
No usual address (Vic.)	45-49	Employed (part-time)	M	2347
No usual address (Vic.)	50-54		F	94
No usual address (Vic.)	50-54		M	183
No usual address (Vic.)	50-54	Employed (away from work)	F	194
No usual address (Vic.)	50-54	Employed (away from work)	M	365
No usual address (Vic.)	50-54	Employed (full-time)	F	938
No usual address (Vic.)	50-54	Employed (full-time)	M	6028
No usual address (Vic.)	50-54	Employed (part-time)	F	2325
No usual address (Vic.)	50-54	Employed (part-time)	M	2342
No usual address (Vic.)	55-59		F	78
No usual address (Vic.)	55-59		M	140
No usual address (Vic.)	55-59	Employed (away from work)	F	184
No usual address (Vic.)	55-59	Employed (away from work)	M	357
No usual address (Vic.)	55-59	Employed (full-time)	F	684
No usual address (Vic.)	55-59	Employed (full-time)	M	5068
No usual address (Vic.)	55-59	Employed (part-time)	F	2055
No usual address (Vic.)	55-59	Employed (part-time)	M	2485
No usual address (Vic.)	60-64		F	56
No usual address (Vic.)	60-64		M	113
No usual address (Vic.)	60-64	Employed (away from work)	F	151
No usual address (Vic.)	60-64	Employed (away from work)	M	312
No usual address (Vic.)	60-64	Employed (full-time)	F	329
No usual address (Vic.)	60-64	Employed (full-time)	M	2744
No usual address (Vic.)	60-64	Employed (part-time)	F	1521
No usual address (Vic.)	60-64	Employed (part-time)	M	2348
No usual address (Vic.)	65-69		F	38
No usual address (Vic.)	65-69		M	40
No usual address (Vic.)	65-69	Employed (away from work)	F	76
No usual address (Vic.)	65-69	Employed (away from work)	M	146
No usual address (Vic.)	65-69	Employed (full-time)	F	100
No usual address (Vic.)	65-69	Employed (full-time)	M	981
No usual address (Vic.)	65-69	Employed (part-time)	F	711
No usual address (Vic.)	65-69	Employed (part-time)	M	1331
No usual address (Vic.)	70-74		F	23
No usual address (Vic.)	70-74		M	45
No usual address (Vic.)	70-74	Employed (away from work)	F	36
No usual address (Vic.)	70-74	Employed (away from work)	M	71
No usual address (Vic.)	70-74	Employed (full-time)	F	30
No usual address (Vic.)	70-74	Employed (full-time)	M	259
No usual address (Vic.)	70-74	Employed (part-time)	F	255
No usual address (Vic.)	70-74	Employed (part-time)	M	534
No usual address (Vic.)	75+		F	20
No usual address (Vic.)	75+		M	44
No usual address (Vic.)	75+	Employed (away from work)	F	20
No usual address (Vic.)	75+	Employed (away from work)	M	36
No usual address (Vic.)	75+	Employed (full-time)	F	18
No usual address (Vic.)	75+	Employed (full-time)	M	118
No usual address (Vic.)	75+	Employed (part-time)	F	94
No usual address (Vic.)	75+	Employed (part-time)	M	259
Brisbane - East	15-19		F	61
Brisbane - East	15-19		M	65
Brisbane - East	15-19	Employed (away from work)	F	83
Brisbane - East	15-19	Employed (away from work)	M	69
Brisbane - East	15-19	Employed (full-time)	F	332
Brisbane - East	15-19	Employed (full-time)	M	678
Brisbane - East	15-19	Employed (part-time)	F	2645
Brisbane - East	15-19	Employed (part-time)	M	2056
Brisbane - East	20-24		F	59
Brisbane - East	20-24		M	88
Brisbane - East	20-24	Employed (away from work)	F	110
Brisbane - East	20-24	Employed (away from work)	M	74
Brisbane - East	20-24	Employed (full-time)	F	1432
Brisbane - East	20-24	Employed (full-time)	M	2420
Brisbane - East	20-24	Employed (part-time)	F	1681
Brisbane - East	20-24	Employed (part-time)	M	1368
Brisbane - East	25-29		F	55
Brisbane - East	25-29		M	97
Brisbane - East	25-29	Employed (away from work)	F	165
Brisbane - East	25-29	Employed (away from work)	M	78
Brisbane - East	25-29	Employed (full-time)	F	1972
Brisbane - East	25-29	Employed (full-time)	M	3381
Brisbane - East	25-29	Employed (part-time)	F	1225
Brisbane - East	25-29	Employed (part-time)	M	746
Brisbane - East	30-34		F	64
Brisbane - East	30-34		M	96
Brisbane - East	30-34	Employed (away from work)	F	225
Brisbane - East	30-34	Employed (away from work)	M	88
Brisbane - East	30-34	Employed (full-time)	F	1818
Brisbane - East	30-34	Employed (full-time)	M	3940
Brisbane - East	30-34	Employed (part-time)	F	1505
Brisbane - East	30-34	Employed (part-time)	M	539
Brisbane - East	35-39		F	58
Brisbane - East	35-39		M	83
Brisbane - East	35-39	Employed (away from work)	F	147
Brisbane - East	35-39	Employed (away from work)	M	94
Brisbane - East	35-39	Employed (full-time)	F	1697
Brisbane - East	35-39	Employed (full-time)	M	3742
Brisbane - East	35-39	Employed (part-time)	F	1758
Brisbane - East	35-39	Employed (part-time)	M	513
Brisbane - East	40-44		F	65
Brisbane - East	40-44		M	78
Brisbane - East	40-44	Employed (away from work)	F	90
Brisbane - East	40-44	Employed (away from work)	M	86
Brisbane - East	40-44	Employed (full-time)	F	2247
Brisbane - East	40-44	Employed (full-time)	M	4096
Brisbane - East	40-44	Employed (part-time)	F	2085
Brisbane - East	40-44	Employed (part-time)	M	498
Brisbane - East	45-49		F	56
Brisbane - East	45-49		M	75
Brisbane - East	45-49	Employed (away from work)	F	82
Brisbane - East	45-49	Employed (away from work)	M	103
Brisbane - East	45-49	Employed (full-time)	F	2517
Brisbane - East	45-49	Employed (full-time)	M	3929
Brisbane - East	45-49	Employed (part-time)	F	2022
Brisbane - East	45-49	Employed (part-time)	M	543
Brisbane - East	50-54		F	60
Brisbane - East	50-54		M	79
Brisbane - East	50-54	Employed (away from work)	F	113
Brisbane - East	50-54	Employed (away from work)	M	105
Brisbane - East	50-54	Employed (full-time)	F	2404
Brisbane - East	50-54	Employed (full-time)	M	3694
Brisbane - East	50-54	Employed (part-time)	F	1820
