SA4_NAME16	Age	LabourForceStatus	workers
Brisbane - East	25-29	Employed (away from work)	236
Brisbane - East	25-29	Employed (full-time)	5356
Brisbane - East	25-29	Employed (part-time)	1966
Brisbane - East	30-34		160
Brisbane - East	30-34	Employed (away from work)	312
Brisbane - East	30-34	Employed (full-time)	5756
Brisbane - East	30-34	Employed (part-time)	2044
Brisbane - East	35-39		150
Brisbane - East	35-39	Employed (away from work)	242
Brisbane - East	35-39	Employed (full-time)	5447
Brisbane - East	35-39	Employed (part-time)	2269
Brisbane - East	40-44		142
Brisbane - East	40-44	Employed (away from work)	173
Brisbane - East	40-44	Employed (full-time)	6340
Brisbane - East	40-44	Employed (part-time)	2583
Brisbane - East	45-49		130
Brisbane - East	45-49	Employed (away from work)	182
Brisbane - East	45-49	Employed (full-time)	6442
Brisbane - East	45-49	Employed (part-time)	2566
Brisbane - East	50-54		135
Brisbane - East	50-54	Employed (away from work)	221
Brisbane - East	50-54	Employed (full-time)	6100
Brisbane - East	50-54	Employed (part-time)	2388
Brisbane - East	55-59		87
Brisbane - East	55-59	Employed (away from work)	254
Brisbane - East	55-59	Employed (full-time)	4948
Brisbane - East	55-59	Employed (part-time)	2254
Brisbane - East	60-64		48
Brisbane - East	60-64	Employed (away from work)	239
Brisbane - East	60-64	Employed (full-time)	2945
Brisbane - East	60-64	Employed (part-time)	1877
Brisbane - East	65-69		31
Brisbane - East	65-69	Employed (away from work)	102
Brisbane - East	65-69	Employed (full-time)	986
Brisbane - East	65-69	Employed (part-time)	1031
Brisbane - East	70-74		15
Brisbane - East	70-74	Employed (away from work)	33
Brisbane - East	70-74	Employed (full-time)	244
Brisbane - East	70-74	Employed (part-time)	411
Brisbane - East	75+		19
Brisbane - East	75+	Employed (away from work)	18
Brisbane - East	75+	Employed (full-time)	96
Brisbane - East	75+	Employed (part-time)	164
Brisbane - North	15-19		110
Brisbane - North	15-19	Employed (away from work)	170
Brisbane - North	15-19	Employed (full-time)	1016
Brisbane - North	15-19	Employed (part-time)	4710
Brisbane - North	20-24		209
Brisbane - North	20-24	Employed (away from work)	259
Brisbane - North	20-24	Employed (full-time)	5744
Brisbane - North	20-24	Employed (part-time)	4809
Brisbane - North	25-29		213
Brisbane - North	25-29	Employed (away from work)	424
Brisbane - North	25-29	Employed (full-time)	8297
Brisbane - North	25-29	Employed (part-time)	3141
Brisbane - North	30-34		212
Brisbane - North	30-34	Employed (away from work)	540
Brisbane - North	30-34	Employed (full-time)	8953
Brisbane - North	30-34	Employed (part-time)	3015
Brisbane - North	35-39		204
Brisbane - North	35-39	Employed (away from work)	419
Brisbane - North	35-39	Employed (full-time)	8663
Brisbane - North	35-39	Employed (part-time)	2922
Brisbane - North	40-44		192
Brisbane - North	40-44	Employed (away from work)	290
Brisbane - North	40-44	Employed (full-time)	9308
Brisbane - North	40-44	Employed (part-time)	3226
Brisbane - North	45-49		187
Brisbane - North	45-49	Employed (away from work)	310
Brisbane - North	45-49	Employed (full-time)	9312
Brisbane - North	45-49	Employed (part-time)	3144
Brisbane - North	50-54		148
Brisbane - North	50-54	Employed (away from work)	349
Brisbane - North	50-54	Employed (full-time)	8970
Brisbane - North	50-54	Employed (part-time)	2777
Brisbane - North	55-59		128
Brisbane - North	55-59	Employed (away from work)	382
Brisbane - North	55-59	Employed (full-time)	6989
Brisbane - North	55-59	Employed (part-time)	2563
Brisbane - North	60-64		77
Brisbane - North	60-64	Employed (away from work)	290
Brisbane - North	60-64	Employed (full-time)	4123
Brisbane - North	60-64	Employed (part-time)	1991
Brisbane - North	65-69		36
Brisbane - North	65-69	Employed (away from work)	135
Brisbane - North	65-69	Employed (full-time)	1316
Brisbane - North	65-69	Employed (part-time)	1097
Brisbane - North	70-74		20
Brisbane - North	70-74	Employed (away from work)	29
Brisbane - North	70-74	Employed (full-time)	291
Brisbane - North	70-74	Employed (part-time)	423
Brisbane - North	75+		29
Brisbane - North	75+	Employed (away from work)	18
Brisbane - North	75+	Employed (full-time)	112
Brisbane - North	75+	Employed (part-time)	195
Brisbane - South	15-19		172
Brisbane - South	15-19	Employed (away from work)	226
Brisbane - South	15-19	Employed (full-time)	1395
Brisbane - South	15-19	Employed (part-time)	6073
Brisbane - South	20-24		390
Brisbane - South	20-24	Employed (away from work)	395
Brisbane - South	20-24	Employed (full-time)	7856
Brisbane - South	20-24	Employed (part-time)	7730
Brisbane - South	25-29		358
Brisbane - South	25-29	Employed (away from work)	590
Brisbane - South	25-29	Employed (full-time)	12164
Brisbane - South	25-29	Employed (part-time)	5118
Brisbane - South	30-34		318
Brisbane - South	30-34	Employed (away from work)	826
Brisbane - South	30-34	Employed (full-time)	12564
Brisbane - South	30-34	Employed (part-time)	4838
Brisbane - South	35-39		250
Brisbane - South	35-39	Employed (away from work)	568
Brisbane - South	35-39	Employed (full-time)	11550
Brisbane - South	35-39	Employed (part-time)	4692
Brisbane - South	40-44		255
Brisbane - South	40-44	Employed (away from work)	351
Brisbane - South	40-44	Employed (full-time)	12188
Brisbane - South	40-44	Employed (part-time)	4759
Brisbane - South	45-49		240
Brisbane - South	45-49	Employed (away from work)	358
Brisbane - South	45-49	Employed (full-time)	12448
Brisbane - South	45-49	Employed (part-time)	4415
Brisbane - South	50-54		214
Brisbane - South	50-54	Employed (away from work)	424
Brisbane - South	50-54	Employed (full-time)	11175
Brisbane - South	50-54	Employed (part-time)	3806
Brisbane - South	55-59		181
Brisbane - South	55-59	Employed (away from work)	442
Brisbane - South	55-59	Employed (full-time)	9056
Brisbane - South	55-59	Employed (part-time)	3422
Brisbane - South	60-64		98
Brisbane - South	60-64	Employed (away from work)	346
Brisbane - South	60-64	Employed (full-time)	5371
Brisbane - South	60-64	Employed (part-time)	2811
Brisbane - South	65-69		64
Brisbane - South	65-69	Employed (away from work)	153
Brisbane - South	65-69	Employed (full-time)	1750
Brisbane - South	65-69	Employed (part-time)	1695
Brisbane - South	70-74		22
Brisbane - South	70-74	Employed (away from work)	46
Brisbane - South	70-74	Employed (full-time)	422
Brisbane - South	70-74	Employed (part-time)	643
Brisbane - South	75+		43
Brisbane - South	75+	Employed (away from work)	22
Brisbane - South	75+	Employed (full-time)	115
Brisbane - South	75+	Employed (part-time)	327
Brisbane - West	15-19		116
Brisbane - West	15-19	Employed (away from work)	139
Brisbane - West	15-19	Employed (full-time)	542
Brisbane - West	15-19	Employed (part-time)	3804
Brisbane - West	20-24		169
Brisbane - West	20-24	Employed (away from work)	306
Brisbane - West	20-24	Employed (full-time)	3434
Brisbane - West	20-24	Employed (part-time)	4515
Brisbane - West	25-29		108
Brisbane - West	25-29	Employed (away from work)	276
Brisbane - West	25-29	Employed (full-time)	4288
Brisbane - West	25-29	Employed (part-time)	2101
Brisbane - West	30-34		85
Brisbane - West	30-34	Employed (away from work)	343
Brisbane - West	30-34	Employed (full-time)	4286
Brisbane - West	30-34	Employed (part-time)	1733
Brisbane - West	35-39		87
Brisbane - West	35-39	Employed (away from work)	221
Brisbane - West	35-39	Employed (full-time)	3560
Brisbane - West	35-39	Employed (part-time)	1903
Brisbane - West	40-44		82
Brisbane - West	40-44	Employed (away from work)	142
Brisbane - West	40-44	Employed (full-time)	3619
Brisbane - West	40-44	Employed (part-time)	2028
Brisbane - West	45-49		79
Brisbane - West	45-49	Employed (away from work)	124
Brisbane - West	45-49	Employed (full-time)	3836
Brisbane - West	45-49	Employed (part-time)	2026
Brisbane - West	50-54		50
Brisbane - West	50-54	Employed (away from work)	135
Brisbane - West	50-54	Employed (full-time)	3404
Brisbane - West	50-54	Employed (part-time)	1718
Brisbane - West	55-59		40
Brisbane - West	55-59	Employed (away from work)	148
Brisbane - West	55-59	Employed (full-time)	2757
Brisbane - West	55-59	Employed (part-time)	1579
Brisbane - West	60-64		42
Brisbane - West	60-64	Employed (away from work)	116
Brisbane - West	60-64	Employed (full-time)	1688
Brisbane - West	60-64	Employed (part-time)	1358
Brisbane - West	65-69		21
Brisbane - West	65-69	Employed (away from work)	68
Brisbane - West	65-69	Employed (full-time)	677
Brisbane - West	65-69	Employed (part-time)	950
Brisbane - West	70-74		13
Brisbane - West	70-74	Employed (away from work)	25
Brisbane - West	70-74	Employed (full-time)	181
Brisbane - West	70-74	Employed (part-time)	427
Brisbane - West	75+		14
Brisbane - West	75+	Employed (away from work)	11
Brisbane - West	75+	Employed (full-time)	68
Brisbane - West	75+	Employed (part-time)	200
Brisbane Inner City	15-19		309
Brisbane Inner City	15-19	Employed (away from work)	327
Brisbane Inner City	15-19	Employed (full-time)	2037
Brisbane Inner City	15-19	Employed (part-time)	7483
Brisbane Inner City	20-24		640
Brisbane Inner City	20-24	Employed (away from work)	780
Brisbane Inner City	20-24	Employed (full-time)	16637
Brisbane Inner City	20-24	Employed (part-time)	14096
Brisbane Inner City	25-29		664
Brisbane Inner City	25-29	Employed (away from work)	1270
Brisbane Inner City	25-29	Employed (full-time)	30056
Brisbane Inner City	25-29	Employed (part-time)	9139
Brisbane Inner City	30-34		554
Brisbane Inner City	30-34	Employed (away from work)	2472
Brisbane Inner City	30-34	Employed (full-time)	32345
Brisbane Inner City	30-34	Employed (part-time)	8678
Brisbane Inner City	35-39		427
Brisbane Inner City	35-39	Employed (away from work)	1629
Brisbane Inner City	35-39	Employed (full-time)	29020
Brisbane Inner City	35-39	Employed (part-time)	8265
Brisbane Inner City	40-44		417
Brisbane Inner City	40-44	Employed (away from work)	878
Brisbane Inner City	40-44	Employed (full-time)	28936
Brisbane Inner City	40-44	Employed (part-time)	7939
Brisbane Inner City	45-49		375
Brisbane Inner City	45-49	Employed (away from work)	714
Brisbane Inner City	45-49	Employed (full-time)	26867
Brisbane Inner City	45-49	Employed (part-time)	6601
Brisbane Inner City	50-54		314
Brisbane Inner City	50-54	Employed (away from work)	761
Brisbane Inner City	50-54	Employed (full-time)	22332
Brisbane Inner City	50-54	Employed (part-time)	5207
Brisbane Inner City	55-59		264
Brisbane Inner City	55-59	Employed (away from work)	775
Brisbane Inner City	55-59	Employed (full-time)	16486
Brisbane Inner City	55-59	Employed (part-time)	4644
Brisbane Inner City	60-64		197
Brisbane Inner City	60-64	Employed (away from work)	581
Brisbane Inner City	60-64	Employed (full-time)	9101
Brisbane Inner City	60-64	Employed (part-time)	3697
Brisbane Inner City	65-69		93
Brisbane Inner City	65-69	Employed (away from work)	255
Brisbane Inner City	65-69	Employed (full-time)	2906
Brisbane Inner City	65-69	Employed (part-time)	2351
Brisbane Inner City	70-74		51
Brisbane Inner City	70-74	Employed (away from work)	76
Brisbane Inner City	70-74	Employed (full-time)	642
Brisbane Inner City	70-74	Employed (part-time)	988
Brisbane Inner City	75+		82
Brisbane Inner City	75+	Employed (away from work)	33
Brisbane Inner City	75+	Employed (full-time)	236
Brisbane Inner City	75+	Employed (part-time)	468
Cairns	15-19		173
Cairns	15-19	Employed (away from work)	175
Cairns	15-19	Employed (full-time)	1338
Cairns	15-19	Employed (part-time)	4253
Cairns	20-24		208
Cairns	20-24	Employed (away from work)	233
Cairns	20-24	Employed (full-time)	4759
Cairns	20-24	Employed (part-time)	2785
Cairns	25-29		217
Cairns	25-29	Employed (away from work)	344
Cairns	25-29	Employed (full-time)	6116
Cairns	25-29	Employed (part-time)	2587
Cairns	30-34		200
Cairns	30-34	Employed (away from work)	478
Cairns	30-34	Employed (full-time)	6422
Cairns	30-34	Employed (part-time)	2760
Cairns	35-39		183
Cairns	35-39	Employed (away from work)	325
Cairns	35-39	Employed (full-time)	6392
Cairns	35-39	Employed (part-time)	3148
Cairns	40-44		228
Cairns	40-44	Employed (away from work)	292
Cairns	40-44	Employed (full-time)	7369
Cairns	40-44	Employed (part-time)	3346
Cairns	45-49		216
Cairns	45-49	Employed (away from work)	288
Cairns	45-49	Employed (full-time)	7914
Cairns	45-49	Employed (part-time)	3304
Cairns	50-54		187
Cairns	50-54	Employed (away from work)	348
Cairns	50-54	Employed (full-time)	7492
Cairns	50-54	Employed (part-time)	3126
Cairns	55-59		125
Cairns	55-59	Employed (away from work)	354
Cairns	55-59	Employed (full-time)	6420
Cairns	55-59	Employed (part-time)	3031
Cairns	60-64		105
Cairns	60-64	Employed (away from work)	301
Cairns	60-64	Employed (full-time)	4029
Cairns	60-64	Employed (part-time)	2603
Cairns	65-69		73
Cairns	65-69	Employed (away from work)	132
Cairns	65-69	Employed (full-time)	1584
Cairns	65-69	Employed (part-time)	1422
Cairns	70-74		47
Cairns	70-74	Employed (away from work)	57
Cairns	70-74	Employed (full-time)	506
Cairns	70-74	Employed (part-time)	635
Cairns	75+		55
Cairns	75+	Employed (away from work)	42
Cairns	75+	Employed (full-time)	262
Cairns	75+	Employed (part-time)	334
Darling Downs - Maranoa	15-19		123
Darling Downs - Maranoa	15-19	Employed (away from work)	134
Darling Downs - Maranoa	15-19	Employed (full-time)	1053
Darling Downs - Maranoa	15-19	Employed (part-time)	2010
Darling Downs - Maranoa	20-24		110
Darling Downs - Maranoa	20-24	Employed (away from work)	164
Darling Downs - Maranoa	20-24	Employed (full-time)	2978
Darling Downs - Maranoa	20-24	Employed (part-time)	1192
Darling Downs - Maranoa	25-29		100
Darling Downs - Maranoa	25-29	Employed (away from work)	206
Darling Downs - Maranoa	25-29	Employed (full-time)	3657
Darling Downs - Maranoa	25-29	Employed (part-time)	1087
Darling Downs - Maranoa	30-34		99
Darling Downs - Maranoa	30-34	Employed (away from work)	261
Darling Downs - Maranoa	30-34	Employed (full-time)	3581
Darling Downs - Maranoa	30-34	Employed (part-time)	1303
Darling Downs - Maranoa	35-39		85
Darling Downs - Maranoa	35-39	Employed (away from work)	201
Darling Downs - Maranoa	35-39	Employed (full-time)	3418
Darling Downs - Maranoa	35-39	Employed (part-time)	1405
Darling Downs - Maranoa	40-44		113
Darling Downs - Maranoa	40-44	Employed (away from work)	186
Darling Downs - Maranoa	40-44	Employed (full-time)	4112
Darling Downs - Maranoa	40-44	Employed (part-time)	1462
Darling Downs - Maranoa	45-49		133
Darling Downs - Maranoa	45-49	Employed (away from work)	187
Darling Downs - Maranoa	45-49	Employed (full-time)	4536
Darling Downs - Maranoa	45-49	Employed (part-time)	1532
Darling Downs - Maranoa	50-54		103
Darling Downs - Maranoa	50-54	Employed (away from work)	221
Darling Downs - Maranoa	50-54	Employed (full-time)	4446
Darling Downs - Maranoa	50-54	Employed (part-time)	1491
Darling Downs - Maranoa	55-59		98
Darling Downs - Maranoa	55-59	Employed (away from work)	258
Darling Downs - Maranoa	55-59	Employed (full-time)	3911
Darling Downs - Maranoa	55-59	Employed (part-time)	1414
Darling Downs - Maranoa	60-64		106
Darling Downs - Maranoa	60-64	Employed (away from work)	194
Darling Downs - Maranoa	60-64	Employed (full-time)	2661
Darling Downs - Maranoa	60-64	Employed (part-time)	1304
Darling Downs - Maranoa	65-69		79
Darling Downs - Maranoa	65-69	Employed (away from work)	111
Darling Downs - Maranoa	65-69	Employed (full-time)	1299
Darling Downs - Maranoa	65-69	Employed (part-time)	799
Darling Downs - Maranoa	70-74		50
Darling Downs - Maranoa	70-74	Employed (away from work)	48
Darling Downs - Maranoa	70-74	Employed (full-time)	590
Darling Downs - Maranoa	70-74	Employed (part-time)	466
Darling Downs - Maranoa	75+		77
Darling Downs - Maranoa	75+	Employed (away from work)	32
Darling Downs - Maranoa	75+	Employed (full-time)	424
Darling Downs - Maranoa	75+	Employed (part-time)	357
Central Queensland	15-19		152
Central Queensland	15-19	Employed (away from work)	215
Central Queensland	15-19	Employed (full-time)	1560
Central Queensland	15-19	Employed (part-time)	4317
Central Queensland	20-24		184
Central Queensland	20-24	Employed (away from work)	289
Central Queensland	20-24	Employed (full-time)	5634
Central Queensland	20-24	Employed (part-time)	2592
Central Queensland	25-29		182
Central Queensland	25-29	Employed (away from work)	503
Central Queensland	25-29	Employed (full-time)	7002
Central Queensland	25-29	Employed (part-time)	2123
Central Queensland	30-34		166
Central Queensland	30-34	Employed (away from work)	549
Central Queensland	30-34	Employed (full-time)	7233
Central Queensland	30-34	Employed (part-time)	2666
Central Queensland	35-39		178
Central Queensland	35-39	Employed (away from work)	379
Central Queensland	35-39	Employed (full-time)	6872
Central Queensland	35-39	Employed (part-time)	2662
Central Queensland	40-44		202
Central Queensland	40-44	Employed (away from work)	316
Central Queensland	40-44	Employed (full-time)	7543
Central Queensland	40-44	Employed (part-time)	2683
Central Queensland	45-49		183
Central Queensland	45-49	Employed (away from work)	311
Central Queensland	45-49	Employed (full-time)	7863
Central Queensland	45-49	Employed (part-time)	2651
Central Queensland	50-54		174
Central Queensland	50-54	Employed (away from work)	403
Central Queensland	50-54	Employed (full-time)	7712
Central Queensland	50-54	Employed (part-time)	2556
Central Queensland	55-59		132
Central Queensland	55-59	Employed (away from work)	459
Central Queensland	55-59	Employed (full-time)	6279
Central Queensland	55-59	Employed (part-time)	2312
Central Queensland	60-64		80
Central Queensland	60-64	Employed (away from work)	319
Central Queensland	60-64	Employed (full-time)	3565
Central Queensland	60-64	Employed (part-time)	1679
Central Queensland	65-69		48
Central Queensland	65-69	Employed (away from work)	124
Central Queensland	65-69	Employed (full-time)	1227
Central Queensland	65-69	Employed (part-time)	858
Central Queensland	70-74		34
Central Queensland	70-74	Employed (away from work)	40
Central Queensland	70-74	Employed (full-time)	389
Central Queensland	70-74	Employed (part-time)	403
Central Queensland	75+		57
Central Queensland	75+	Employed (away from work)	33
Central Queensland	75+	Employed (full-time)	232
Central Queensland	75+	Employed (part-time)	234
Gold Coast	15-19		373
Gold Coast	15-19	Employed (away from work)	418
Gold Coast	15-19	Employed (full-time)	2659
Gold Coast	15-19	Employed (part-time)	11529
Gold Coast	20-24		562
Gold Coast	20-24	Employed (away from work)	583
Gold Coast	20-24	Employed (full-time)	11957
Gold Coast	20-24	Employed (part-time)	10717
Gold Coast	25-29		528
Gold Coast	25-29	Employed (away from work)	847
Gold Coast	25-29	Employed (full-time)	16400
Gold Coast	25-29	Employed (part-time)	7728
Gold Coast	30-34		465
Gold Coast	30-34	Employed (away from work)	1024
Gold Coast	30-34	Employed (full-time)	16939
Gold Coast	30-34	Employed (part-time)	7698
Gold Coast	35-39		394
Gold Coast	35-39	Employed (away from work)	728
Gold Coast	35-39	Employed (full-time)	16261
Gold Coast	35-39	Employed (part-time)	7879
Gold Coast	40-44		436
Gold Coast	40-44	Employed (away from work)	549
Gold Coast	40-44	Employed (full-time)	17581
Gold Coast	40-44	Employed (part-time)	8443
Gold Coast	45-49		410
Gold Coast	45-49	Employed (away from work)	509
Gold Coast	45-49	Employed (full-time)	17831
Gold Coast	45-49	Employed (part-time)	7894
Gold Coast	50-54		309
Gold Coast	50-54	Employed (away from work)	533
Gold Coast	50-54	Employed (full-time)	16110
Gold Coast	50-54	Employed (part-time)	7212
Gold Coast	55-59		318
Gold Coast	55-59	Employed (away from work)	610
Gold Coast	55-59	Employed (full-time)	13021
Gold Coast	55-59	Employed (part-time)	6705
Gold Coast	60-64		218
Gold Coast	60-64	Employed (away from work)	466
Gold Coast	60-64	Employed (full-time)	7960
Gold Coast	60-64	Employed (part-time)	5521
Gold Coast	65-69		115
Gold Coast	65-69	Employed (away from work)	244
Gold Coast	65-69	Employed (full-time)	3186
Gold Coast	65-69	Employed (part-time)	3721
Gold Coast	70-74		57
Gold Coast	70-74	Employed (away from work)	99
Gold Coast	70-74	Employed (full-time)	852
Gold Coast	70-74	Employed (part-time)	1532
Gold Coast	75+		86
Gold Coast	75+	Employed (away from work)	49
Gold Coast	75+	Employed (full-time)	298
Gold Coast	75+	Employed (part-time)	686
Ipswich	15-19		180
Ipswich	15-19	Employed (away from work)	210
Ipswich	15-19	Employed (full-time)	1350
Ipswich	15-19	Employed (part-time)	4976
Ipswich	20-24		266
Ipswich	20-24	Employed (away from work)	266
Ipswich	20-24	Employed (full-time)	5713
Ipswich	20-24	Employed (part-time)	3955
Ipswich	25-29		271
Ipswich	25-29	Employed (away from work)	415
Ipswich	25-29	Employed (full-time)	8058
Ipswich	25-29	Employed (part-time)	2801
Ipswich	30-34		206
Ipswich	30-34	Employed (away from work)	523
Ipswich	30-34	Employed (full-time)	8221
Ipswich	30-34	Employed (part-time)	3113
Ipswich	35-39		201
Ipswich	35-39	Employed (away from work)	353
Ipswich	35-39	Employed (full-time)	7876
Ipswich	35-39	Employed (part-time)	3112
Ipswich	40-44		211
Ipswich	40-44	Employed (away from work)	267
Ipswich	40-44	Employed (full-time)	8725
Ipswich	40-44	Employed (part-time)	3192
Ipswich	45-49		218
Ipswich	45-49	Employed (away from work)	288
Ipswich	45-49	Employed (full-time)	8828
Ipswich	45-49	Employed (part-time)	3058
Ipswich	50-54		167
Ipswich	50-54	Employed (away from work)	303
Ipswich	50-54	Employed (full-time)	8325
Ipswich	50-54	Employed (part-time)	2827
Ipswich	55-59		126
Ipswich	55-59	Employed (away from work)	372
Ipswich	55-59	Employed (full-time)	6506
Ipswich	55-59	Employed (part-time)	2525
Ipswich	60-64		96
Ipswich	60-64	Employed (away from work)	258
Ipswich	60-64	Employed (full-time)	3727
Ipswich	60-64	Employed (part-time)	1970
Ipswich	65-69		48
Ipswich	65-69	Employed (away from work)	119
Ipswich	65-69	Employed (full-time)	1282
Ipswich	65-69	Employed (part-time)	1123
Ipswich	70-74		31
Ipswich	70-74	Employed (away from work)	38
Ipswich	70-74	Employed (full-time)	351
Ipswich	70-74	Employed (part-time)	453
Ipswich	75+		60
Ipswich	75+	Employed (away from work)	21
Ipswich	75+	Employed (full-time)	147
Ipswich	75+	Employed (part-time)	194
Logan - Beaudesert	15-19		158
Logan - Beaudesert	15-19	Employed (away from work)	197
Logan - Beaudesert	15-19	Employed (full-time)	1449
Logan - Beaudesert	15-19	Employed (part-time)	5000
Logan - Beaudesert	20-24		230
Logan - Beaudesert	20-24	Employed (away from work)	225
Logan - Beaudesert	20-24	Employed (full-time)	5308
Logan - Beaudesert	20-24	Employed (part-time)	3850
Logan - Beaudesert	25-29		232
Logan - Beaudesert	25-29	Employed (away from work)	372
Logan - Beaudesert	25-29	Employed (full-time)	6552
Logan - Beaudesert	25-29	Employed (part-time)	2874
Logan - Beaudesert	30-34		243
Logan - Beaudesert	30-34	Employed (away from work)	466
Logan - Beaudesert	30-34	Employed (full-time)	6696
Logan - Beaudesert	30-34	Employed (part-time)	2985
Logan - Beaudesert	35-39		194
Logan - Beaudesert	35-39	Employed (away from work)	308
Logan - Beaudesert	35-39	Employed (full-time)	6624
Logan - Beaudesert	35-39	Employed (part-time)	3042
Logan - Beaudesert	40-44		211
Logan - Beaudesert	40-44	Employed (away from work)	247
Logan - Beaudesert	40-44	Employed (full-time)	7006
Logan - Beaudesert	40-44	Employed (part-time)	3006
Logan - Beaudesert	45-49		196
Logan - Beaudesert	45-49	Employed (away from work)	231
Logan - Beaudesert	45-49	Employed (full-time)	6990
Logan - Beaudesert	45-49	Employed (part-time)	2996
Logan - Beaudesert	50-54		158
Logan - Beaudesert	50-54	Employed (away from work)	220
Logan - Beaudesert	50-54	Employed (full-time)	6395
Logan - Beaudesert	50-54	Employed (part-time)	2612
Logan - Beaudesert	55-59		110
Logan - Beaudesert	55-59	Employed (away from work)	263
Logan - Beaudesert	55-59	Employed (full-time)	5222
Logan - Beaudesert	55-59	Employed (part-time)	2511
Logan - Beaudesert	60-64		86
Logan - Beaudesert	60-64	Employed (away from work)	215
Logan - Beaudesert	60-64	Employed (full-time)	3202
Logan - Beaudesert	60-64	Employed (part-time)	1961
Logan - Beaudesert	65-69		51
Logan - Beaudesert	65-69	Employed (away from work)	89
Logan - Beaudesert	65-69	Employed (full-time)	1147
Logan - Beaudesert	65-69	Employed (part-time)	1111
Logan - Beaudesert	70-74		25
Logan - Beaudesert	70-74	Employed (away from work)	17
Logan - Beaudesert	70-74	Employed (full-time)	269
Logan - Beaudesert	70-74	Employed (part-time)	408
Logan - Beaudesert	75+		21
Logan - Beaudesert	75+	Employed (away from work)	11
Logan - Beaudesert	75+	Employed (full-time)	79
Logan - Beaudesert	75+	Employed (part-time)	176
Mackay - Isaac - Whitsunday	15-19		122
Mackay - Isaac - Whitsunday	15-19	Employed (away from work)	149
Mackay - Isaac - Whitsunday	15-19	Employed (full-time)	1366
Mackay - Isaac - Whitsunday	15-19	Employed (part-time)	2804
Mackay - Isaac - Whitsunday	20-24		173
Mackay - Isaac - Whitsunday	20-24	Employed (away from work)	175
Mackay - Isaac - Whitsunday	20-24	Employed (full-time)	4780
Mackay - Isaac - Whitsunday	20-24	Employed (part-time)	1663
Mackay - Isaac - Whitsunday	25-29		178
Mackay - Isaac - Whitsunday	25-29	Employed (away from work)	448
Mackay - Isaac - Whitsunday	25-29	Employed (full-time)	6406
Mackay - Isaac - Whitsunday	25-29	Employed (part-time)	1631
Mackay - Isaac - Whitsunday	30-34		173
Mackay - Isaac - Whitsunday	30-34	Employed (away from work)	501
Mackay - Isaac - Whitsunday	30-34	Employed (full-time)	6591
Mackay - Isaac - Whitsunday	30-34	Employed (part-time)	2136
Mackay - Isaac - Whitsunday	35-39		179
Mackay - Isaac - Whitsunday	35-39	Employed (away from work)	382
Mackay - Isaac - Whitsunday	35-39	Employed (full-time)	5914
Mackay - Isaac - Whitsunday	35-39	Employed (part-time)	2137
Mackay - Isaac - Whitsunday	40-44		162
Mackay - Isaac - Whitsunday	40-44	Employed (away from work)	324
Mackay - Isaac - Whitsunday	40-44	Employed (full-time)	6621
Mackay - Isaac - Whitsunday	40-44	Employed (part-time)	2221
Mackay - Isaac - Whitsunday	45-49		174
Mackay - Isaac - Whitsunday	45-49	Employed (away from work)	316
Mackay - Isaac - Whitsunday	45-49	Employed (full-time)	6764
Mackay - Isaac - Whitsunday	45-49	Employed (part-time)	2201
Mackay - Isaac - Whitsunday	50-54		176
Mackay - Isaac - Whitsunday	50-54	Employed (away from work)	377
Mackay - Isaac - Whitsunday	50-54	Employed (full-time)	6340
Mackay - Isaac - Whitsunday	50-54	Employed (part-time)	2017
Mackay - Isaac - Whitsunday	55-59		143
Mackay - Isaac - Whitsunday	55-59	Employed (away from work)	334
Mackay - Isaac - Whitsunday	55-59	Employed (full-time)	5288
Mackay - Isaac - Whitsunday	55-59	Employed (part-time)	1834
Mackay - Isaac - Whitsunday	60-64		76
Mackay - Isaac - Whitsunday	60-64	Employed (away from work)	240
Mackay - Isaac - Whitsunday	60-64	Employed (full-time)	3077
Mackay - Isaac - Whitsunday	60-64	Employed (part-time)	1385
Mackay - Isaac - Whitsunday	65-69		42
Mackay - Isaac - Whitsunday	65-69	Employed (away from work)	97
Mackay - Isaac - Whitsunday	65-69	Employed (full-time)	978
Mackay - Isaac - Whitsunday	65-69	Employed (part-time)	680
Mackay - Isaac - Whitsunday	70-74		24
Mackay - Isaac - Whitsunday	70-74	Employed (away from work)	34
Mackay - Isaac - Whitsunday	70-74	Employed (full-time)	317
Mackay - Isaac - Whitsunday	70-74	Employed (part-time)	288
Mackay - Isaac - Whitsunday	75+		51
Mackay - Isaac - Whitsunday	75+	Employed (away from work)	18
Mackay - Isaac - Whitsunday	75+	Employed (full-time)	178
Mackay - Isaac - Whitsunday	75+	Employed (part-time)	163
Moreton Bay - North	15-19		137
Moreton Bay - North	15-19	Employed (away from work)	164
Moreton Bay - North	15-19	Employed (full-time)	897
Moreton Bay - North	15-19	Employed (part-time)	4175
Moreton Bay - North	20-24		152
Moreton Bay - North	20-24	Employed (away from work)	175
Moreton Bay - North	20-24	Employed (full-time)	3255
Moreton Bay - North	20-24	Employed (part-time)	2704
Moreton Bay - North	25-29		148
Moreton Bay - North	25-29	Employed (away from work)	243
Moreton Bay - North	25-29	Employed (full-time)	3908
Moreton Bay - North	25-29	Employed (part-time)	1948
Moreton Bay - North	30-34		97
Moreton Bay - North	30-34	Employed (away from work)	282
Moreton Bay - North	30-34	Employed (full-time)	3894
Moreton Bay - North	30-34	Employed (part-time)	2078
